ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
D002774,D002775,1,1
D002774,D003684,2,2
D002774,D003897,2,3
D002774,D005672,2,2
D002774,D007810,2,2
D002774,D013265,2,2
D002775,D002775,0,0
D002775,D003684,1,1
D002775,D003897,1,2
D002775,D005672,1,1
D002775,D007810,1,1
D002775,D013265,1,1
D002776,D000072376,3,3
D002776,D000301,2,2
D002776,D001373,3,3
D002776,D002112,4,4
D002776,D002117,5,5
D002776,D002762,2,2
D002776,D002774,2,2
D002776,D002775,3,3
D002776,D002776,0,0
D002776,D002777,1,1
D002776,D002778,1,1
D002776,D002782,1,1
D002776,D002783,2,2
D002776,D002784,2,2
D002776,D002788,3,3
D002776,D002791,3,3
D002776,D003684,3,4
D002776,D003897,4,5
D002776,D004083,2,3
D002776,D004097,3,3
D002776,D004100,4,4
D002776,D004144,2,2
D002776,D004440,4,4
D002776,D004441,4,4
D002776,D004872,2,2
D002776,D004875,2,2
D002776,D005672,2,4
D002776,D006887,3,3
D002776,D006888,4,4
D002776,D007653,3,4
D002776,D007810,2,4
D002776,D008076,3,3
D002776,D008078,3,3
D002776,D010840,2,2
D002776,D012855,2,3
D002776,D012992,2,3
D002776,D013150,1,1
D002776,D013261,1,1
D002776,D013265,3,4
D002776,D015071,3,3
D002776,D015243,3,3
D002776,D015650,5,5
D002776,D015652,3,3
D002776,D026461,3,3
D002776,D054358,3,3
D002776,D060406,3,3
D002777,D002777,0,0
D002777,D004083,1,1
D002778,D002778,0,0
D002782,D000072376,2,2
D002782,D001373,2,2
D002782,D002112,3,3
D002782,D002117,4,4
D002782,D002762,1,1
D002782,D002774,1,1
D002782,D002775,2,2
D002782,D002782,0,0
D002782,D002783,1,1
D002782,D002784,1,1
D002782,D002788,2,2
D002782,D002791,2,2
D002782,D003684,2,3
D002782,D003897,3,4
D002782,D004083,2,2
D002782,D004097,2,2
D002782,D004100,3,3
D002782,D004440,3,3
D002782,D004441,3,3
D002782,D004872,1,1
D002782,D004875,1,1
D002782,D005672,3,3
D002782,D006887,2,2
D002782,D006888,3,3
D002782,D007653,2,3
D002782,D007810,3,3
D002782,D008076,2,2
D002782,D008078,2,2
D002782,D012855,1,1
D002782,D013265,3,3
D002782,D015071,2,2
D002782,D015243,2,2
D002782,D015650,4,4
D002782,D015652,2,2
D002782,D026461,2,2
D002782,D054358,2,2
D002783,D002783,0,0
D002783,D004440,2,2
D002783,D004441,2,2
D002783,D007653,1,1
D002783,D026461,1,1
D002784,D000072376,1,1
D002784,D001373,1,1
D002784,D002784,0,0
D002784,D002788,1,1
D002784,D002791,1,1
D002784,D003684,1,1
D002784,D003897,2,2
D002784,D004083,1,1
D002784,D006888,2,2
D002784,D007653,2,2
D002784,D008076,1,1
D002784,D008078,1,1
D002784,D015071,1,1
D002784,D015243,1,1
D002785,D002785,0,0
D002786,D002786,0,0
D002787,D002787,0,0
D002788,D002788,0,0
D002789,D002789,0,0
D002790,D002790,0,0
D002791,D002791,0,0
D002792,D002792,0,0
D002793,D002635,2,2
D002793,D002793,0,0
D002793,D003685,1,1
D002793,D003840,1,1
D002793,D005999,3,3
D002793,D006000,1,1
D002793,D006002,2,2
D002793,D008095,1,1
D002793,D013655,3,3
D002793,D013656,1,1
D002793,D013657,2,2
D002793,D013658,2,2
D002793,D014580,2,2
D002793,D019826,1,1
D002793,D020355,2,2
D002793,D020358,3,3
D002794,D000122,2,2
D002794,D001588,1,1
D002794,D002092,2,2
D002794,D002217,1,1
D002794,D002794,0,0
D002794,D003566,1,1
D002794,D010767,1,1
D002794,D010972,1,1
D002794,D011438,1,1
D002794,D013390,1,1
D002794,D013860,1,1
D002795,D002795,0,0
D002797,D002797,0,0
D002798,D002798,0,0
D002802,D000110,1,1
D002802,D002091,1,1
D002802,D002802,0,0
D002803,D002803,0,0
D002807,D002807,0,0
D002807,D002809,1,1
D002807,D003871,1,1
D002808,D002808,0,0
D002808,D019765,1,1
D002809,D002809,0,0
D002810,D002803,2,2
D002810,D002808,1,1
D002810,D002810,0,0
D002810,D002811,1,1
D002810,D019765,2,2
D002810,D020051,2,2
D002811,D002803,1,1
D002811,D002811,0,0
D002811,D020051,1,1
D002826,D002826,0,0
D002826,D011302,1,1
D002826,D011303,1,1
D002827,D002827,0,0
D002839,D000077288,1,1
D002839,D002392,1,1
D002839,D002486,1,1
D002839,D002839,0,0
D002840,D002840,0,0
D002840,D011192,1,1
D002843,D002843,0,0
D002843,D006570,1,1
D002843,D009707,1,1
D002843,D022041,1,1
D002857,D002857,0,0
D002857,D002859,1,1
D002857,D002860,2,2
D002858,D002858,0,0
D002858,D014800,1,1
D002859,D002859,0,0
D002859,D002860,1,1
D002860,D002860,0,0
D002863,D002863,0,0
D002864,D002864,0,0
D002864,D053378,1,1
D002864,D053379,1,1
D002864,D053381,1,1
D002865,D002865,0,0
D002865,D014128,1,1
D002866,D002866,0,0
D002867,D000077185,4,4
D002867,D000077385,4,4
D002867,D000872,2,2
D002867,D001571,2,2
D002867,D002392,2,2
D002867,D002599,3,3
D002867,D002867,0,0
D002867,D003375,3,3
D002867,D004145,3,3
D002867,D004205,1,1
D002867,D005419,1,1
D002867,D005422,3,3
D002867,D006569,3,3
D002867,D006896,4,4
D002867,D007529,2,2
D002867,D010693,2,2
D002867,D011121,3,3
D002867,D011794,3,3
D002867,D012402,3,3
D002867,D012431,3,3
D002867,D012838,3,3
D002867,D019324,3,3
D002867,D019833,3,3
D002867,D036343,3,3
D002867,D044945,2,2
D002867,D044946,2,2
D002867,D044947,2,2
D002867,D044948,2,2
D002867,D044949,3,3
D002867,D044950,2,2
D002867,D047188,2,2
D002867,D047309,2,2
D002867,D047310,3,3
D002867,D047311,3,3
D002867,D059808,3,3
D002867,D060754,3,3
D002868,D000071221,3,3
D002868,D000071796,1,1
D002868,D000071857,1,1
D002868,D000076245,3,3
D002868,D000076246,1,1
D002868,D000076247,1,1
D002868,D000089804,2,2
D002868,D000090266,1,1
D002868,D002868,0,0
D002868,D006609,1,1
D002868,D024001,2,2
D002868,D024002,2,2
D002868,D024003,2,2
D002868,D024241,3,3
D002868,D024242,3,3
D002868,D024243,3,3
D002868,D024261,3,3
D002868,D025741,3,3
D002868,D025742,3,3
D002868,D025743,3,3
D002868,D025764,3,3
D002868,D025765,3,3
D002868,D026341,2,2
D002868,D034481,2,2
D002868,D034501,1,1
D002868,D035321,2,3
D002868,D035341,2,3
D002868,D051783,1,1
D002868,D051820,2,2
D002868,D051821,3,3
D002868,D051822,3,3
D002868,D051876,3,3
D002868,D051936,1,1
D002868,D055747,2,2
D002868,D055748,3,3
D002868,D055749,3,3
D002868,D055751,3,3
D002868,D055755,3,3
D002868,D055757,3,3
D002868,D055758,4,4
D002868,D055760,3,3
D002868,D056505,3,3
D002868,D056524,3,3
D002868,D058118,3,3
D002868,D058125,3,3
D002868,D063146,1,1
D002868,D063150,2,2
D002868,D063151,2,2
D002868,D064110,1,1
D002868,D064111,2,2
D002868,D064126,2,2
D002868,D064148,2,2
D002868,D064150,2,2
D002868,D064151,2,2
D002868,D064168,2,2
D002868,D064187,2,2
D002868,D064188,2,2
D002911,D002911,0,0
D002914,D002914,0,0
D002914,D053298,1,1
D002917,D002917,0,0
D002918,D002918,0,0
D002919,D002919,0,0
D002920,D002920,0,0
D002922,D002922,0,0
D002927,D002927,0,0
D002928,D002928,0,0
D002930,D002930,0,0
D002930,D011802,1,1
D002930,D011803,1,1
D002934,D002109,1,1
D002934,D002726,1,1
D002934,D002928,1,1
D002934,D002934,0,0
D002934,D003373,1,1
D002934,D005054,2,2
D002934,D011691,1,1
D002934,D011692,2,2
D002936,D002936,0,0
D002937,D002937,0,0
D002939,D002939,0,0
D002939,D016576,1,1
D002945,D002945,0,0
D002949,D002949,0,0
D002950,D002950,0,0
D002951,D000077559,2,2
D002951,D002951,0,0
D002951,D007523,1,1
D002951,D019343,1,1
D002951,D019355,2,2
D002951,D019357,2,2
D002953,D002953,0,0
D002955,D002955,0,0
D002955,D058766,1,1
D002956,D002956,0,0
D002966,D002966,0,0
D002966,D033922,1,1
D002966,D033941,1,1
D002969,D002969,0,0
D002969,D019818,1,1
D002969,D019980,2,2
D002974,D002974,0,0
D002976,D002976,0,0
D002981,D002981,0,0
D002989,D002989,0,0
D002990,D002990,0,0
D002991,D002991,0,0
D002992,D002992,0,0
D002994,D002994,0,0
D002995,D002994,1,1
D002995,D002995,0,0
D002996,D002996,0,0
D002996,D064695,1,1
D002996,D064696,1,1
D002997,D002997,0,0
D002998,D002998,0,0
D003000,D003000,0,0
D003002,D003002,0,0
D003005,D003005,0,0
D003006,D003006,0,0
D003007,D003007,0,0
D003008,D000069557,1,1
D003008,D000069580,1,1
D003008,D003008,0,0
D003009,D003009,0,0
D003010,D003010,0,0
D003012,D003012,0,0
D003022,D003022,0,0
D003023,D003023,0,0
D003023,D004009,1,1
D003023,D005436,1,1
D003024,D003024,0,0
D003026,D003026,0,0
D003028,D003028,0,0
D003030,D003030,0,0
D003031,D003031,0,0
D003031,D003077,1,1
D003033,D003033,0,0
D003035,D003035,0,0
D003035,D003036,1,1
D003035,D003037,2,2
D003036,D003036,0,0
D003036,D003037,1,1
D003037,D003037,0,0
D003038,D003038,0,0
D003039,D003039,0,0
D003042,D003042,0,0
D003042,D016578,1,1
D003046,D003046,0,0
D003060,D003060,0,0
D003061,D003061,0,0
D003061,D006853,1,1
D003061,D010098,1,1
D003062,D003062,0,0
D003062,D018387,1,1
D003062,D018388,1,1
D003062,D018389,2,2
D003064,D003064,0,0
D003065,D000105,2,2
D003065,D000214,1,1
D003065,D003065,0,0
D003065,D008316,2,2
D003065,D010171,2,2
D003066,D000106,1,1
D003066,D003066,0,0
D003066,D013389,1,1
D003067,D000090006,1,1
D003067,D000105,3,3
D003067,D000214,2,2
D003067,D001708,1,1
D003067,D001710,1,1
D003067,D002955,3,3
D003067,D003038,1,1
D003067,D003065,1,1
D003067,D003067,0,0
D003067,D005182,3,3
D003067,D005415,1,1
D003067,D005486,3,3
D003067,D005575,2,2
D003067,D008063,1,1
D003067,D008316,3,3
D003067,D008983,2,2
D003067,D009243,1,1
D003067,D009249,1,1
D003067,D010171,3,3
D003067,D011732,1,1
D003067,D012256,2,2
D003067,D013763,1,1
D003067,D013835,1,1
D003067,D014451,1,1
D003067,D019798,2,2
D003067,D045542,1,1
D003067,D049128,1,1
D003067,D049231,2,2
D003067,D049289,2,2
D003067,D058766,4,4
D003069,D003069,0,0
D003070,D003070,0,0
D003070,D015649,1,1
D003077,D003077,0,0
D003078,D003078,0,0
D003078,D003703,1,1
D003078,D008162,1,1
D003084,D003084,0,0
D003087,D003087,0,0
D003089,D003089,0,0
D003091,D003091,0,0
D003094,D000090602,3,3
D003094,D003094,0,0
D003094,D011347,1,1
D003094,D014332,1,1
D003094,D024021,2,2
D003094,D024022,1,1
D003094,D024041,1,1
D003094,D024042,2,2
D003094,D024043,2,2
D003094,D024061,2,2
D003094,D024062,2,2
D003094,D024081,3,3
D003094,D024082,3,3
D003094,D024102,2,2
D003094,D024121,2,2
D003094,D024141,2,2
D003094,D024142,2,2
D003094,D024143,2,2
D003094,D024161,2,2
D003094,D024181,2,2
D003094,D043169,3,3
D003094,D043170,2,2
D003101,D003101,0,0
D003102,D000079522,2,2
D003102,D000080385,2,2
D003102,D000080386,2,2
D003102,D000335,2,2
D003102,D000336,1,1
D003102,D003102,0,0
D003102,D004655,1,1
D003102,D005217,2,2
D003102,D005782,1,1
D003102,D013535,1,1
D003102,D020100,2,2
D003102,D020136,3,3
D003102,D058428,2,2
D003102,D058993,2,2
D003102,D059085,2,2
D003102,D059985,3,3
D003115,D000068256,2,2
D003115,D000068817,2,2
D003115,D000069585,2,2
D003115,D000078224,2,2
D003115,D003115,0,0
D003115,D004921,1,1
D003115,D007377,1,1
D003115,D013926,1,1
D003115,D016173,1,1
D003115,D016178,1,1
D003115,D016179,1,1
D003165,D000706,1,1
D003165,D003165,0,0
D003165,D003166,1,1
D003165,D003169,1,1
D003165,D003172,1,1
D003165,D003173,2,2
D003165,D003174,2,2
D003165,D003175,1,1
D003165,D003176,1,1
D003165,D003178,2,2
D003165,D003179,2,2
D003165,D003180,2,2
D003165,D003181,1,1
D003165,D003182,1,1
D003165,D003183,1,1
D003165,D003184,1,1
D003165,D003185,1,1
D003165,D003186,1,1
D003165,D011414,1,1
D003165,D011415,1,1
D003165,D011416,2,2
D003165,D015922,2,2
D003165,D015923,2,2
D003165,D015926,2,2
D003165,D015932,3,3
D003165,D015933,3,3
D003165,D015934,2,2
D003165,D015935,2,2
D003165,D015936,2,2
D003165,D015937,3,3
D003165,D015938,1,1
D003165,D017242,3,3
D003165,D017244,3,3
D003165,D050577,2,2
D003165,D050578,3,3
D003165,D050579,3,3
D003165,D050606,3,3
D003165,D050678,2,2
D003165,D050679,2,2
D003165,D050716,2,2
D003165,D050718,3,3
D003165,D050776,2,2
D003165,D051561,4,4
D003165,D051566,4,4
D003165,D051574,4,4
D003165,D051577,4,4
D003165,D051916,2,2
D003166,D003166,0,0
D003166,D003173,1,1
D003166,D011416,1,1
D003166,D015923,1,1
D003166,D050577,1,1
D003166,D050578,2,2
D003166,D050579,2,2
D003166,D050606,2,2
D003166,D051561,3,3
D003166,D051566,3,3
D003166,D051574,3,3
D003166,D051577,3,3
D003169,D003169,0,0
D003169,D003174,1,1
D003169,D003178,1,1
D003169,D003180,1,1
D003169,D017242,2,2
D003169,D017244,2,2
D003169,D050716,1,1
D003169,D050718,2,2
D003169,D051916,1,1
D003172,D003172,0,0
D003172,D003173,1,1
D003172,D015922,1,1
D003172,D015923,1,1
D003173,D003173,0,0
D003174,D003174,0,0
D003174,D050718,1,1
D003175,D003175,0,0
D003175,D050678,1,1
D003175,D050679,1,1
D003176,D003176,0,0
D003176,D003179,1,1
D003176,D015926,1,1
D003176,D015932,2,2
D003176,D015933,2,2
D003178,D003178,0,0
D003179,D003179,0,0
D003179,D015932,1,1
D003179,D015933,1,1
D003180,D003180,0,0
D003180,D017242,1,1
D003180,D017244,1,1
D003181,D003181,0,0
D003181,D015934,1,1
D003181,D015935,1,1
D003182,D003182,0,0
D003182,D015936,1,1
D003182,D015937,2,2
D003182,D050776,1,1
D003183,D003183,0,0
D003184,D003184,0,0
D003185,D003185,0,0
D003186,D003186,0,0
D003188,D003188,0,0
D003188,D017438,1,1
D003188,D020770,1,1
D003189,D003189,0,0
D003207,D003207,0,0
D003208,D003208,0,0
D003224,D003224,0,0
D003277,D003277,0,0
D003285,D000073939,2,2
D003285,D000074765,3,3
D003285,D000081412,3,3
D003285,D000185,2,2
D003285,D000199,2,2
D003285,D000205,2,2
D003285,D002155,2,2
D003285,D003285,0,0
D003285,D008786,3,3
D003285,D009124,1,1
D003285,D009211,2,2
D003285,D009218,2,2
D003285,D010320,2,2
D003285,D014335,2,2
D003285,D014336,2,2
D003285,D015879,3,3
D003285,D016189,2,2
D003285,D017570,3,3
D003285,D018006,2,2
D003285,D018008,3,3
D003285,D018994,3,3
D003285,D018995,3,3
D003285,D019209,3,3
D003285,D019210,3,3
D003285,D019837,2,2
D003285,D020107,3,3
D003285,D024461,3,3
D003285,D024462,3,3
D003285,D024501,4,4
D003285,D024507,4,4
D003285,D024701,3,3
D003285,D024722,4,4
D003285,D024723,5,5
D003285,D024743,5,5
D003285,D024744,4,4
D003285,D024745,4,4
D003285,D025102,3,3
D003285,D025121,3,3
D003285,D049029,2,2
D003285,D049030,3,3
D003285,D049031,3,3
D003285,D051244,2,2
D003285,D051304,2,2
D003285,D051340,2,2
D003285,D051347,2,2
D003285,D051348,2,2
D003285,D051787,3,3
D003285,D062553,2,2
D003285,D064211,2,2
D003285,D064326,3,3
D003285,D064448,1,1
D003287,D003287,0,0
D003300,D003300,0,0
D003301,D003301,0,0
D003304,D003304,0,0
D003305,D003305,0,0
D003306,D003306,0,0
D003311,D003311,0,0
D003314,D003314,0,0
D003339,D000077713,4,4
D003339,D000463,3,3
D003339,D000523,2,2
D003339,D003339,0,0
D003339,D004092,2,2
D003339,D006908,2,2
D003339,D008525,3,3
D003339,D011276,2,2
D003339,D011279,4,4
D003339,D011374,1,1
D003339,D012065,1,1
D003339,D017258,4,4
D003339,D019326,3,3
D003339,D043582,2,2
D003345,D003345,0,0
D003345,D015069,1,1
D003346,D003346,0,0
D003348,D003348,0,0
D003349,D003349,0,0
D003350,D003350,0,0
D003358,D000068937,1,1
D003358,D003358,0,0
D003358,D003802,1,1
D003358,D003820,2,2
D003358,D003836,1,1
D003358,D006202,2,2
D003358,D006203,1,1
D003358,D009067,1,1
D003358,D010476,1,1
D003358,D012464,2,2
D003358,D013473,1,1
D003358,D014100,2,2
D003358,D051520,1,1
D003358,D058206,2,2
D003358,D062327,1,1
D003366,D003366,0,0
D003367,D003367,0,0
D003369,D003369,0,0
D003372,D003372,0,0
D003373,D003373,0,0
D003374,D000074,2,2
D003374,D000078223,2,2
D003374,D001728,2,2
D003374,D002866,1,1
D003374,D003372,2,2
D003374,D003374,0,0
D003374,D003375,1,1
D003374,D004929,1,1
D003374,D005017,2,2
D003374,D005363,2,2
D003374,D006923,2,2
D003374,D007666,2,2
D003374,D008730,2,2
D003374,D009675,2,2
D003374,D009793,2,2
D003374,D010644,2,2
D003374,D011564,1,1
D003374,D012603,2,2
D003374,D014307,2,2
D003374,D014468,1,1
D003374,D014859,2,2
D003374,D015110,1,1
D003374,D039681,1,1
D003374,D049933,1,1
D003374,D049934,1,1
D003375,D003375,0,0
D003401,D003401,0,0
D003401,D010725,1,1
D003402,D003402,0,0
D003402,D052276,1,1
D003402,D052279,1,1
D003402,D052281,1,1
D003402,D052283,1,1
D003404,D003404,0,0
D003407,D003407,0,0
D003408,D000068737,1,1
D003408,D001726,1,1
D003408,D001958,1,1
D003408,D001961,1,1
D003408,D001962,1,1
D003408,D002084,1,1
D003408,D003407,1,1
D003408,D003408,0,0
D003408,D003506,1,1
D003408,D004138,1,1
D003408,D005566,1,1
D003408,D014317,1,1
D003425,D003425,0,0
D003432,D003432,0,0
D003435,D000721,1,1
D003435,D003435,0,0
D003435,D003439,1,1
D003435,D012103,1,1
D003436,D003436,0,0
D003437,D003437,0,0
D003439,D003439,0,0
D003450,D003450,0,0
D003451,D003451,0,0
D003459,D000090803,1,1
D003459,D003459,0,0
D003459,D038201,1,1
D003459,D038202,2,2
D003459,D038203,2,2
D003459,D038204,1,1
D003459,D038205,2,2
D003459,D038206,2,2
D003459,D038207,1,1
D003459,D038221,1,1
D003459,D038222,1,1
D003459,D038224,1,1
D003459,D038225,1,1
D003459,D038226,1,1
D003470,D003470,0,0
D003470,D016895,1,1
D003470,D017077,1,1
D003471,D003471,0,0
D003472,D003472,0,0
D003474,D003474,0,0
D003476,D003476,0,0
D003484,D003484,0,0
D003485,D003485,0,0
D003485,D013861,1,1
D003486,D003484,1,1
D003486,D003486,0,0
D003486,D005292,1,1
D003486,D005295,1,1
D003486,D009599,2,2
D003486,D011190,1,1
D003486,D012966,1,1
D003487,D002015,1,2
D003487,D003487,0,0
D003487,D004659,1,1
D003488,D003488,0,0
D003489,D003489,0,0
D003492,D003492,0,0
D003493,D003493,0,0
D003494,D003494,0,0
D003495,D003495,0,0
D003496,D003496,0,0
D003496,D016314,1,1
D003497,D003497,0,0
D003497,D014216,1,1
D003497,D015108,1,1
D003497,D015112,1,1
D003498,D003498,0,0
D003499,D003499,0,0
D003501,D003501,0,0
D003503,D003503,0,0
D003504,D003504,0,0
D003505,D000073738,2,2
D003505,D000077122,2,2
D003505,D003505,0,0
D003505,D047391,1,1
D003505,D047392,1,1
D003505,D047408,1,1
D003506,D003506,0,0
D003508,D001537,1,1
D003508,D003508,0,0
D003508,D014334,1,1
D003508,D019284,2,2
D003508,D045789,1,1
D003508,D052176,1,1
D003509,D000040,1,1
D003509,D000077206,1,1
D003509,D001312,1,1
D003509,D002726,1,1
D003509,D002827,1,1
D003509,D003509,0,0
D003509,D004025,1,1
D003509,D011801,1,1
D003509,D012765,1,1
D003509,D013993,1,1
D003509,D014148,1,1
D003510,D000040,2,3
D003510,D000069468,2,2
D003510,D000069470,2,2
D003510,D000072743,5,5
D003510,D000077206,2,2
D003510,D000077222,2,2
D003510,D000077276,3,3
D003510,D000077556,5,6
D003510,D000077591,2,2
D003510,D000077592,1,1
D003510,D000077609,1,1
D003510,D000077715,1,1
D003510,D000077768,1,1
D003510,D000081005,1,1
D003510,D000084562,4,4
D003510,D000551,3,3
D003510,D001312,2,2
D003510,D001371,1,1
D003510,D001964,2,2
D003510,D002338,2,2
D003510,D002726,2,2
D003510,D002827,2,2
D003510,D003471,1,1
D003510,D003494,1,1
D003510,D003509,1,1
D003510,D003510,0,0
D003510,D003511,1,1
D003510,D003512,1,1
D003510,D003514,1,1
D003510,D004025,1,2
D003510,D005050,4,4
D003510,D007649,1,1
D003510,D008610,2,2
D003510,D010852,1,1
D003510,D011801,2,2
D003510,D012172,4,4
D003510,D012176,3,3
D003510,D012765,2,2
D003510,D013992,1,2
D003510,D013993,2,2
D003510,D014147,2,2
D003510,D014148,2,2
D003510,D014212,4,5
D003510,D014801,4,4
D003510,D014975,4,4
D003510,D015474,4,4
D003510,D016644,4,4
D003510,D017255,4,4
D003510,D017313,4,4
D003510,D019207,3,3
D003510,D024321,3,3
D003510,D024341,3,3
D003510,D045792,3,3
D003510,D053138,1,1
D003510,D053139,2,2
D003510,D065146,4,4
D003510,D065348,4,4
D003510,D065366,4,4
D003511,D000069468,1,1
D003511,D000069470,1,1
D003511,D000077591,1,1
D003511,D003511,0,0
D003511,D008610,1,1
D003511,D014147,1,1
D003512,D003512,0,0
D003512,D013992,1,1
D003513,D003513,0,0
D003514,D000551,2,2
D003514,D001964,1,1
D003514,D003514,0,0
D003515,D003515,0,0
D003516,D000040,3,4
D003516,D000068196,4,4
D003516,D000069468,3,3
D003516,D000069470,3,3
D003516,D000072743,6,6
D003516,D000077143,3,3
D003516,D000077206,3,3
D003516,D000077222,3,3
D003516,D000077276,4,4
D003516,D000077556,6,7
D003516,D000077591,3,3
D003516,D000077592,2,2
D003516,D000077609,2,2
D003516,D000077715,2,2
D003516,D000077728,3,3
D003516,D000077768,2,2
D003516,D000078764,2,2
D003516,D000078862,3,3
D003516,D000081004,2,2
D003516,D000081005,2,2
D003516,D000084562,5,5
D003516,D000218,1,1
D003516,D000487,4,4
D003516,D000547,2,2
D003516,D000551,4,4
D003516,D001312,3,3
D003516,D001371,2,2
D003516,D001537,2,2
D003516,D001964,3,3
D003516,D002338,3,3
D003516,D002726,3,3
D003516,D002827,3,3
D003516,D003471,2,2
D003516,D003494,2,2
D003516,D003503,1,1
D003516,D003508,1,1
D003516,D003509,2,2
D003516,D003510,1,1
D003516,D003511,2,2
D003516,D003512,2,2
D003516,D003514,2,2
D003516,D003515,2,2
D003516,D003516,0,0
D003516,D003517,1,1
D003516,D003521,1,1
D003516,D004025,2,3
D003516,D005050,5,5
D003516,D007005,2,2
D003516,D007488,2,2
D003516,D007649,2,2
D003516,D008559,3,3
D003516,D008610,3,3
D003516,D008709,2,2
D003516,D010852,2,2
D003516,D011722,3,3
D003516,D011801,3,3
D003516,D012172,5,5
D003516,D012176,4,4
D003516,D012299,2,2
D003516,D012765,3,3
D003516,D013992,2,3
D003516,D013993,3,3
D003516,D014147,3,3
D003516,D014148,3,3
D003516,D014212,5,6
D003516,D014334,2,2
D003516,D014801,5,5
D003516,D014975,5,5
D003516,D015377,2,2
D003516,D015474,5,5
D003516,D016644,5,5
D003516,D017239,3,3
D003516,D017255,5,5
D003516,D017313,5,5
D003516,D019207,4,4
D003516,D019284,3,3
D003516,D024321,4,4
D003516,D024341,4,4
D003516,D026023,4,4
D003516,D034242,1,1
D003516,D039823,3,3
D003516,D043822,1,1
D003516,D043823,2,2
D003516,D045789,2,2
D003516,D045792,4,4
D003516,D052176,2,2
D003516,D053138,2,2
D003516,D053139,3,3
D003516,D054812,1,1
D003516,D057888,5,5
D003516,D057889,4,4
D003516,D065146,5,5
D003516,D065348,5,5
D003516,D065366,5,5
D003517,D000081004,1,1
D003517,D000487,3,3
D003517,D003515,1,1
D003517,D003517,0,0
D003517,D011722,2,2
D003517,D026023,3,3
D003517,D039823,2,2
D003517,D057888,4,4
D003517,D057889,3,3
D003518,D003518,0,0
D003519,D003519,0,0
D003520,D003520,0,0
D003520,D007069,1,1
D003521,D000077728,2,2
D003521,D000078764,1,1
D003521,D000078862,2,2
D003521,D003521,0,0
D003521,D007005,1,1
D003521,D015377,1,1
D003523,D003523,0,0
D003524,D003524,0,0
D003524,D016572,1,1
D003525,D003525,0,0
D003529,D003529,0,0
D003533,D003533,0,0
D003533,D017336,1,1
D003534,D003534,0,0
D003534,D017373,1,1
D003538,D003538,0,0
D003539,D003539,0,0
D003540,D003540,0,0
D003541,D003541,0,0
D003542,D003542,0,0
D003543,D003543,0,0
D003544,D003544,0,0
D003545,D000111,1,1
D003545,D002233,1,1
D003545,D003545,0,0
D003545,D003548,1,1
D003545,D003553,1,1
D003545,D017279,1,1
D003546,D000074884,2,2
D003546,D000080867,1,1
D003546,D000086042,1,1
D003546,D000086062,1,1
D003546,D000086782,2,2
D003546,D000086882,2,2
D003546,D001963,1,1
D003546,D002154,1,1
D003546,D002401,1,1
D003546,D002917,1,1
D003546,D003546,0,0
D003546,D005361,1,1
D003546,D010206,1,1
D003546,D020169,1,1
D003546,D020170,3,3
D003546,D053143,3,3
D003546,D053148,3,3
D003546,D053178,3,3
D003546,D053179,3,3
D003546,D053181,3,3
D003546,D053453,3,3
D003546,D053454,3,3
D003546,D053455,3,3
D003546,D053456,3,3
D003546,D053470,2,2
D003546,D053471,2,2
D003546,D056646,1,1
D003546,D056655,1,1
D003546,D056657,1,1
D003546,D056664,1,1
D003546,D056668,1,1
D003546,D064247,1,1
D003547,D003547,0,0
D003548,D003548,0,0
D003553,D003553,0,0
D003561,D003504,1,1
D003561,D003561,0,0
D003562,D000068257,3,3
D003562,D000068678,3,3
D003562,D000068679,2,2
D003562,D000069287,2,2
D003562,D000069480,3,3
D003562,D000069545,3,3
D003562,D000077209,2,2
D003562,D001374,1,1
D003562,D001972,2,2
D003562,D003504,2,2
D003562,D003561,1,1
D003562,D003562,0,0
D003562,D003841,1,1
D003562,D016047,2,2
D003562,D019259,3,3
D003563,D003563,0,0
D003564,D000071478,1,1
D003564,D000071479,2,2
D003564,D000071480,2,2
D003564,D003564,0,0
D003565,D003565,0,0
D003565,D003566,1,1
D003565,D003567,1,1
D003566,D003566,0,0
D003567,D003567,0,0
D003568,D003568,0,0
D003568,D003569,1,1
D003569,D003569,0,0
D003570,D003570,0,0
D003571,D003571,0,0
D003572,D003571,1,1
D003572,D003572,0,0
D003572,D015638,1,1
D003573,D003573,0,0
D003573,D015786,1,1
D003573,D045303,1,1
D003573,D045347,1,1
D003574,D003574,0,0
D003574,D003575,1,1
D003574,D045304,1,1
D003574,D045305,1,1
D003574,D045362,1,1
D003574,D045365,1,1
D003575,D003575,0,0
D003576,D003576,0,0
D003577,D000072461,1,1
D003577,D000072467,1,1
D003577,D000072469,1,1
D003577,D000072470,1,1
D003577,D000072472,1,1
D003577,D000072474,1,1
D003577,D000072475,1,1
D003577,D000072476,1,1
D003577,D000072477,1,1
D003577,D000072478,1,1
D003577,D000072496,1,1
D003577,D000072497,1,1
D003577,D000072498,1,1
D003577,D000072500,1,1
D003577,D000072501,1,1
D003577,D000072503,1,1
D003577,D000072505,1,1
D003577,D000072516,2,2
D003577,D000072556,2,2
D003577,D000090762,1,1
D003577,D000815,2,2
D003577,D001141,2,2
D003577,D001189,1,1
D003577,D001579,2,2
D003577,D002786,2,2
D003577,D002790,2,2
D003577,D003577,0,0
D003577,D013250,1,1
