concept_code_1,class_type_1,relationship_id,relationship_source,relationship_type,concept_code_2,class_type_2
1298944,MOA,Mapped from,MEDRT,NA,1298944,MOA
1371041,MOA,Mapped from,MEDRT,NA,1371041,MOA
1723738,MOA,Mapped from,MEDRT,NA,1723738,MOA
2103478,MOA,Mapped from,MEDRT,NA,2103478,MOA
2107051,MOA,Mapped from,MEDRT,NA,2107051,MOA
2174802,MOA,Mapped from,MEDRT,NA,2174802,MOA
224905,MOA,Mapped from,MEDRT,NA,224905,MOA
2267574,MOA,Mapped from,MEDRT,NA,2267574,MOA
2267582,MOA,Mapped from,MEDRT,NA,2267582,MOA
2280730,MOA,Mapped from,MEDRT,NA,2280730,MOA
2289225,MOA,Mapped from,MEDRT,NA,2289225,MOA
2375543,MOA,Mapped from,MEDRT,NA,2375543,MOA
2382597,MOA,Mapped from,MEDRT,NA,2382597,MOA
2382599,MOA,Mapped from,MEDRT,NA,2382599,MOA
2473850,MOA,Mapped from,MEDRT,NA,2473850,MOA
2473851,MOA,Mapped from,MEDRT,NA,2473851,MOA
263034,MOA,Mapped from,MEDRT,NA,263034,MOA
318341,MOA,Mapped from,MEDRT,NA,318341,MOA
328134,MOA,Mapped from,MEDRT,NA,328134,MOA
337525,MOA,Mapped from,MEDRT,NA,337525,MOA
477320,MOA,Mapped from,MEDRT,NA,477320,MOA
480167,MOA,Mapped from,MEDRT,NA,480167,MOA
481474,MOA,Mapped from,MEDRT,NA,481474,MOA
1921069,MOA,Mapped from,MEDRT,NA,1921069,MOA
1091642,MOA,Mapped from,MEDRT,NA,1091642,MOA
1091643,MOA,Mapped from,MEDRT,NA,1091643,MOA
118463,MOA,Mapped from,MEDRT,NA,118463,MOA
1294597,MOA,Mapped from,MEDRT,NA,1294597,MOA
135481,MOA,Mapped from,MEDRT,NA,135481,MOA
203160,MOA,Mapped from,MEDRT,NA,203160,MOA
214354,MOA,Mapped from,MEDRT,NA,214354,MOA
236878,MOA,Mapped from,MEDRT,NA,236878,MOA
321064,MOA,Mapped from,MEDRT,NA,321064,MOA
52175,MOA,Mapped from,MEDRT,NA,52175,MOA
69749,MOA,Mapped from,MEDRT,NA,69749,MOA
73494,MOA,Mapped from,MEDRT,NA,73494,MOA
83515,MOA,Mapped from,MEDRT,NA,83515,MOA
83818,MOA,Mapped from,MEDRT,NA,83818,MOA
27340,MOA,Mapped from,MEDRT,NA,27340,MOA
36453,MOA,Mapped from,MEDRT,NA,36453,MOA
3920,MOA,Mapped from,MEDRT,NA,3920,MOA
6026,MOA,Mapped from,MEDRT,NA,6026,MOA
1294588,MOA,Mapped from,MEDRT,NA,1294588,MOA
1999574,MOA,Mapped from,MEDRT,NA,1999574,MOA
4457,MOA,Mapped from,MEDRT,NA,4457,MOA
61381,MOA,Mapped from,MEDRT,NA,61381,MOA
8015,MOA,Mapped from,MEDRT,NA,8015,MOA
885604,MOA,Mapped from,MEDRT,NA,885604,MOA
11454,MOA,Mapped from,MEDRT,NA,11454,MOA
1297402,MOA,Mapped from,MEDRT,NA,1297402,MOA
1310583,MOA,Mapped from,MEDRT,NA,1310583,MOA
20063,MOA,Mapped from,MEDRT,NA,20063,MOA
314809,MOA,Mapped from,MEDRT,NA,314809,MOA
314812,MOA,Mapped from,MEDRT,NA,314812,MOA
4910,MOA,Mapped from,MEDRT,NA,4910,MOA
52356,MOA,Mapped from,MEDRT,NA,52356,MOA
6873,MOA,Mapped from,MEDRT,NA,6873,MOA
8928,MOA,Mapped from,MEDRT,NA,8928,MOA
91264,MOA,Mapped from,MEDRT,NA,91264,MOA
2569562,MOA,Mapped from,MEDRT,NA,2569562,MOA
2569592,MOA,Mapped from,MEDRT,NA,2569592,MOA
107784,MOA,Mapped from,MEDRT,NA,107784,MOA
1299921,MOA,Mapped from,MEDRT,NA,1299921,MOA
1309363,MOA,Mapped from,MEDRT,NA,1309363,MOA
1310569,MOA,Mapped from,MEDRT,NA,1310569,MOA
1314411,MOA,Mapped from,MEDRT,NA,1314411,MOA
1314849,MOA,Mapped from,MEDRT,NA,1314849,MOA
1363613,MOA,Mapped from,MEDRT,NA,1363613,MOA
1363615,MOA,Mapped from,MEDRT,NA,1363615,MOA
1363617,MOA,Mapped from,MEDRT,NA,1363617,MOA
1363619,MOA,Mapped from,MEDRT,NA,1363619,MOA
1363621,MOA,Mapped from,MEDRT,NA,1363621,MOA
1367120,MOA,Mapped from,MEDRT,NA,1367120,MOA
1427008,MOA,Mapped from,MEDRT,NA,1427008,MOA
1534779,MOA,Mapped from,MEDRT,NA,1534779,MOA
1663407,MOA,Mapped from,MEDRT,NA,1663407,MOA
1947500,MOA,Mapped from,MEDRT,NA,1947500,MOA
1947503,MOA,Mapped from,MEDRT,NA,1947503,MOA
1947505,MOA,Mapped from,MEDRT,NA,1947505,MOA
221136,MOA,Mapped from,MEDRT,NA,221136,MOA
232539,MOA,Mapped from,MEDRT,NA,232539,MOA
236381,MOA,Mapped from,MEDRT,NA,236381,MOA
32680,MOA,Mapped from,MEDRT,NA,32680,MOA
34693,MOA,Mapped from,MEDRT,NA,34693,MOA
38624,MOA,Mapped from,MEDRT,NA,38624,MOA
38625,MOA,Mapped from,MEDRT,NA,38625,MOA
46967,MOA,Mapped from,MEDRT,NA,46967,MOA
53750,MOA,Mapped from,MEDRT,NA,53750,MOA
54034,MOA,Mapped from,MEDRT,NA,54034,MOA
69782,MOA,Mapped from,MEDRT,NA,69782,MOA
71722,MOA,Mapped from,MEDRT,NA,71722,MOA
82001,MOA,Mapped from,MEDRT,NA,82001,MOA
82002,MOA,Mapped from,MEDRT,NA,82002,MOA
82003,MOA,Mapped from,MEDRT,NA,82003,MOA
9796,MOA,Mapped from,MEDRT,NA,9796,MOA
9871,MOA,Mapped from,MEDRT,NA,9871,MOA
1546365,MOA,Mapped from,MEDRT,NA,1546365,MOA
34345,MOA,Mapped from,MEDRT,NA,34345,MOA
55052,MOA,Mapped from,MEDRT,NA,55052,MOA
55053,MOA,Mapped from,MEDRT,NA,55053,MOA
55322,MOA,Mapped from,MEDRT,NA,55322,MOA
114970,MOA,Mapped from,MEDRT,NA,114970,MOA
115713,MOA,Mapped from,MEDRT,NA,115713,MOA
88249,MOA,Mapped from,MEDRT,NA,88249,MOA
1307298,MOA,Mapped from,MEDRT,NA,1307298,MOA
2180325,MOA,Mapped from,MEDRT,NA,2180325,MOA
22968,MOA,Mapped from,MEDRT,NA,22968,MOA
282357,MOA,Mapped from,MEDRT,NA,282357,MOA
29451,MOA,Mapped from,MEDRT,NA,29451,MOA
31805,MOA,Mapped from,MEDRT,NA,31805,MOA
4508,MOA,Mapped from,MEDRT,NA,4508,MOA
6703,MOA,Mapped from,MEDRT,NA,6703,MOA
6964,MOA,Mapped from,MEDRT,NA,6964,MOA
83008,MOA,Mapped from,MEDRT,NA,83008,MOA
105745,MOA,Mapped from,MEDRT,NA,105745,MOA
10798,MOA,Mapped from,MEDRT,NA,10798,MOA
110,MOA,Mapped from,MEDRT,NA,110,MOA
11645,MOA,Mapped from,MEDRT,NA,11645,MOA
1294534,MOA,Mapped from,MEDRT,NA,1294534,MOA
1298846,MOA,Mapped from,MEDRT,NA,1298846,MOA
1299924,MOA,Mapped from,MEDRT,NA,1299924,MOA
132879,MOA,Mapped from,MEDRT,NA,132879,MOA
1368950,MOA,Mapped from,MEDRT,NA,1368950,MOA
1371967,MOA,Mapped from,MEDRT,NA,1371967,MOA
1422486,MOA,Mapped from,MEDRT,NA,1422486,MOA
1484283,MOA,Mapped from,MEDRT,NA,1484283,MOA
1667640,MOA,Mapped from,MEDRT,NA,1667640,MOA
1807514,MOA,Mapped from,MEDRT,NA,1807514,MOA
1903,MOA,Mapped from,MEDRT,NA,1903,MOA
2001422,MOA,Mapped from,MEDRT,NA,2001422,MOA
2106283,MOA,Mapped from,MEDRT,NA,2106283,MOA
214824,MOA,Mapped from,MEDRT,NA,214824,MOA
221068,MOA,Mapped from,MEDRT,NA,221068,MOA
2296,MOA,Mapped from,MEDRT,NA,2296,MOA
235370,MOA,Mapped from,MEDRT,NA,235370,MOA
237125,MOA,Mapped from,MEDRT,NA,237125,MOA
259268,MOA,Mapped from,MEDRT,NA,259268,MOA
272,MOA,Mapped from,MEDRT,NA,272,MOA
3131,MOA,Mapped from,MEDRT,NA,3131,MOA
3132,MOA,Mapped from,MEDRT,NA,3132,MOA
314774,MOA,Mapped from,MEDRT,NA,314774,MOA
33562,MOA,Mapped from,MEDRT,NA,33562,MOA
3445,MOA,Mapped from,MEDRT,NA,3445,MOA
3446,MOA,Mapped from,MEDRT,NA,3446,MOA
3539,MOA,Mapped from,MEDRT,NA,3539,MOA
36726,MOA,Mapped from,MEDRT,NA,36726,MOA
3690,MOA,Mapped from,MEDRT,NA,3690,MOA
3755,MOA,Mapped from,MEDRT,NA,3755,MOA
408077,MOA,Mapped from,MEDRT,NA,408077,MOA
42736,MOA,Mapped from,MEDRT,NA,42736,MOA
42836,MOA,Mapped from,MEDRT,NA,42836,MOA
57529,MOA,Mapped from,MEDRT,NA,57529,MOA
59308,MOA,Mapped from,MEDRT,NA,59308,MOA
614373,MOA,Mapped from,MEDRT,NA,614373,MOA
618371,MOA,Mapped from,MEDRT,NA,618371,MOA
660890,MOA,Mapped from,MEDRT,NA,660890,MOA
7975,MOA,Mapped from,MEDRT,NA,7975,MOA
9876,MOA,Mapped from,MEDRT,NA,9876,MOA
10106,MOA,Mapped from,MEDRT,NA,10106,MOA
11055,MOA,Mapped from,MEDRT,NA,11055,MOA
1311089,MOA,Mapped from,MEDRT,NA,1311089,MOA
1746523,MOA,Mapped from,MEDRT,NA,1746523,MOA
1788946,MOA,Mapped from,MEDRT,NA,1788946,MOA
2557200,MOA,Mapped from,MEDRT,NA,2557200,MOA
2557201,MOA,Mapped from,MEDRT,NA,2557201,MOA
259280,MOA,Mapped from,MEDRT,NA,259280,MOA
40028,MOA,Mapped from,MEDRT,NA,40028,MOA
76895,MOA,Mapped from,MEDRT,NA,76895,MOA
8410,MOA,Mapped from,MEDRT,NA,8410,MOA
10737,MOA,Mapped from,MEDRT,NA,10737,MOA
142149,MOA,Mapped from,MEDRT,NA,142149,MOA
1439834,MOA,Mapped from,MEDRT,NA,1439834,MOA
1455099,MOA,Mapped from,MEDRT,NA,1455099,MOA
15996,MOA,Mapped from,MEDRT,NA,15996,MOA
1992054,MOA,Mapped from,MEDRT,NA,1992054,MOA
203148,MOA,Mapped from,MEDRT,NA,203148,MOA
2119176,MOA,Mapped from,MEDRT,NA,2119176,MOA
26225,MOA,Mapped from,MEDRT,NA,26225,MOA
26237,MOA,Mapped from,MEDRT,NA,26237,MOA
29398,MOA,Mapped from,MEDRT,NA,29398,MOA
397405,MOA,Mapped from,MEDRT,NA,397405,MOA
68091,MOA,Mapped from,MEDRT,NA,68091,MOA
70561,MOA,Mapped from,MEDRT,NA,70561,MOA
82112,MOA,Mapped from,MEDRT,NA,82112,MOA
1855735,MOA,Mapped from,MEDRT,NA,1855735,MOA
2272107,MOA,Mapped from,MEDRT,NA,2272107,MOA
165516,MOA,Mapped from,MEDRT,NA,165516,MOA
22537,MOA,Mapped from,MEDRT,NA,22537,MOA
258333,MOA,Mapped from,MEDRT,NA,258333,MOA
3256,MOA,Mapped from,MEDRT,NA,3256,MOA
4452,MOA,Mapped from,MEDRT,NA,4452,MOA
102170,MOA,Mapped from,MEDRT,NA,102170,MOA
103244,MOA,Mapped from,MEDRT,NA,103244,MOA
1047802,MOA,Mapped from,MEDRT,NA,1047802,MOA
106029,MOA,Mapped from,MEDRT,NA,106029,MOA
10869,MOA,Mapped from,MEDRT,NA,10869,MOA
119565,MOA,Mapped from,MEDRT,NA,119565,MOA
1223,MOA,Mapped from,MEDRT,NA,1223,MOA
1225,MOA,Mapped from,MEDRT,NA,1225,MOA
1298831,MOA,Mapped from,MEDRT,NA,1298831,MOA
1303097,MOA,Mapped from,MEDRT,NA,1303097,MOA
1303098,MOA,Mapped from,MEDRT,NA,1303098,MOA
1309404,MOA,Mapped from,MEDRT,NA,1309404,MOA
1359,MOA,Mapped from,MEDRT,NA,1359,MOA
136198,MOA,Mapped from,MEDRT,NA,136198,MOA
1424,MOA,Mapped from,MEDRT,NA,1424,MOA
142437,MOA,Mapped from,MEDRT,NA,142437,MOA
142443,MOA,Mapped from,MEDRT,NA,142443,MOA
1445143,MOA,Mapped from,MEDRT,NA,1445143,MOA
1487512,MOA,Mapped from,MEDRT,NA,1487512,MOA
1487514,MOA,Mapped from,MEDRT,NA,1487514,MOA
152021,MOA,Mapped from,MEDRT,NA,152021,MOA
153970,MOA,Mapped from,MEDRT,NA,153970,MOA
153971,MOA,Mapped from,MEDRT,NA,153971,MOA
1546373,MOA,Mapped from,MEDRT,NA,1546373,MOA
155017,MOA,Mapped from,MEDRT,NA,155017,MOA
1552007,MOA,Mapped from,MEDRT,NA,1552007,MOA
1589,MOA,Mapped from,MEDRT,NA,1589,MOA
1742407,MOA,Mapped from,MEDRT,NA,1742407,MOA
17945,MOA,Mapped from,MEDRT,NA,17945,MOA
18927,MOA,Mapped from,MEDRT,NA,18927,MOA
19257,MOA,Mapped from,MEDRT,NA,19257,MOA
19377,MOA,Mapped from,MEDRT,NA,19377,MOA
194,MOA,Mapped from,MEDRT,NA,194,MOA
1999,MOA,Mapped from,MEDRT,NA,1999,MOA
203212,MOA,Mapped from,MEDRT,NA,203212,MOA
20814,MOA,Mapped from,MEDRT,NA,20814,MOA
2102775,MOA,Mapped from,MEDRT,NA,2102775,MOA
21232,MOA,Mapped from,MEDRT,NA,21232,MOA
221174,MOA,Mapped from,MEDRT,NA,221174,MOA
23370,MOA,Mapped from,MEDRT,NA,23370,MOA
235426,MOA,Mapped from,MEDRT,NA,235426,MOA
235428,MOA,Mapped from,MEDRT,NA,235428,MOA
235745,MOA,Mapped from,MEDRT,NA,235745,MOA
235771,MOA,Mapped from,MEDRT,NA,235771,MOA
235775,MOA,Mapped from,MEDRT,NA,235775,MOA
236190,MOA,Mapped from,MEDRT,NA,236190,MOA
236778,MOA,Mapped from,MEDRT,NA,236778,MOA
2462023,MOA,Mapped from,MEDRT,NA,2462023,MOA
260036,MOA,Mapped from,MEDRT,NA,260036,MOA
2626,MOA,Mapped from,MEDRT,NA,2626,MOA
27084,MOA,Mapped from,MEDRT,NA,27084,MOA
27085,MOA,Mapped from,MEDRT,NA,27085,MOA
2977,MOA,Mapped from,MEDRT,NA,2977,MOA
3001,MOA,Mapped from,MEDRT,NA,3001,MOA
314517,MOA,Mapped from,MEDRT,NA,314517,MOA
322167,MOA,Mapped from,MEDRT,NA,322167,MOA
32675,MOA,Mapped from,MEDRT,NA,32675,MOA
3361,MOA,Mapped from,MEDRT,NA,3361,MOA
38876,MOA,Mapped from,MEDRT,NA,38876,MOA
38891,MOA,Mapped from,MEDRT,NA,38891,MOA
393575,MOA,Mapped from,MEDRT,NA,393575,MOA
44281,MOA,Mapped from,MEDRT,NA,44281,MOA
4440,MOA,Mapped from,MEDRT,NA,4440,MOA
47088,MOA,Mapped from,MEDRT,NA,47088,MOA
476588,MOA,Mapped from,MEDRT,NA,476588,MOA
47877,MOA,Mapped from,MEDRT,NA,47877,MOA
48212,MOA,Mapped from,MEDRT,NA,48212,MOA
485417,MOA,Mapped from,MEDRT,NA,485417,MOA
4955,MOA,Mapped from,MEDRT,NA,4955,MOA
54251,MOA,Mapped from,MEDRT,NA,54251,MOA
59064,MOA,Mapped from,MEDRT,NA,59064,MOA
59636,MOA,Mapped from,MEDRT,NA,59636,MOA
6051,MOA,Mapped from,MEDRT,NA,6051,MOA
6232,MOA,Mapped from,MEDRT,NA,6232,MOA
6676,MOA,Mapped from,MEDRT,NA,6676,MOA
6821,MOA,Mapped from,MEDRT,NA,6821,MOA
69120,MOA,Mapped from,MEDRT,NA,69120,MOA
7213,MOA,Mapped from,MEDRT,NA,7213,MOA
797195,MOA,Mapped from,MEDRT,NA,797195,MOA
797196,MOA,Mapped from,MEDRT,NA,797196,MOA
82041,MOA,Mapped from,MEDRT,NA,82041,MOA
8328,MOA,Mapped from,MEDRT,NA,8328,MOA
8348,MOA,Mapped from,MEDRT,NA,8348,MOA
8352,MOA,Mapped from,MEDRT,NA,8352,MOA
8718,MOA,Mapped from,MEDRT,NA,8718,MOA
8761,MOA,Mapped from,MEDRT,NA,8761,MOA
8762,MOA,Mapped from,MEDRT,NA,8762,MOA
8770,MOA,Mapped from,MEDRT,NA,8770,MOA
89780,MOA,Mapped from,MEDRT,NA,89780,MOA
89781,MOA,Mapped from,MEDRT,NA,89781,MOA
89784,MOA,Mapped from,MEDRT,NA,89784,MOA
91070,MOA,Mapped from,MEDRT,NA,91070,MOA
91071,MOA,Mapped from,MEDRT,NA,91071,MOA
91154,MOA,Mapped from,MEDRT,NA,91154,MOA
91163,MOA,Mapped from,MEDRT,NA,91163,MOA
9601,MOA,Mapped from,MEDRT,NA,9601,MOA
9603,MOA,Mapped from,MEDRT,NA,9603,MOA
10803,MOA,Mapped from,MEDRT,NA,10803,MOA
1666923,MOA,Mapped from,MEDRT,NA,1666923,MOA
194000,MOA,Mapped from,MEDRT,NA,194000,MOA
2056898,MOA,Mapped from,MEDRT,NA,2056898,MOA
282443,MOA,Mapped from,MEDRT,NA,282443,MOA
287734,MOA,Mapped from,MEDRT,NA,287734,MOA
4492,MOA,Mapped from,MEDRT,NA,4492,MOA
68446,MOA,Mapped from,MEDRT,NA,68446,MOA
6851,MOA,Mapped from,MEDRT,NA,6851,MOA
104463,MOA,Mapped from,MEDRT,NA,104463,MOA
135313,MOA,Mapped from,MEDRT,NA,135313,MOA
1546408,MOA,Mapped from,MEDRT,NA,1546408,MOA
1729002,MOA,Mapped from,MEDRT,NA,1729002,MOA
1927409,MOA,Mapped from,MEDRT,NA,1927409,MOA
20259,MOA,Mapped from,MEDRT,NA,20259,MOA
2051,MOA,Mapped from,MEDRT,NA,2051,MOA
283809,MOA,Mapped from,MEDRT,NA,283809,MOA
283810,MOA,Mapped from,MEDRT,NA,283810,MOA
342691,MOA,Mapped from,MEDRT,NA,342691,MOA
343048,MOA,Mapped from,MEDRT,NA,343048,MOA
3478,MOA,Mapped from,MEDRT,NA,3478,MOA
40138,MOA,Mapped from,MEDRT,NA,40138,MOA
42331,MOA,Mapped from,MEDRT,NA,42331,MOA
43611,MOA,Mapped from,MEDRT,NA,43611,MOA
598,MOA,Mapped from,MEDRT,NA,598,MOA
8814,MOA,Mapped from,MEDRT,NA,8814,MOA
103843,MOA,Mapped from,MEDRT,NA,103843,MOA
104466,MOA,Mapped from,MEDRT,NA,104466,MOA
1364430,MOA,Mapped from,MEDRT,NA,1364430,MOA
15202,MOA,Mapped from,MEDRT,NA,15202,MOA
152610,MOA,Mapped from,MEDRT,NA,152610,MOA
152612,MOA,Mapped from,MEDRT,NA,152612,MOA
1546207,MOA,Mapped from,MEDRT,NA,1546207,MOA
221095,MOA,Mapped from,MEDRT,NA,221095,MOA
235995,MOA,Mapped from,MEDRT,NA,235995,MOA
2380556,MOA,Mapped from,MEDRT,NA,2380556,MOA
280611,MOA,Mapped from,MEDRT,NA,280611,MOA
321208,MOA,Mapped from,MEDRT,NA,321208,MOA
322154,MOA,Mapped from,MEDRT,NA,322154,MOA
436195,MOA,Mapped from,MEDRT,NA,436195,MOA
60819,MOA,Mapped from,MEDRT,NA,60819,MOA
67031,MOA,Mapped from,MEDRT,NA,67031,MOA
67108,MOA,Mapped from,MEDRT,NA,67108,MOA
67109,MOA,Mapped from,MEDRT,NA,67109,MOA
69528,MOA,Mapped from,MEDRT,NA,69528,MOA
69646,MOA,Mapped from,MEDRT,NA,69646,MOA
75960,MOA,Mapped from,MEDRT,NA,75960,MOA
75961,MOA,Mapped from,MEDRT,NA,75961,MOA
78484,MOA,Mapped from,MEDRT,NA,78484,MOA
82137,MOA,Mapped from,MEDRT,NA,82137,MOA
87865,MOA,Mapped from,MEDRT,NA,87865,MOA
87866,MOA,Mapped from,MEDRT,NA,87866,MOA
1375412,MOA,Mapped from,MEDRT,NA,1375412,MOA
161,MOA,Mapped from,MEDRT,NA,161,MOA
1815,MOA,Mapped from,MEDRT,NA,1815,MOA
20974,MOA,Mapped from,MEDRT,NA,20974,MOA
267396,MOA,Mapped from,MEDRT,NA,267396,MOA
29787,MOA,Mapped from,MEDRT,NA,29787,MOA
8113,MOA,Mapped from,MEDRT,NA,8113,MOA
10829,MOA,Mapped from,MEDRT,NA,10829,MOA
142428,MOA,Mapped from,MEDRT,NA,142428,MOA
221176,MOA,Mapped from,MEDRT,NA,221176,MOA
235855,MOA,Mapped from,MEDRT,NA,235855,MOA
2382,MOA,Mapped from,MEDRT,NA,2382,MOA
259281,MOA,Mapped from,MEDRT,NA,259281,MOA
28439,MOA,Mapped from,MEDRT,NA,28439,MOA
38725,MOA,Mapped from,MEDRT,NA,38725,MOA
42333,MOA,Mapped from,MEDRT,NA,42333,MOA
662019,MOA,Mapped from,MEDRT,NA,662019,MOA
9010,MOA,Mapped from,MEDRT,NA,9010,MOA
901845,MOA,Mapped from,MEDRT,NA,901845,MOA
203188,MOA,Mapped from,MEDRT,NA,203188,MOA
203198,MOA,Mapped from,MEDRT,NA,203198,MOA
203204,MOA,Mapped from,MEDRT,NA,203204,MOA
2121750,MOA,Mapped from,MEDRT,NA,2121750,MOA
2121751,MOA,Mapped from,MEDRT,NA,2121751,MOA
221057,MOA,Mapped from,MEDRT,NA,221057,MOA
221088,MOA,Mapped from,MEDRT,NA,221088,MOA
221138,MOA,Mapped from,MEDRT,NA,221138,MOA
2653,MOA,Mapped from,MEDRT,NA,2653,MOA
297716,MOA,Mapped from,MEDRT,NA,297716,MOA
30125,MOA,Mapped from,MEDRT,NA,30125,MOA
3287,MOA,Mapped from,MEDRT,NA,3287,MOA
3288,MOA,Mapped from,MEDRT,NA,3288,MOA
33272,MOA,Mapped from,MEDRT,NA,33272,MOA
3389,MOA,Mapped from,MEDRT,NA,3389,MOA
352372,MOA,Mapped from,MEDRT,NA,352372,MOA
353105,MOA,Mapped from,MEDRT,NA,353105,MOA
405812,MOA,Mapped from,MEDRT,NA,405812,MOA
42347,MOA,Mapped from,MEDRT,NA,42347,MOA
540810,MOA,Mapped from,MEDRT,NA,540810,MOA
58157,MOA,Mapped from,MEDRT,NA,58157,MOA
6664,MOA,Mapped from,MEDRT,NA,6664,MOA
6816,MOA,Mapped from,MEDRT,NA,6816,MOA
6901,MOA,Mapped from,MEDRT,NA,6901,MOA
725,MOA,Mapped from,MEDRT,NA,725,MOA
7966,MOA,Mapped from,MEDRT,NA,7966,MOA
8133,MOA,Mapped from,MEDRT,NA,8133,MOA
8152,MOA,Mapped from,MEDRT,NA,8152,MOA
81952,MOA,Mapped from,MEDRT,NA,81952,MOA
81985,MOA,Mapped from,MEDRT,NA,81985,MOA
81998,MOA,Mapped from,MEDRT,NA,81998,MOA
82044,MOA,Mapped from,MEDRT,NA,82044,MOA
82078,MOA,Mapped from,MEDRT,NA,82078,MOA
993548,MOA,Mapped from,MEDRT,NA,993548,MOA
10464,MOA,Mapped from,MEDRT,NA,10464,MOA
1292,MOA,Mapped from,MEDRT,NA,1292,MOA
203201,MOA,Mapped from,MEDRT,NA,203201,MOA
236875,MOA,Mapped from,MEDRT,NA,236875,MOA
2387302,MOA,Mapped from,MEDRT,NA,2387302,MOA
2387307,MOA,Mapped from,MEDRT,NA,2387307,MOA
2387308,MOA,Mapped from,MEDRT,NA,2387308,MOA
2387309,MOA,Mapped from,MEDRT,NA,2387309,MOA
2603,MOA,Mapped from,MEDRT,NA,2603,MOA
2622,MOA,Mapped from,MEDRT,NA,2622,MOA
314874,MOA,Mapped from,MEDRT,NA,314874,MOA
31914,MOA,Mapped from,MEDRT,NA,31914,MOA
38077,MOA,Mapped from,MEDRT,NA,38077,MOA
9899,MOA,Mapped from,MEDRT,NA,9899,MOA
1043,MOA,Mapped from,MEDRT,NA,1043,MOA
142426,MOA,Mapped from,MEDRT,NA,142426,MOA
1658314,MOA,Mapped from,MEDRT,NA,1658314,MOA
1667655,MOA,Mapped from,MEDRT,NA,1667655,MOA
1721073,MOA,Mapped from,MEDRT,NA,1721073,MOA
1760,MOA,Mapped from,MEDRT,NA,1760,MOA
203151,MOA,Mapped from,MEDRT,NA,203151,MOA
203184,MOA,Mapped from,MEDRT,NA,203184,MOA
236380,MOA,Mapped from,MEDRT,NA,236380,MOA
236553,MOA,Mapped from,MEDRT,NA,236553,MOA
236747,MOA,Mapped from,MEDRT,NA,236747,MOA
24853,MOA,Mapped from,MEDRT,NA,24853,MOA
284157,MOA,Mapped from,MEDRT,NA,284157,MOA
3417,MOA,Mapped from,MEDRT,NA,3417,MOA
3628,MOA,Mapped from,MEDRT,NA,3628,MOA
42646,MOA,Mapped from,MEDRT,NA,42646,MOA
47579,MOA,Mapped from,MEDRT,NA,47579,MOA
51253,MOA,Mapped from,MEDRT,NA,51253,MOA
6130,MOA,Mapped from,MEDRT,NA,6130,MOA
616739,MOA,Mapped from,MEDRT,NA,616739,MOA
641465,MOA,Mapped from,MEDRT,NA,641465,MOA
71225,MOA,Mapped from,MEDRT,NA,71225,MOA
72302,MOA,Mapped from,MEDRT,NA,72302,MOA
746741,MOA,Mapped from,MEDRT,NA,746741,MOA
8047,MOA,Mapped from,MEDRT,NA,8047,MOA
8048,MOA,Mapped from,MEDRT,NA,8048,MOA
82010,MOA,Mapped from,MEDRT,NA,82010,MOA
8353,MOA,Mapped from,MEDRT,NA,8353,MOA
10355,MOA,Mapped from,MEDRT,NA,10355,MOA
10767,MOA,Mapped from,MEDRT,NA,10767,MOA
142441,MOA,Mapped from,MEDRT,NA,142441,MOA
152761,MOA,Mapped from,MEDRT,NA,152761,MOA
1535252,MOA,Mapped from,MEDRT,NA,1535252,MOA
1749,MOA,Mapped from,MEDRT,NA,1749,MOA
19874,MOA,Mapped from,MEDRT,NA,19874,MOA
1999183,MOA,Mapped from,MEDRT,NA,1999183,MOA
203128,MOA,Mapped from,MEDRT,NA,203128,MOA
203173,MOA,Mapped from,MEDRT,NA,203173,MOA
20802,MOA,Mapped from,MEDRT,NA,20802,MOA
2121777,MOA,Mapped from,MEDRT,NA,2121777,MOA
21241,MOA,Mapped from,MEDRT,NA,21241,MOA
221183,MOA,Mapped from,MEDRT,NA,221183,MOA
2265690,MOA,Mapped from,MEDRT,NA,2265690,MOA
2353,MOA,Mapped from,MEDRT,NA,2353,MOA
235408,MOA,Mapped from,MEDRT,NA,235408,MOA
2356,MOA,Mapped from,MEDRT,NA,2356,MOA
2372,MOA,Mapped from,MEDRT,NA,2372,MOA
2383941,MOA,Mapped from,MEDRT,NA,2383941,MOA
2383942,MOA,Mapped from,MEDRT,NA,2383942,MOA
2559907,MOA,Mapped from,MEDRT,NA,2559907,MOA
2598,MOA,Mapped from,MEDRT,NA,2598,MOA
2607,MOA,Mapped from,MEDRT,NA,2607,MOA
26412,MOA,Mapped from,MEDRT,NA,26412,MOA
28894,MOA,Mapped from,MEDRT,NA,28894,MOA
3155,MOA,Mapped from,MEDRT,NA,3155,MOA
3322,MOA,Mapped from,MEDRT,NA,3322,MOA
35185,MOA,Mapped from,MEDRT,NA,35185,MOA
39993,MOA,Mapped from,MEDRT,NA,39993,MOA
4077,MOA,Mapped from,MEDRT,NA,4077,MOA
4118,MOA,Mapped from,MEDRT,NA,4118,MOA
4177,MOA,Mapped from,MEDRT,NA,4177,MOA
4460,MOA,Mapped from,MEDRT,NA,4460,MOA
4501,MOA,Mapped from,MEDRT,NA,4501,MOA
5302,MOA,Mapped from,MEDRT,NA,5302,MOA
596,MOA,Mapped from,MEDRT,NA,596,MOA
6470,MOA,Mapped from,MEDRT,NA,6470,MOA
6680,MOA,Mapped from,MEDRT,NA,6680,MOA
