classId1,rela,classId2
D011506,isa,D000602
D012712,isa,D001798
D012712,isa,D005916
D045424,isa,Z2
Z2,isa,Z1
D001427,isa,D014118
D001685,isa,Z2
D004167,isa,D001427
D004167,isa,D036002
D004798,isa,D045762
D010430,isa,D016695
D014118,isa,D001685
D014166,isa,D004798
D016695,isa,D014166
D036002,isa,D010430
D045762,isa,Z2
Z2,isa,Z1
D001688,isa,D045424
D004168,isa,D014121
D014121,isa,D014612
D014612,isa,D001688
D045424,isa,Z2
Z2,isa,Z1
D000072471,isa,D006571
D000470,isa,D006571
D004174,isa,D009019
D006571,isa,Z2
D006572,isa,D006571
D006576,isa,D000072471
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009019,isa,D006572
D009019,isa,D006576
D009019,isa,D010616
D009019,isa,D053610
D009930,isa,Z2
D010616,isa,D011084
D011083,isa,Z2
D011084,isa,D006841
D011084,isa,D011083
D053610,isa,D000470
Z2,isa,Z1
D004176,isa,D011743
D006571,isa,Z2
D006573,isa,D006571
D011743,isa,D006573
Z2,isa,Z1
D000632,isa,D047069
D001393,isa,D006573
D004177,isa,D000632
D006571,isa,Z2
D006573,isa,D006571
D011720,isa,D001393
D047069,isa,D011720
Z2,isa,Z1
D004178,isa,D011726
D006571,isa,Z2
D006573,isa,D006571
D011725,isa,D006573
D011726,isa,D011725
Z2,isa,Z1
D000602,isa,Z2
D001685,isa,Z2
D004179,isa,D004546
D004179,isa,D030162
D004546,isa,D012910
D011506,isa,D000602
D012910,isa,D014688
D014118,isa,D001685
D014688,isa,D014118
D014688,isa,D045424
D030162,isa,D011506
D045424,isa,Z2
Z2,isa,Z1
D004186,isa,D006026
D004798,isa,D045762
D006026,isa,D006867
D006867,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D000073893,isa,D002241
D002241,isa,Z2
D004187,isa,D000073893
D004187,isa,D009844
D009844,isa,D011134
D011134,isa,D002241
Z2,isa,Z1
D004202,isa,D020313
D020164,isa,Z2
D020313,isa,D020164
Z2,isa,Z1
D000072471,isa,D006571
D001578,isa,D006574
D001578,isa,D011714
D002867,isa,D001578
D004205,isa,D002867
D006571,isa,Z2
D006573,isa,D006571
D006574,isa,D000072471
D011714,isa,D006573
Z2,isa,Z1
D004206,isa,D011725
D006571,isa,Z2
D006573,isa,D006571
D011725,isa,D006573
Z2,isa,Z1
D000602,isa,Z2
D004214,isa,D010455
D010455,isa,D000602
Z2,isa,Z1
D000143,isa,D007287
D000148,isa,D000143
D000838,isa,D007477
D004220,isa,D013440
D004573,isa,D007287
D005740,isa,D007287
D006862,isa,D000148
D006862,isa,D005740
D006862,isa,D013457
D007287,isa,Z2
D007477,isa,D004573
D009930,isa,Z2
D013440,isa,D000838
D013440,isa,D006862
D013440,isa,D013457
D013457,isa,D007287
D013457,isa,D009930
Z2,isa,Z1
D000143,isa,D007287
D000144,isa,D002264
D000148,isa,D000143
D000838,isa,D007477
D002219,isa,D000144
D002264,isa,D009930
D004050,isa,D013859
D004220,isa,D013440
D004221,isa,D004050
D004221,isa,D004220
D004573,isa,D007287
D005740,isa,D007287
D006862,isa,D000148
D006862,isa,D005740
D006862,isa,D013457
D007287,isa,Z2
D007477,isa,D004573
D009930,isa,Z2
D013440,isa,D000838
D013440,isa,D006862
D013440,isa,D013457
D013457,isa,D007287
D013457,isa,D009930
D013859,isa,D002219
D013859,isa,D013457
Z2,isa,Z1
D004222,isa,D063086
D007287,isa,Z2
D009930,isa,Z2
D009943,isa,D009930
D009946,isa,D009943
D009946,isa,D013457
D010755,isa,D009943
D013457,isa,D007287
D013457,isa,D009930
D063086,isa,D009946
D063086,isa,D010755
Z2,isa,Z1
D004224,isa,D013729
D006838,isa,D009930
D009930,isa,Z2
D013729,isa,D006838
Z2,isa,Z1
D000072471,isa,D006571
D001393,isa,D006573
D004225,isa,D013844
D004225,isa,D052160
D006571,isa,Z2
D006573,isa,D006571
D006574,isa,D000072471
D007287,isa,Z2
D009930,isa,Z2
D013457,isa,D007287
D013457,isa,D009930
D013844,isa,D001393
D013844,isa,D013457
D052160,isa,D006574
D052160,isa,D013844
Z2,isa,Z1
D000438,isa,D009930
D002241,isa,Z2
D004226,isa,D013402
D004226,isa,D013865
D006027,isa,D002241
D007287,isa,Z2
D009930,isa,Z2
D013402,isa,D000438
D013402,isa,D002241
D013457,isa,D007287
D013457,isa,D009930
D013865,isa,D006027
D013865,isa,D013457
Z2,isa,Z1
D000838,isa,D007477
D004227,isa,D013447
D004573,isa,D007287
D007287,isa,Z2
D007477,isa,D004573
D009930,isa,Z2
D013447,isa,D000838
D013447,isa,D013457
D013457,isa,D007287
D013457,isa,D009930
Z2,isa,Z1
D000146,isa,D002264
D001555,isa,D006841
D001565,isa,D000146
D001565,isa,D001555
D002264,isa,D009930
D004228,isa,D009579
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009579,isa,D001565
D009930,isa,Z2
Z2,isa,Z1
D000438,isa,D009930
D002241,isa,Z2
D004229,isa,D013402
D004229,isa,D013865
D006027,isa,D002241
D007287,isa,Z2
D009930,isa,Z2
D013402,isa,D000438
D013402,isa,D002241
D013457,isa,D007287
D013457,isa,D009930
D013865,isa,D006027
D013865,isa,D013457
Z2,isa,Z1
D001391,isa,D009930
D004230,isa,D001391
D004230,isa,D010659
D006834,isa,D009930
D009930,isa,Z2
D010659,isa,D006834
Z2,isa,Z1
D000577,isa,D009930
D001555,isa,D006841
D004237,isa,D010671
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009930,isa,Z2
D010671,isa,D001555
D010671,isa,D014508
D014508,isa,D000577
Z2,isa,Z1
D004246,isa,D010879
D006571,isa,Z2
D006573,isa,D006571
D010879,isa,D006573
Z2,isa,Z1
D004247,isa,D009696
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004248,isa,D015257
D004798,isa,D045762
D008780,isa,D019875
D014166,isa,D004798
D015254,isa,D008780
D015254,isa,D015280
D015257,isa,D015254
D015280,isa,D004798
D019875,isa,D014166
D045762,isa,Z2
Z2,isa,Z1
D004250,isa,D026942
D004798,isa,D045762
D007535,isa,D004798
D026942,isa,D007535
D045762,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004251,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004253,isa,D004254
D004254,isa,D009713
D004798,isa,D045762
D009713,isa,D010770
D010770,isa,D014166
D014166,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004254,isa,D009713
D004798,isa,D045762
D009713,isa,D010770
D010770,isa,D014166
D014166,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004255,isa,D019755
D004255,isa,D045643
D004798,isa,D045762
D008190,isa,D004798
D019755,isa,D008190
D045643,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004254,isa,D009713
D004256,isa,D004259
D004259,isa,D004254
D004798,isa,D045762
D009713,isa,D010770
D010770,isa,D014166
D014166,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004254,isa,D009713
D004257,isa,D004259
D004259,isa,D004254
D004798,isa,D045762
D009713,isa,D010770
D010770,isa,D014166
D014166,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004254,isa,D009713
D004258,isa,D004259
D004259,isa,D004254
D004798,isa,D045762
D009713,isa,D010770
D010770,isa,D014166
D014166,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004254,isa,D009713
D004259,isa,D004254
D004798,isa,D045762
D009713,isa,D010770
D010770,isa,D014166
D014166,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D003851,isa,D004950
D004262,isa,D004706
D004262,isa,D015280
D004706,isa,D003851
D004706,isa,D004720
D004720,isa,D004950
D004798,isa,D045762
D004950,isa,D006867
D006867,isa,D004798
D015280,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D000075223,isa,D002352
D000075223,isa,D009687
D000602,isa,Z2
D002352,isa,D011506
D004264,isa,D000075223
D004264,isa,D026942
D004798,isa,D045762
D007535,isa,D004798
D009687,isa,D011506
D011506,isa,D000602
D026942,isa,D007535
D045762,isa,Z2
Z2,isa,Z1
D000251,isa,D017766
D004265,isa,D000251
D004265,isa,D007535
D004798,isa,D045762
D006867,isa,D004798
D007535,isa,D004798
D017766,isa,D006867
D045762,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D004268,isa,D011506
D011506,isa,D000602
Z2,isa,Z1
D004247,isa,D009696
D004269,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004270,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004271,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004270,isa,D004247
D004272,isa,D004270
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004273,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004274,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004275,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004276,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004277,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004270,isa,D004247
D004278,isa,D004270
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D004247,isa,D009696
D004279,isa,D004247
D009696,isa,D009706
D009706,isa,Z2
Z2,isa,Z1
D000588,isa,D009930
D001555,isa,D006841
D002395,isa,D000588
D002395,isa,D002396
D002396,isa,D010636
D004280,isa,D002395
D004280,isa,D010627
D005021,isa,D000588
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009930,isa,Z2
D010627,isa,D005021
D010636,isa,D001555
Z2,isa,Z1
D004041,isa,D005223
D004042,isa,D004041
D004281,isa,D015525
D005223,isa,D008055
D005227,isa,D008055
D005231,isa,D005227
D005395,isa,D009821
D008055,isa,Z2
D009821,isa,D008055
D015525,isa,D004042
D015525,isa,D005231
D015525,isa,D005395
Z2,isa,Z1
D000438,isa,D009930
D004286,isa,D000438
D004286,isa,D005233
D004286,isa,D013729
D005233,isa,D000438
D005233,isa,D008055
D006838,isa,D009930
D008055,isa,Z2
D009930,isa,Z2
D013729,isa,D006838
Z2,isa,Z1
D002241,isa,Z2
D004287,isa,D011103
D006001,isa,D002241
D006017,isa,D006001
D006017,isa,D008055
D006838,isa,D009930
D008055,isa,Z2
D009930,isa,Z2
D009943,isa,D009930
D010755,isa,D009943
D011103,isa,D011105
D011105,isa,D006017
D011105,isa,D011106
D011105,isa,D013403
D011106,isa,D010755
D011106,isa,D013729
D013403,isa,D002241
D013729,isa,D006838
Z2,isa,Z1
D000438,isa,D009930
D004286,isa,D000438
D004286,isa,D005233
D004286,isa,D013729
D004288,isa,D004286
D004288,isa,D011106
D005233,isa,D000438
D005233,isa,D008055
D006838,isa,D009930
D008055,isa,Z2
D009930,isa,Z2
D009943,isa,D009930
D010755,isa,D009943
D011106,isa,D010755
D011106,isa,D013729
D013729,isa,D006838
Z2,isa,Z1
D000588,isa,D009930
D000662,isa,D010627
D004290,isa,D000662
D005021,isa,D000588
D009930,isa,Z2
D010627,isa,D005021
Z2,isa,Z1
D000072471,isa,D006571
D001562,isa,D006574
D004294,isa,D001562
D004294,isa,D010880
D006571,isa,Z2
D006573,isa,D006571
D006574,isa,D000072471
D010880,isa,D006573
Z2,isa,Z1
D000588,isa,D009930
D000596,isa,D000602
D000598,isa,D000596
D000601,isa,D000596
D000602,isa,Z2
D001555,isa,D006841
D002395,isa,D000588
D002395,isa,D002396
D002396,isa,D010636
D004295,isa,D002395
D004295,isa,D010649
D004295,isa,D014443
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009930,isa,Z2
D010636,isa,D001555
D010649,isa,D000601
D010649,isa,D024322
D014443,isa,D024322
D024322,isa,D000598
Z2,isa,Z1
D001142,isa,D002262
D002262,isa,D019755
D004296,isa,D001142
D004798,isa,D045762
D008190,isa,D004798
D019755,isa,D008190
D045762,isa,Z2
Z2,isa,Z1
D000588,isa,D009930
D001555,isa,D006841
D001679,isa,D000588
D002395,isa,D000588
D002395,isa,D002396
D002396,isa,D010636
D004298,isa,D002395
D004298,isa,D015306
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009930,isa,Z2
D010636,isa,D001555
D015306,isa,D001679
Z2,isa,Z1
D004299,isa,D006899
D004798,isa,D045762
D006899,isa,D010105
D010088,isa,D004798
D010105,isa,D010088
D045762,isa,Z2
Z2,isa,Z1
D004304,isa,D004364
D004364,isa,Z2
Z2,isa,Z1
D000072471,isa,D006571
D003988,isa,D006575
D003988,isa,D013846
D004308,isa,D003988
D006571,isa,Z2
D006573,isa,D006571
D006575,isa,D000072471
D007287,isa,Z2
D009930,isa,Z2
D013457,isa,D007287
D013457,isa,D009930
D013846,isa,D006573
D013846,isa,D013457
Z2,isa,Z1
D004315,isa,D011760
D006571,isa,Z2
D006573,isa,D006571
D011759,isa,D006573
D011760,isa,D011759
Z2,isa,Z1
D000072471,isa,D006571
D003990,isa,D006575
D004316,isa,D003990
D004316,isa,D010082
D004987,isa,D009930
D004988,isa,D004987
D004988,isa,D047028
D006571,isa,Z2
D006573,isa,D006571
D006575,isa,D000072471
D009930,isa,Z2
D010082,isa,D004988
D010082,isa,D006573
D011083,isa,Z2
D047028,isa,D011083
Z2,isa,Z1
D000617,isa,D006027
D002241,isa,Z2
D003630,isa,D018943
D004317,isa,D003630
D006027,isa,D002241
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009279,isa,D011084
D009930,isa,Z2
D011083,isa,Z2
D011084,isa,D006841
D011084,isa,D011083
D018943,isa,D000617
D018943,isa,D009279
Z2,isa,Z1
D004318,isa,D013754
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009279,isa,D011084
D009930,isa,Z2
D011083,isa,Z2
D011084,isa,D006841
D011084,isa,D011083
D013754,isa,D009279
Z2,isa,Z1
D004319,isa,D011725
D006571,isa,Z2
D006573,isa,D006571
D011725,isa,D006573
Z2,isa,Z1
D000072471,isa,D006571
D001562,isa,D006574
D002090,isa,D007659
D004329,isa,D001562
D004329,isa,D002090
D006571,isa,Z2
D006574,isa,D000072471
D007659,isa,D009930
D009930,isa,Z2
Z2,isa,Z1
D004304,isa,D004364
D004337,isa,D004304
D004364,isa,Z2
Z2,isa,Z1
D004338,isa,D004364
D004364,isa,Z2
Z2,isa,Z1
D003692,isa,D004304
D004304,isa,D004364
D004343,isa,D003692
D004364,isa,Z2
Z2,isa,Z1
D004364,isa,Z2
Z2,isa,Z1
D001688,isa,D045424
D004364,isa,Z2
D004365,isa,D004364
D004365,isa,D010936
D010936,isa,D004364
D010936,isa,D028321
D028321,isa,D001688
D045424,isa,Z2
Z2,isa,Z1
D004364,isa,Z2
D004366,isa,D004364
Z2,isa,Z1
D000838,isa,D007477
D002245,isa,D005740
D002245,isa,D010087
D002245,isa,D017554
D004367,isa,D002245
D004573,isa,D007287
D005740,isa,D007287
D007287,isa,Z2
D007477,isa,D004573
D010087,isa,D000838
D010087,isa,D017601
D017554,isa,D007287
D017601,isa,D007287
Z2,isa,Z1
D000085,isa,D000144
D000085,isa,D005232
D000144,isa,D002264
D000588,isa,D009930
D002264,isa,D009930
D004369,isa,D000085
D004369,isa,D011073
D005227,isa,D008055
D005232,isa,D005227
D008055,isa,Z2
D009930,isa,Z2
D011073,isa,D000588
Z2,isa,Z1
D000941,isa,D001685
D000954,isa,D000941
D001685,isa,Z2
D001789,isa,D000954
D001789,isa,D007519
D004375,isa,D001789
D007519,isa,D000941
Z2,isa,Z1
D000438,isa,D009930
D002241,isa,Z2
D004376,isa,D013402
D009930,isa,Z2
D013402,isa,D000438
D013402,isa,D002241
Z2,isa,Z1
D004390,isa,D063086
D007287,isa,Z2
D009930,isa,Z2
D009943,isa,D009930
D009946,isa,D009943
D009946,isa,D013457
D010755,isa,D009943
D013457,isa,D007287
D013457,isa,D009930
D063086,isa,D009946
D063086,isa,D010755
Z2,isa,Z1
D004391,isa,D052638
D045424,isa,Z2
D052638,isa,D045424
Z2,isa,Z1
D000072473,isa,D011083
D004394,isa,D011245
D011083,isa,Z2
D011245,isa,D011278
D011278,isa,D013256
D013256,isa,D000072473
Z2,isa,Z1
D004396,isa,D020313
D020164,isa,Z2
D020313,isa,D020164
Z2,isa,Z1
D004397,isa,D063085
D007287,isa,Z2
D009930,isa,Z2
D009943,isa,D009930
D009946,isa,D009943
D009946,isa,D013457
D013457,isa,D007287
D013457,isa,D009930
D063065,isa,D009943
D063085,isa,D009946
D063085,isa,D063065
Z2,isa,Z1
D000074183,isa,D000074582
D000074183,isa,D000251
D000074582,isa,D002352
D000074582,isa,D017766
D000251,isa,D017766
D000602,isa,Z2
D001697,isa,D020313
D001697,isa,Z2
D001704,isa,D011108
D002352,isa,D011506
D003598,isa,D011506
D004398,isa,D000074183
D004398,isa,D008868
D004398,isa,D020409
D004798,isa,D045762
D006867,isa,D004798
D008868,isa,D001704
D008868,isa,D003598
D011108,isa,D001697
D011108,isa,D046911
D011506,isa,D000602
D017766,isa,D006867
D020164,isa,Z2
D020313,isa,D020164
D020409,isa,D000251
D020409,isa,D046912
D045762,isa,Z2
D046911,isa,Z2
D046912,isa,D046911
Z2,isa,Z1
D000602,isa,Z2
D004399,isa,D018847
D009419,isa,D011506
D009479,isa,D009419
D009479,isa,D010455
D010455,isa,D000602
D011506,isa,D000602
D018847,isa,D009479
Z2,isa,Z1
D000072471,isa,D006571
D000470,isa,D006571
D004400,isa,D013806
D006571,isa,Z2
D006574,isa,D000072471
D011687,isa,D006574
D011688,isa,D011687
D013806,isa,D014970
D014970,isa,D000470
D014970,isa,D011688
Z2,isa,Z1
D004419,isa,D028581
D004602,isa,D007287
D007287,isa,Z2
D008670,isa,D007287
D008674,isa,D004602
D008674,isa,D008670
D028581,isa,D008674
Z2,isa,Z1
D000072473,isa,D011083
D001685,isa,Z2
D002776,isa,D013256
D002782,isa,D002776
D002783,isa,D002782
D004440,isa,D026461
D006728,isa,D006730
D006730,isa,Z2
D007301,isa,D007447
D007447,isa,D006728
D008055,isa,Z2
D008563,isa,D008055
D010840,isa,D013261
D010840,isa,D064209
D011083,isa,Z2
D013256,isa,D000072473
D013261,isa,D002776
D013261,isa,D008563
D026461,isa,D002783
D026461,isa,D007301
D026461,isa,D010840
D064209,isa,D001685
Z2,isa,Z1
D000072473,isa,D011083
D001685,isa,Z2
D002776,isa,D013256
D002782,isa,D002776
D002783,isa,D002782
D004441,isa,D026461
D006728,isa,D006730
D006730,isa,Z2
D007301,isa,D007447
D007447,isa,D006728
D008055,isa,Z2
D008563,isa,D008055
D010840,isa,D013261
D010840,isa,D064209
D011083,isa,Z2
D013256,isa,D000072473
D013261,isa,D002776
D013261,isa,D008563
D026461,isa,D002783
D026461,isa,D007301
D026461,isa,D010840
D064209,isa,D001685
Z2,isa,Z1
D000072471,isa,D006571
D000602,isa,Z2
D004448,isa,D010456
D004448,isa,D011810
D006571,isa,Z2
D006574,isa,D000072471
D010455,isa,D000602
D010456,isa,D010455
D010456,isa,D047028
D011083,isa,Z2
D011810,isa,D006574
D047028,isa,D011083
Z2,isa,Z1
D004456,isa,D063086
D007287,isa,Z2
D009930,isa,Z2
D009943,isa,D009930
D009946,isa,D009943
D009946,isa,D013457
D010755,isa,D009943
D013457,isa,D007287
D013457,isa,D009930
D063086,isa,D009946
D063086,isa,D010755
Z2,isa,Z1
D001393,isa,D006573
D004464,isa,D007093
D006571,isa,Z2
D006573,isa,D006571
D007093,isa,D001393
Z2,isa,Z1
D000602,isa,Z2
D004486,isa,D010455
D010455,isa,D000602
Z2,isa,Z1
D000588,isa,D009930
D000644,isa,D000588
D000644,isa,D009861
D000644,isa,D064751
D004491,isa,D000644
D004491,isa,D050338
D007287,isa,Z2
D009861,isa,D009930
D009930,isa,Z2
D017672,isa,D007287
D050338,isa,D000644
D064751,isa,D017672
Z2,isa,Z1
D000085,isa,D000144
D000085,isa,D005232
D000144,isa,D002264
D000588,isa,D009930
D002264,isa,D009930
D003959,isa,D011073
D004492,isa,D000085
D004492,isa,D005029
D005029,isa,D003959
D005227,isa,D008055
D005232,isa,D005227
D008055,isa,Z2
D009930,isa,Z2
D011073,isa,D000588
Z2,isa,Z1
D000602,isa,Z2
D004527,isa,D011506
D011506,isa,D000602
Z2,isa,Z1
D000085,isa,D000144
D000085,isa,D005232
D000144,isa,D002264
D000588,isa,D009930
D002264,isa,D009930
D003959,isa,D011073
D004533,isa,D000085
D004533,isa,D005029
D005029,isa,D003959
D005227,isa,D008055
D005232,isa,D005227
D008055,isa,Z2
D009930,isa,Z2
D011073,isa,D000588
Z2,isa,Z1
D004537,isa,D005227
D005227,isa,D008055
D008055,isa,Z2
Z2,isa,Z1
D004540,isa,D008671
D004540,isa,D019216
D004602,isa,D007287
D004603,isa,D004602
D004603,isa,D011868
D007287,isa,Z2
D007554,isa,D007287
D008670,isa,D007287
D008671,isa,D004603
D008671,isa,D008670
D011868,isa,D007554
D019216,isa,D004602
D019216,isa,D008670
Z2,isa,Z1
D001685,isa,Z2
D004546,isa,D012910
D012910,isa,D014688
D014118,isa,D001685
D014688,isa,D014118
D014688,isa,D045424
D045424,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D001697,isa,D020313
D001697,isa,Z2
D001704,isa,D011108
D004549,isa,D001704
D004549,isa,D016326
D011108,isa,D001697
D011108,isa,D046911
D011506,isa,D000602
D012596,isa,D011506
D016326,isa,D012596
D020164,isa,Z2
D020313,isa,D020164
D046911,isa,Z2
Z2,isa,Z1
D004573,isa,D007287
D007287,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D001685,isa,Z2
D004600,isa,D008978
D004600,isa,D015320
D007705,isa,D012898
D007705,isa,D036341
D008387,isa,D014118
D008978,isa,D008387
D008978,isa,D014688
D009419,isa,D011506
D009479,isa,D009419
D009479,isa,D010455
D009842,isa,D010455
D010455,isa,D000602
D011506,isa,D000602
D012898,isa,D018836
D014118,isa,D001685
D014688,isa,D014118
D014688,isa,D045424
D015320,isa,D007705
D015320,isa,D009479
D015320,isa,D009842
D018836,isa,D001685
D036341,isa,D001685
D036341,isa,D010455
D036341,isa,D011506
D045424,isa,Z2
Z2,isa,Z1
D004602,isa,D007287
D007287,isa,Z2
Z2,isa,Z1
D004602,isa,D007287
D004603,isa,D004602
D004603,isa,D011868
D007287,isa,Z2
D007554,isa,D007287
D011868,isa,D007554
Z2,isa,Z1
D000072471,isa,D006571
D001578,isa,D006574
D001578,isa,D011714
D004610,isa,D001578
D006571,isa,Z2
D006573,isa,D006571
D006574,isa,D000072471
D011714,isa,D006573
Z2,isa,Z1
D000072471,isa,D006571
D000470,isa,D006571
D002227,isa,D006575
D002227,isa,D007211
D004611,isa,D002227
D004611,isa,D046948
D006571,isa,Z2
D006574,isa,D000072471
D006575,isa,D000072471
D007211,isa,D006574
D007212,isa,D006574
D026121,isa,D000470
D026121,isa,D007211
D026121,isa,D054836
D046948,isa,D026121
D054836,isa,D007212
Z2,isa,Z1
D000588,isa,D009930
D000644,isa,D000588
D000644,isa,D009861
D000644,isa,D064751
D004629,isa,D000644
D007287,isa,Z2
D009861,isa,D009930
D009930,isa,Z2
D017672,isa,D007287
D064751,isa,D017672
Z2,isa,Z1
D000072471,isa,D006571
D000470,isa,D006571
D004640,isa,D000470
D004640,isa,D007546
D006571,isa,Z2
D006574,isa,D000072471
D007546,isa,D006574
Z2,isa,Z1
D000873,isa,D011084
D000880,isa,D000873
D000880,isa,D011809
D004642,isa,D000880
D006838,isa,D009930
D006841,isa,D006844
D006844,isa,D006838
D009930,isa,Z2
D011083,isa,Z2
D011084,isa,D006841
D011084,isa,D011083
D011809,isa,D009930
Z2,isa,Z1
D003102,isa,D004304
D003102,isa,D045424
D004304,isa,D004364
D004364,isa,Z2
D004655,isa,D003102
D045424,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D004151,isa,D009842
D004656,isa,D004151
D009842,isa,D010455
D010455,isa,D000602
Z2,isa,Z1
D000144,isa,D002264
D000179,isa,D000144
D001697,isa,D020313
D001697,isa,Z2
D002264,isa,D009930
D003487,isa,D000179
D003487,isa,D009570
D003487,isa,D011108
D003487,isa,D014014
D004659,isa,D003487
D009570,isa,D009930
D009930,isa,Z2
D011108,isa,D001697
D011108,isa,D046911
D014014,isa,D001697
D020164,isa,Z2
D020313,isa,D020164
D046911,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D004676,isa,D009185
D008565,isa,D011506
D009185,isa,D008565
D009185,isa,D009419
D009419,isa,D011506
D011506,isa,D000602
Z2,isa,Z1
D004693,isa,D044602
D004798,isa,D045762
D005959,isa,D006026
D006026,isa,D006867
D006867,isa,D004798
D044602,isa,D005959
D045762,isa,Z2
Z2,isa,Z1
D003851,isa,D004950
D004706,isa,D003851
D004706,isa,D004720
D004720,isa,D004950
D004798,isa,D045762
D004950,isa,D006867
D006867,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004720,isa,D004950
D004798,isa,D045762
D004950,isa,D006867
D006867,isa,D004798
D045762,isa,Z2
Z2,isa,Z1
D004720,isa,D004950
D004722,isa,D004720
D004722,isa,D012260
D004798,isa,D045762
D004950,isa,D006867
D006867,isa,D004798
D012260,isa,D004950
D045762,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D004723,isa,D018847
D009419,isa,D011506
D009479,isa,D009419
D009479,isa,D010455
D010455,isa,D000602
D011506,isa,D000602
D018847,isa,D009479
Z2,isa,Z1
D000072471,isa,D006571
D001582,isa,D006574
D001582,isa,D013457
D004726,isa,D001582
D006571,isa,Z2
D006574,isa,D000072471
D007287,isa,Z2
D009930,isa,Z2
D013457,isa,D007287
D013457,isa,D009930
Z2,isa,Z1
D001427,isa,D014118
D001685,isa,Z2
D004731,isa,D001427
D014118,isa,D001685
Z2,isa,Z1
D004732,isa,D006843
D006838,isa,D009930
D006843,isa,D006846
D006846,isa,D006838
D009930,isa,Z2
Z2,isa,Z1
D004737,isa,D008738
D004987,isa,D009930
D008738,isa,D004987
D009930,isa,Z2
Z2,isa,Z1
D000602,isa,Z2
D004743,isa,D004745
D004745,isa,D018847
D009419,isa,D011506
D009479,isa,D009419
D009479,isa,D010455
D010455,isa,D000602
D011506,isa,D000602
D018847,isa,D009479
Z2,isa,Z1
D000602,isa,Z2
D004744,isa,D004745
D004745,isa,D018847
D009419,isa,D011506
D009479,isa,D009419
D009479,isa,D010455
D010455,isa,D000602
D011506,isa,D000602
D018847,isa,D009479
Z2,isa,Z1
D000602,isa,Z2
D004745,isa,D018847
D009419,isa,D011506
D009479,isa,D009419
D009479,isa,D010455
D010455,isa,D000602
D011506,isa,D000602
D018847,isa,D009479
Z2,isa,Z1
D004746,isa,D006836
D004798,isa,D045762
D006836,isa,D019757
D008190,isa,D004798
D019757,isa,D008190
D045762,isa,Z2
Z2,isa,Z1
D000596,isa,D000602
D000602,isa,Z2
D004758,isa,D010456
D004758,isa,D012694
D010455,isa,D000602
D010456,isa,D010455
D010456,isa,D047028
D011083,isa,Z2
D012694,isa,D021542
D021542,isa,D000596
D047028,isa,D011083
Z2,isa,Z1
D000602,isa,Z2
D004763,isa,D052336
D005768,isa,D006728
D006728,isa,D006730
D006730,isa,Z2
D010187,isa,D036361
D010455,isa,D000602
D011498,isa,D011506
D011506,isa,D000602
D036361,isa,D006728
D036361,isa,D010455
D052336,isa,D005768
D052336,isa,D010187
