ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
D000602,D011415,4,5
D000602,D011416,6,6
D000602,D011479,3,3
D000602,D011486,3,4
D000602,D011492,2,2
D000602,D011493,4,4
D000602,D011498,2,2
D000602,D011505,3,3
D000602,D011508,4,4
D000602,D011509,3,3
D000602,D011510,2,2
D000602,D011516,4,4
D000602,D011518,4,4
D000602,D011709,4,5
D000602,D011750,6,6
D000602,D011761,4,4
D000602,D011769,4,4
D000602,D011935,6,6
D000602,D011941,6,6
D000602,D011942,7,7
D000602,D011943,7,7
D000602,D011944,4,4
D000602,D011945,5,5
D000602,D011946,5,5
D000602,D011947,5,6
D000602,D011948,6,6
D000602,D011949,5,6
D000602,D011950,5,5
D000602,D011951,5,5
D000602,D011952,6,6
D000602,D011953,6,6
D000602,D011954,6,6
D000602,D011955,2,2
D000602,D011956,3,3
D000602,D011957,5,6
D000602,D011959,5,5
D000602,D011960,4,4
D000602,D011961,5,5
D000602,D011962,5,7
D000602,D011963,5,7
D000602,D011964,5,5
D000602,D011965,4,4
D000602,D011966,5,6
D000602,D011967,6,6
D000602,D011968,5,5
D000602,D011969,5,6
D000602,D011970,5,6
D000602,D011971,4,4
D000602,D011972,5,6
D000602,D011973,5,5
D000602,D011974,5,7
D000602,D011975,5,5
D000602,D011976,5,6
D000602,D011978,5,7
D000602,D011979,5,5
D000602,D011980,4,4
D000602,D011981,6,7
D000602,D011982,6,6
D000602,D011983,5,5
D000602,D011985,5,5
D000602,D011986,6,6
D000602,D011987,3,3
D000602,D011988,3,5
D000602,D011989,6,6
D000602,D011990,4,4
D000602,D011991,4,4
D000602,D011993,3,3
D000602,D011994,2,2
D000602,D012065,3,3
D000602,D012097,3,3
D000602,D012155,3,3
D000602,D012177,3,3
D000602,D012191,3,3
D000602,D012194,4,7
D000602,D012217,7,7
D000602,D012234,3,3
D000602,D012243,5,5
D000602,D012261,4,4
D000602,D012269,2,2
D000602,D012273,4,4
D000602,D012276,3,5
D000602,D012310,3,3
D000602,D012346,2,2
D000602,D012416,4,7
D000602,D012435,4,4
D000602,D012436,4,4
D000602,D012471,2,2
D000602,D012473,4,4
D000602,D012504,5,6
D000602,D012521,4,4
D000602,D012596,2,2
D000602,D012633,3,4
D000602,D012635,6,9
D000602,D012645,4,4
D000602,D012694,3,3
D000602,D012709,3,3
D000602,D012710,4,4
D000602,D012711,5,5
D000602,D012738,3,5
D000602,D012795,3,3
D000602,D012808,3,3
D000602,D012836,2,2
D000602,D012844,3,3
D000602,D012970,4,5
D000602,D013002,3,3
D000602,D013004,4,6
D000602,D013006,5,5
D000602,D013007,5,6
D000602,D013049,3,3
D000602,D013205,3,3
D000602,D013250,5,5
D000602,D013252,6,6
D000602,D013253,6,6
D000602,D013254,6,6
D000602,D013255,6,6
D000602,D013299,6,6
D000602,D013300,5,5
D000602,D013301,4,4
D000602,D013373,4,5
D000602,D013384,4,4
D000602,D013385,5,7
D000602,D013435,4,5
D000602,D013491,5,5
D000602,D013668,3,3
D000602,D013722,3,3
D000602,D013743,8,8
D000602,D013744,3,3
D000602,D013758,3,5
D000602,D013879,2,2
D000602,D013880,3,3
D000602,D013883,3,3
D000602,D013912,3,3
D000602,D013917,4,4
D000602,D013925,4,4
D000602,D013926,4,6
D000602,D013935,3,3
D000602,D013947,2,3
D000602,D013954,3,3
D000602,D013970,5,5
D000602,D013972,5,5
D000602,D013973,3,6
D000602,D013974,4,4
D000602,D013975,3,3
D000602,D014106,4,4
D000602,D014107,3,3
D000602,D014108,3,3
D000602,D014155,3,4
D000602,D014156,3,5
D000602,D014157,2,2
D000602,D014165,5,5
D000602,D014168,4,5
D000602,D014284,6,6
D000602,D014285,6,6
D000602,D014332,5,5
D000602,D014333,3,5
D000602,D014335,4,4
D000602,D014336,4,4
D000602,D014358,4,4
D000602,D014359,4,4
D000602,D014360,4,4
D000602,D014362,4,4
D000602,D014364,3,4
D000602,D014404,3,4
D000602,D014405,3,7
D000602,D014409,3,5
D000602,D014440,4,4
D000602,D014443,4,4
D000602,D014446,5,5
D000602,D014449,3,3
D000602,D014450,5,7
D000602,D014452,2,2
D000602,D014568,5,5
D000602,D014579,3,4
D000602,D014598,3,3
D000602,D014614,3,3
D000602,D014633,3,3
D000602,D014634,4,4
D000602,D014640,3,3
D000602,D014643,4,4
D000602,D014660,3,4
D000602,D014667,3,5
D000602,D014668,5,5
D000602,D014674,3,3
D000602,D014746,4,4
D000602,D014756,3,3
D000602,D014758,5,5
D000602,D014759,3,4
D000602,D014760,4,5
D000602,D014763,4,5
D000602,D014764,2,2
D000602,D014769,4,4
D000602,D014809,3,3
D000602,D014814,4,4
D000602,D014819,3,4
D000602,D014841,4,4
D000602,D014909,4,4
D000602,D015028,5,5
D000602,D015055,4,4
D000602,D015059,5,6
D000602,D015074,3,3
D000602,D015090,6,6
D000602,D015091,3,3
D000602,D015103,4,4
D000602,D015105,3,3
D000602,D015106,3,3
D000602,D015119,3,3
D000602,D015220,5,5
D000602,D015221,5,5
D000602,D015222,5,5
D000602,D015234,5,5
D000602,D015235,5,5
D000602,D015236,5,5
D000602,D015241,4,5
D000602,D015243,4,4
D000602,D015244,3,4
D000602,D015282,3,3
D000602,D015286,4,5
D000602,D015287,4,5
D000602,D015288,4,5
D000602,D015291,3,3
D000602,D015292,4,7
D000602,D015293,4,5
D000602,D015320,3,4
D000602,D015375,7,7
D000602,D015387,3,4
D000602,D015395,4,4
D000602,D015480,7,7
D000602,D015481,8,8
D000602,D015482,8,8
D000602,D015483,8,8
D000602,D015513,3,3
D000602,D015514,4,4
D000602,D015534,3,4
D000602,D015660,6,6
D000602,D015675,4,4
D000602,D015676,3,4
D000602,D015678,3,3
D000602,D015681,4,7
D000602,D015682,4,5
D000602,D015683,3,6
D000602,D015684,3,6
D000602,D015685,4,7
D000602,D015686,3,5
D000602,D015688,5,6
D000602,D015689,5,6
D000602,D015693,4,4
D000602,D015694,4,5
D000602,D015696,4,5
D000602,D015699,5,7
D000602,D015700,5,7
D000602,D015704,6,8
D000602,D015707,4,6
D000602,D015717,3,3
D000602,D015718,4,4
D000602,D015728,5,5
D000602,D015740,3,4
D000602,D015763,3,4
D000602,D015773,5,5
D000602,D015786,5,5
D000602,D015788,6,6
D000602,D015789,6,6
D000602,D015791,6,6
D000602,D015793,6,6
D000602,D015795,6,6
D000602,D015796,6,6
D000602,D015797,6,6
D000602,D015798,8,8
D000602,D015800,2,2
D000602,D015801,2,2
D000602,D015802,8,8
D000602,D015803,8,8
D000602,D015804,8,8
D000602,D015805,8,8
D000602,D015808,8,8
D000602,D015809,8,8
D000602,D015815,4,4
D000602,D015816,5,5
D000602,D015820,5,5
D000602,D015844,4,5
D000602,D015846,4,4
D000602,D015847,5,5
D000602,D015848,5,5
D000602,D015849,3,4
D000602,D015850,5,5
D000602,D015851,5,5
D000602,D015852,5,5
D000602,D015879,5,5
D000602,D015891,2,2
D000602,D015922,6,6
D000602,D015923,6,6
D000602,D015926,5,6
D000602,D015932,6,7
D000602,D015933,6,7
D000602,D015934,6,6
D000602,D015935,6,6
D000602,D015936,6,6
D000602,D015937,7,7
D000602,D015938,5,5
D000602,D015942,5,5
D000602,D015943,4,5
D000602,D015944,4,5
D000602,D015945,5,5
D000602,D015949,5,5
D000602,D015951,5,5
D000602,D015956,5,5
D000602,D015977,5,5
D000602,D015978,5,5
D000602,D016023,5,5
D000602,D016024,6,6
D000602,D016028,6,6
D000602,D016029,6,6
D000602,D016044,5,7
D000602,D016159,3,4
D000602,D016160,3,4
D000602,D016167,5,7
D000602,D016169,6,7
D000602,D016173,4,6
D000602,D016177,6,7
D000602,D016178,4,6
D000602,D016179,4,6
D000602,D016184,6,6
D000602,D016185,7,7
D000602,D016186,5,7
D000602,D016187,7,7
D000602,D016188,7,7
D000602,D016189,3,4
D000602,D016194,7,8
D000602,D016200,4,6
D000602,D016201,5,5
D000602,D016202,4,4
D000602,D016203,3,7
D000602,D016207,3,3
D000602,D016209,5,6
D000602,D016211,4,4
D000602,D016212,4,4
D000602,D016213,3,3
D000602,D016215,5,5
D000602,D016220,4,4
D000602,D016222,4,4
D000602,D016228,3,3
D000602,D016229,2,5
D000602,D016232,3,3
D000602,D016255,5,6
D000602,D016271,3,5
D000602,D016274,3,6
D000602,D016281,5,6
D000602,D016283,5,6
D000602,D016298,4,4
D000602,D016308,6,7
D000602,D016315,4,5
D000602,D016318,2,2
D000602,D016326,3,3
D000602,D016328,3,3
D000602,D016329,5,5
D000602,D016333,5,8
D000602,D016336,4,5
D000602,D016346,4,4
D000602,D016356,4,6
D000602,D016370,4,6
D000602,D016374,5,6
D000602,D016392,5,5
D000602,D016547,4,5
D000602,D016564,3,4
D000602,D016572,4,4
D000602,D016596,3,3
D000602,D016601,3,3
D000602,D016608,3,3
D000602,D016623,4,4
D000602,D016632,5,5
D000602,D016633,5,5
D000602,D016655,5,8
D000602,D016682,8,8
D000602,D016692,7,7
D000602,D016693,7,7
D000602,D016704,3,3
D000602,D016708,3,4
D000602,D016729,4,7
D000602,D016753,5,5
D000602,D016755,3,5
D000602,D016756,6,8
D000602,D016759,5,8
D000602,D016760,3,5
D000602,D016761,5,6
D000602,D016853,8,8
D000602,D016860,4,7
D000602,D016875,4,5
D000602,D016898,6,6
D000602,D016899,6,6
D000602,D016900,3,4
D000602,D016906,5,5
D000602,D017027,3,3
D000602,D017127,3,3
D000602,D017151,6,6
D000602,D017152,7,7
D000602,D017153,8,8
D000602,D017228,4,4
D000602,D017231,5,5
D000602,D017232,5,6
D000602,D017242,5,7
D000602,D017244,7,7
D000602,D017260,7,7
D000602,D017263,3,3
D000602,D017270,3,3
D000602,D017273,4,7
D000602,D017274,4,7
D000602,D017279,4,4
D000602,D017293,3,3
D000602,D017299,4,4
D000602,D017302,4,4
D000602,D017304,5,5
D000602,D017305,5,5
D000602,D017306,5,5
D000602,D017310,5,5
D000602,D017314,5,5
D000602,D017317,5,5
D000602,D017318,5,5
D000602,D017328,5,5
D000602,D017329,4,7
D000602,D017334,4,4
D000602,D017337,6,7
D000602,D017346,3,3
D000602,D017358,3,4
D000602,D017361,3,3
D000602,D017362,4,4
D000602,D017370,5,5
D000602,D017376,4,4
D000602,D017395,4,5
D000602,D017396,4,5
D000602,D017405,4,5
D000602,D017411,5,5
D000602,D017412,5,6
D000602,D017413,5,6
D000602,D017414,6,6
D000602,D017415,5,6
D000602,D017430,4,5
D000602,D017447,7,7
D000602,D017448,7,7
D000602,D017450,6,7
D000602,D017451,6,6
D000602,D017452,6,6
D000602,D017455,6,6
D000602,D017456,4,5
D000602,D017457,5,5
D000602,D017459,5,5
D000602,D017461,5,5
D000602,D017463,6,6
D000602,D017464,5,6
D000602,D017465,6,7
D000602,D017466,5,5
D000602,D017467,7,7
D000602,D017468,6,6
D000602,D017469,6,6
D000602,D017470,6,6
D000602,D017471,6,6
D000602,D017472,7,7
D000602,D017473,6,7
D000602,D017474,5,5
D000602,D017475,6,6
D000602,D017476,5,6
D000602,D017478,3,3
D000602,D017479,5,6
D000602,D017480,6,7
D000602,D017481,5,6
D000602,D017482,6,6
D000602,D017483,5,6
D000602,D017487,3,3
D000602,D017489,4,7
D000602,D017493,5,6
D000602,D017494,6,6
D000602,D017498,3,6
D000602,D017500,3,7
D000602,D017501,3,7
D000602,D017502,3,6
D000602,D017503,5,6
D000602,D017504,5,6
D000602,D017506,5,8
D000602,D017526,5,7
D000602,D017527,7,7
D000602,D017570,5,5
D000602,D017576,3,3
D000602,D017630,4,4
D000602,D017660,4,6
D000602,D017661,5,5
D000602,D017663,4,4
D000602,D017706,4,4
D000602,D017730,7,7
D000602,D017867,4,4
D000602,D017868,5,5
D000602,D017869,5,5
D000602,D017871,4,4
D000602,D017874,2,4
D000602,D017920,4,5
D000602,D017923,5,6
D000602,D017936,4,4
D000602,D017937,4,4
D000602,D017978,5,5
D000602,D017981,4,4
D000602,D017982,4,4
D000602,D017983,5,5
D000602,D018000,4,4
D000602,D018002,5,6
D000602,D018003,5,5
D000602,D018004,5,6
D000602,D018005,6,6
D000602,D018006,4,4
D000602,D018008,5,5
D000602,D018009,5,7
D000602,D018010,5,5
D000602,D018013,5,5
D000602,D018015,5,6
D000602,D018016,5,5
D000602,D018017,5,5
D000602,D018019,5,6
D000602,D018025,6,6
D000602,D018026,5,5
D000602,D018027,5,6
D000602,D018028,5,6
D000602,D018029,8,8
D000602,D018031,5,5
D000602,D018033,6,6
D000602,D018035,5,5
D000602,D018039,5,6
D000602,D018040,6,7
D000602,D018041,6,7
D000602,D018042,6,7
D000602,D018043,6,6
D000602,D018045,5,6
D000602,D018046,4,5
D000602,D018047,6,6
D000602,D018048,6,6
D000602,D018055,5,5
D000602,D018074,4,4
D000602,D018077,6,6
D000602,D018078,7,7
D000602,D018079,6,6
D000602,D018080,5,7
D000602,D018091,7,8
D000602,D018092,7,8
D000602,D018094,5,7
D000602,D018100,6,6
D000602,D018102,7,7
D000602,D018106,6,6
D000602,D018110,4,4
D000602,D018118,5,5
D000602,D018121,5,5
D000602,D018122,4,4
D000602,D018123,6,6
D000602,D018124,6,6
D000602,D018125,6,6
D000602,D018127,7,7
D000602,D018160,2,2
D000602,D018161,4,4
D000602,D018167,3,3
D000602,D018168,3,3
D000602,D018171,3,3
D000602,D018179,5,6
D000602,D018180,6,7
D000602,D018260,4,5
D000602,D018271,6,6
D000602,D018272,5,5
D000602,D018336,3,4
D000602,D018340,8,8
D000602,D018341,8,8
D000602,D018342,8,8
D000602,D018343,8,8
D000602,D018394,5,5
D000602,D018396,4,5
D000602,D018398,3,3
D000602,D018435,5,8
D000602,D018528,4,4
D000602,D018620,4,6
D000602,D018621,4,6
D000602,D018622,5,7
D000602,D018631,5,5
D000602,D018664,5,5
D000602,D018698,3,4
D000602,D018719,5,7
D000602,D018739,5,6
D000602,D018774,5,6
D000602,D018793,5,5
D000602,D018797,2,2
D000602,D018799,5,5
D000602,D018800,4,4
D000602,D018808,4,4
D000602,D018809,3,4
D000602,D018821,6,8
D000602,D018822,4,6
D000602,D018823,4,6
D000602,D018828,7,7
D000602,D018829,4,4
D000602,D018830,4,5
D000602,D018832,2,2
D000602,D018833,4,4
D000602,D018834,6,6
D000602,D018835,6,6
D000602,D018840,4,4
D000602,D018841,4,4
D000602,D018844,3,5
D000602,D018845,5,5
D000602,D018846,2,2
D000602,D018847,3,4
D000602,D018925,4,4
D000602,D018932,7,7
D000602,D018937,8,8
D000602,D018945,6,6
D000602,D018946,6,6
D000602,D018950,5,5
D000602,D018955,4,8
D000602,D018957,5,5
D000602,D018958,5,5
D000602,D018960,5,6
D000602,D018968,4,4
D000602,D018969,3,3
D000602,D018970,4,4
D000602,D018971,4,4
D000602,D018972,4,4
D000602,D018974,4,4
D000602,D018975,4,4
D000602,D018976,4,4
D000602,D018991,3,4
D000602,D018992,4,4
D000602,D018993,3,6
D000602,D018994,4,5
D000602,D018995,5,5
D000602,D018996,4,4
D000602,D018997,4,5
D000602,D018998,5,5
D000602,D018999,2,2
D000602,D019000,3,5
D000602,D019002,7,7
D000602,D019004,3,4
D000602,D019005,6,9
D000602,D019006,6,6
D000602,D019007,4,6
D000602,D019009,5,7
D000602,D019010,5,5
D000602,D019012,7,7
D000602,D019013,3,7
D000602,D019014,5,7
D000602,D019030,7,7
D000602,D019038,5,6
D000602,D019039,5,7
D000602,D019040,4,6
D000602,D019041,4,6
D000602,D019056,6,6
D000602,D019061,4,4
D000602,D019062,6,6
D000602,D019063,4,4
D000602,D019087,3,5
D000602,D019089,5,5
D000602,D019096,3,4
D000602,D019098,4,8
D000602,D019138,6,6
D000602,D019151,2,2
D000602,D019159,4,4
D000602,D019204,3,3
D000602,D019205,5,6
D000602,D019206,5,6
D000602,D019208,4,4
D000602,D019209,4,5
D000602,D019210,5,5
D000602,D019253,4,5
D000602,D019255,3,3
D000602,D019267,5,6
D000602,D019268,7,7
D000602,D019274,4,4
D000602,D019278,4,4
D000602,D019302,5,7
D000602,D019309,4,4
D000602,D019313,3,4
D000602,D019323,4,4
D000602,D019328,5,5
D000602,D019331,4,4
D000602,D019332,4,4
D000602,D019333,4,4
D000602,D019334,4,4
D000602,D019335,4,4
D000602,D019362,6,6
D000602,D019363,6,6
D000602,D019379,4,4
D000602,D019382,6,6
D000602,D019388,6,6
D000602,D019389,6,6
D000602,D019390,3,4
D000602,D019392,6,6
D000602,D019393,4,5
D000602,D019394,4,4
D000602,D019396,2,2
D000602,D019402,5,5
D000602,D019405,6,6
D000602,D019408,5,5
D000602,D019409,5,5
D000602,D019410,5,5
D000602,D019427,5,8
D000602,D019444,5,5
D000602,D019473,4,4
D000602,D019474,4,4
D000602,D019475,5,5
D000602,D019476,3,3
D000602,D019483,2,2
D000602,D019485,4,4
D000602,D019590,4,4
D000602,D019606,2,2
D000602,D019679,4,5
D000602,D019699,4,4
D000602,D019700,5,5
D000602,D019703,3,4
D000602,D019707,5,6
D000602,D019713,6,8
D000602,D019714,3,3
D000602,D019715,4,4
D000602,D019716,4,4
D000602,D019717,4,4
D000602,D019718,6,8
D000602,D019728,4,5
D000602,D019742,5,5
D000602,D019743,5,5
D000602,D019744,5,5
D000602,D019780,4,4
D000602,D019784,4,4
D000602,D019785,4,4
D000602,D019803,4,4
D000602,D019805,6,6
D000602,D019809,3,3
D000602,D019812,4,4
D000602,D019824,4,8
D000602,D019825,4,8
D000602,D019831,5,6
D000602,D019835,3,4
D000602,D019837,4,6
D000602,D019843,2,2
D000602,D019844,6,6
D000602,D019859,5,6
D000602,D019860,5,5
D000602,D019869,3,3
D000602,D019886,3,4
D000602,D019887,4,4
D000602,D019892,4,4
D000602,D019893,4,4
D000602,D019894,3,3
D000602,D019908,6,6
D000602,D019913,3,3
D000602,D019922,3,4
D000602,D019925,4,4
D000602,D019926,4,4
D000602,D019927,4,4
D000602,D019938,5,5
D000602,D019941,4,5
D000602,D019947,7,7
D000602,D019948,7,7
D000602,D019950,6,6
D000602,D020033,2,2
D000602,D020066,3,3
D000602,D020097,3,4
D000602,D020098,4,4
D000602,D020104,3,5
D000602,D020107,5,5
D000602,D020115,5,5
D000602,D020116,5,5
D000602,D020168,6,9
D000602,D020169,4,4
D000602,D020170,6,6
D000602,D020283,2,2
D000602,D020346,6,6
D000602,D020381,5,5
D000602,D020382,5,5
D000602,D020394,5,5
D000602,D020395,7,7
D000602,D020410,4,7
D000602,D020418,2,2
D000602,D020523,5,5
D000602,D020543,2,2
D000602,D020555,3,3
D000602,D020559,4,4
D000602,D020569,3,5
D000602,D020572,5,6
D000602,D020574,3,5
D000602,D020575,5,6
D000602,D020598,3,5
D000602,D020626,5,6
D000602,D020648,5,5
D000602,D020652,5,5
D000602,D020653,5,5
D000602,D020662,4,4
D000602,D020663,5,5
D000602,D020664,6,6
D000602,D020666,6,6
D000602,D020668,5,5
D000602,D020672,3,3
D000602,D020687,3,5
D000602,D020690,4,4
D000602,D020691,5,5
D000602,D020692,6,6
D000602,D020693,6,6
D000602,D020695,6,6
D000602,D020696,6,6
D000602,D020703,5,5
D000602,D020710,5,5
D000602,D020717,5,5
D000602,D020718,6,6
D000602,D020725,5,5
D000602,D020726,5,5
D000602,D020727,5,5
D000602,D020729,6,6
D000602,D020730,4,4
D000602,D020735,5,5
D000602,D020736,5,5
D000602,D020738,4,4
D000602,D020740,3,5
D000602,D020741,5,5
D000602,D020742,6,6
D000602,D020743,6,6
D000602,D020744,6,6
D000602,D020746,6,6
D000602,D020747,6,6
D000602,D020755,4,4
D000602,D020756,5,5
D000602,D020761,6,6
D000602,D020764,6,6
D000602,D020778,4,4
D000602,D020780,4,4
D000602,D020781,4,4
D000602,D020783,4,4
D000602,D020784,4,4
D000602,D020794,4,4
D000602,D020796,6,7
D000602,D020797,6,7
D000602,D020800,7,7
D000602,D020801,7,7
D000602,D020812,5,7
D000602,D020813,5,7
D000602,D020815,2,2
D000602,D020823,5,6
D000602,D020825,3,3
D000602,D020826,7,7
D000602,D020827,6,6
D000602,D020830,7,7
D000602,D020837,7,7
D000602,D020839,7,7
D000602,D020840,5,5
D000602,D020842,5,5
D000602,D020846,4,7
D000602,D020848,4,6
D000602,D020864,6,6
D000602,D020865,7,7
D000602,D020867,3,4
D000602,D020875,5,6
D000602,D020880,4,4
D000602,D020881,5,6
D000602,D020885,6,6
D000602,D020888,4,4
D000602,D020890,5,5
D000602,D020893,5,7
D000602,D020904,4,4
D000602,D020907,7,7
D000602,D020908,7,7
D000602,D020917,5,7
D000602,D020928,4,4
D000602,D020929,4,4
D000602,D020930,4,4
D000602,D020931,3,5
D000602,D020932,4,4
D000602,D020933,4,4
D000602,D020934,4,4
D000602,D020962,3,4
D000602,D020963,4,4
D000602,D021122,2,2
D000602,D021301,2,2
D000602,D021302,3,3
D000602,D021322,3,3
D000602,D021341,3,3
D000602,D021343,3,3
D000602,D021382,2,2
D000602,D021542,2,2
D000602,D021983,4,6
D000602,D021984,5,7
D000602,D022021,4,6
D000602,D022041,4,4
D000602,D022061,5,7
D000602,D022461,4,4
D000602,D022462,4,4
D000602,D022603,5,5
D000602,D022621,6,6
D000602,D022622,4,6
D000602,D022641,4,6
D000602,D022702,8,8
D000602,D022721,4,4
D000602,D022762,3,4
D000602,D022763,4,5
D000602,D022782,4,5
D000602,D022801,6,8
D000602,D023062,8,9
D000602,D023063,8,9
D000602,D023081,4,5
D000602,D023082,3,5
D000602,D023083,4,6
D000602,D023084,4,6
D000602,D023181,2,4
D000602,D023201,4,5
D000602,D024001,5,5
D000602,D024002,3,5
D000602,D024003,3,5
D000602,D024021,6,6
D000602,D024022,5,5
D000602,D024041,5,5
D000602,D024042,6,6
D000602,D024043,6,6
D000602,D024061,6,6
D000602,D024062,6,6
D000602,D024081,7,7
D000602,D024082,7,7
D000602,D024101,2,2
D000602,D024102,6,6
D000602,D024121,6,6
D000602,D024141,6,6
D000602,D024142,6,6
D000602,D024143,6,6
D000602,D024161,6,6
D000602,D024181,6,6
D000602,D024241,6,6
D000602,D024242,6,6
D000602,D024243,4,6
D000602,D024261,4,6
D000602,D024322,3,3
D000602,D024342,2,2
D000602,D024361,2,2
D000602,D024461,5,5
D000602,D024462,5,5
D000602,D024501,6,6
D000602,D024507,6,6
D000602,D024642,6,6
D000602,D024661,6,6
D000602,D024681,6,6
D000602,D024682,3,4
D000602,D024683,6,6
D000602,D024701,5,5
D000602,D024722,6,6
D000602,D024723,7,7
D000602,D024743,7,7
D000602,D024744,6,6
D000602,D024745,6,6
D000602,D025102,5,5
D000602,D025121,5,5
D000602,D025222,4,8
D000602,D025243,3,8
D000602,D025261,4,8
D000602,D025262,8,8
D000602,D025361,3,3
D000602,D025362,4,4
D000602,D025364,5,5
D000602,D025381,5,5
D000602,D025382,4,4
D000602,D025521,3,3
D000602,D025541,4,4
D000602,D025542,4,6
D000602,D025581,3,4
D000602,D025601,3,4
D000602,D025602,3,6
D000602,D025603,4,4
D000602,D025604,3,3
D000602,D025721,4,4
D000602,D025741,4,6
D000602,D025742,4,6
D000602,D025743,4,6
D000602,D025761,4,4
D000602,D025762,4,4
D000602,D025763,4,4
D000602,D025764,4,6
D000602,D025765,4,6
D000602,D025801,3,3
D000602,D025803,3,4
D000602,D025821,4,4
D000602,D025822,4,4
D000602,D025841,3,3
D000602,D025842,4,4
D000602,D026122,5,5
D000602,D026161,3,4
D000602,D026261,2,2
D000602,D026281,3,5
D000602,D026341,3,5
D000602,D026342,4,5
D000602,D026362,4,5
D000602,D026422,4,4
D000602,D026423,4,4
D000602,D026502,2,6
D000602,D026503,3,7
D000602,D026561,3,7
D000602,D026563,3,3
D000602,D026581,4,4
D000602,D026603,4,4
D000602,D026901,3,3
D000602,D026905,4,4
D000602,D026921,5,5
D000602,D026922,5,5
D000602,D026923,5,5
D000602,D026924,6,6
D000602,D026962,6,6
D000602,D027062,6,6
D000602,D027081,3,3
D000602,D027101,3,3
D000602,D027182,5,6
D000602,D027201,6,7
D000602,D027202,6,7
D000602,D027241,5,6
D000602,D027261,6,7
D000602,D027282,7,8
D000602,D027283,8,9
D000602,D027301,7,8
D000602,D027321,5,5
D000602,D027322,5,6
D000602,D027341,7,8
D000602,D027342,7,8
D000602,D027361,6,6
D000602,D027362,5,8
D000602,D027381,5,8
D000602,D027384,5,6
D000602,D027425,5,8
D000602,D027501,7,7
D000602,D027682,5,5
D000602,D027701,5,6
D000602,D027702,6,7
D000602,D027961,5,6
D000602,D027963,5,6
D000602,D027981,5,5
D000602,D027982,5,6
D000602,D028021,5,6
D000602,D028044,3,3
D000602,D028061,4,6
D000602,D028081,5,7
D000602,D028322,4,4
D000602,D028341,3,3
D000602,D028861,5,5
D000602,D028884,3,5
D000602,D028901,4,6
D000602,D028961,4,6
D000602,D029362,7,7
D000602,D029363,7,7
D000602,D029365,7,7
D000602,D029382,7,7
D000602,D029404,4,7
D000602,D029543,4,4
D000602,D029563,3,5
D000602,D029584,3,3
D000602,D029589,2,2
D000602,D029607,3,3
D000602,D029681,3,3
D000602,D029701,3,3
D000602,D029702,3,3
D000602,D029721,4,4
D000602,D029742,3,3
D000602,D029845,2,2
D000602,D029867,3,3
D000602,D029941,2,2
D000602,D029961,3,3
D000602,D029968,3,3
D000602,D030161,2,2
D000602,D030162,2,2
D000602,D030201,5,8
D000602,D030262,3,3
D000602,D030301,5,8
D000602,D030501,2,2
D000602,D030741,5,5
D000602,D033681,3,4
D000602,D033701,4,4
D000602,D033702,5,5
D000602,D033703,5,5
D000602,D033704,5,5
D000602,D033705,5,6
D000602,D033721,6,7
D000602,D033722,6,7
D000602,D033741,5,7
D000602,D033742,5,7
D000602,D033781,5,7
D000602,D033862,3,3
D000602,D033863,3,3
D000602,D033881,5,6
D000602,D033882,5,6
D000602,D033901,4,5
D000602,D033902,3,4
D000602,D033903,3,3
D000602,D033921,3,3
D000602,D033922,5,5
D000602,D033941,5,5
D000602,D033942,4,4
D000602,D033961,5,5
D000602,D033962,5,5
D000602,D033963,5,5
D000602,D033964,5,5
D000602,D033965,6,6
D000602,D033966,6,6
D000602,D033981,6,6
D000602,D033982,6,6
D000602,D033983,6,6
D000602,D034001,5,5
D000602,D034002,6,6
D000602,D034021,4,4
D000602,D034041,5,5
D000602,D034281,4,5
D000602,D034284,5,6
D000602,D034285,5,6
D000602,D034286,5,6
D000602,D034441,5,5
D000602,D034442,3,3
D000602,D034444,2,2
D000602,D034481,4,6
D000602,D034482,6,6
D000602,D034501,3,4
D000602,D034502,6,6
D000602,D034521,3,3
D000602,D034541,6,6
D000602,D034641,3,6
D000602,D034664,6,6
D000602,D034702,5,6
D000602,D034722,4,6
D000602,D034743,5,5
D000602,D034761,6,6
D000602,D034781,3,4
D000602,D034802,3,6
D000602,D034882,4,4
D000602,D034904,5,5
D000602,D034921,5,5
D000602,D034961,3,3
D000602,D034982,3,3
D000602,D035001,4,4
D000602,D035021,3,3
D000602,D035165,3,3
D000602,D035181,4,6
D000602,D035182,4,4
D000602,D035321,4,6
D000602,D035341,4,6
D000602,D035361,5,5
D000602,D035362,5,5
D000602,D035381,4,4
D000602,D035463,4,4
D000602,D035561,5,5
D000602,D035581,5,5
D000602,D035582,5,5
D000602,D035602,3,3
D000602,D035922,8,8
D000602,D035925,2,2
D000602,D035941,3,6
D000602,D035942,3,6
D000602,D036022,5,5
D000602,D036081,5,5
D000602,D036082,6,6
D000602,D036104,6,6
D000602,D036121,6,6
D000602,D036122,6,6
D000602,D036123,6,6
D000602,D036124,6,6
D000602,D036141,6,6
D000602,D036143,6,6
D000602,D036183,6,6
D000602,D036201,6,6
D000602,D036223,6,6
D000602,D036224,6,6
D000602,D036225,6,6
D000602,D036261,6,6
D000602,D036341,2,2
D000602,D036342,3,3
D000602,D036361,2,2
D000602,D036382,4,5
D000602,D036383,4,5
