concept_code_1,class_type_1,relationship_id,relationship_source,relationship_type,concept_code_2,class_type_2
N0000183364,PE,Subsumes,MEDRT,DIRECT,1663630,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1663632,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1664171,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1664172,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1664339,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1666421,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1666425,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1723997,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,1742530,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1794331,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1801603,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1801767,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1802483,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,1812932,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1812935,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,18235,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,1867698,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,1925834,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1928289,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1928290,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1928528,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1942125,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,1946964,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,196238,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,1963,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,1992412,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2048563,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2048564,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2054177,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2056521,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2056523,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2056525,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,21389,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,214355,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2177290,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2177291,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2180337,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2180338,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2197290,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2197291,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2197292,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2197293,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,221050,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,221082,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2262062,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,2266754,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2274413,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2280293,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2280296,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,235402,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,235600,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2360571,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2360572,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2360573,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2360574,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,236782,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,2375923,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2379530,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2379531,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380574,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380575,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380834,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380835,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380836,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380837,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2380838,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2388136,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2479040,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,2496,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,253190,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2561244,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2562553,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2562554,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2562555,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,2564395,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,259266,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,285241,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,285245,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,285251,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,287515,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,29501,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,29503,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314324,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314365,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314411,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314415,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314428,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314443,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314470,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314488,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,314513,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314605,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314636,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,314724,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,314725,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,314753,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,317857,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,318224,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,319823,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,319826,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,3339,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,34706,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,349978,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,4158,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,4186,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,4530,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,466192,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,466195,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,466197,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,466198,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,579598,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,59308,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,6111,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,637366,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,72385,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,7624,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,762595,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,797752,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,798262,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,798264,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,798266,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,798268,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,798279,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,798304,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,798306,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,798361,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,798467,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,804187,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,807219,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,851870,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,851906,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,851938,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,851965,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,851985,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852015,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852020,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852029,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852079,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852102,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852132,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852136,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852217,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852256,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852272,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852398,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852419,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852440,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852797,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,852834,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,857921,PE
N0000183364,PE,Subsumes,MEDRT,DIRECT,864701,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,867228,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,867315,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,867321,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,867357,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,892507,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,892547,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,894987,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,895919,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,896135,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,899359,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,901299,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,901845,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,91266,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,967721,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,968401,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,968426,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,9949,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,999438,PE
N0000183364,PE,Subsumes,MEDRT,INDIRECT,999450,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,108067,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1426680,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1427211,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722335,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722336,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722683,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722684,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722696,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722697,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722698,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722699,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722700,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722701,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722702,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722703,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722704,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722705,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722706,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1722707,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1727875,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1789837,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,1997443,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2101270,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2101271,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2102433,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2123035,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2167145,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2196290,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,22178,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2387833,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2387834,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,2387844,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,26744,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,39385,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,42386,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,485576,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,5666,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,617615,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,89886,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,89887,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,91603,PE
N0000183365,PE,Subsumes,MEDRT,DIRECT,979384,PE
N0000184157,PE,Subsumes,MEDRT,DIRECT,1670383,PE
N0000184158,PE,Subsumes,MEDRT,DIRECT,1670383,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1114345,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1182,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,125933,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1292422,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1306937,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1307717,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1309229,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1309236,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1309373,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1310189,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1310602,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1311574,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1315115,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1354504,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1364291,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1364295,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1364462,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1367119,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1368197,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1368885,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1370469,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1372258,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1373895,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1426478,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1427046,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1440973,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1440974,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1441652,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1742530,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1812932,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,18235,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1867698,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1925834,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,196238,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1963,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,1992412,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,21389,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,214355,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,221082,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,2266754,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,235402,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,236782,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,2375923,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,2496,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,253190,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,259266,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,285241,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,285245,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,285251,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,287515,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314324,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314365,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314411,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314415,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314428,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314443,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314470,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314488,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314605,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314636,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,314753,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,317857,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,318224,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,319823,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,319826,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,3339,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,34706,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,349978,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,4158,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,4186,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,4530,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,466192,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,466195,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,466197,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,466198,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,579598,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,59308,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,6111,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,637366,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,72385,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,7624,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,851870,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,851906,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,851938,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,851965,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,851985,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852015,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852020,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852029,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852079,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852102,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852132,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852136,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852217,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852256,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852272,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852398,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852419,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852440,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852797,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,852834,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,867228,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,867315,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,867321,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,867357,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,892507,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,892547,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,894987,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,895919,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,896135,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,899359,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,901299,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,901845,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,91266,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,967721,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,968401,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,968426,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,9949,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,999438,PE
N0000184306,PE,Subsumes,MEDRT,DIRECT,999450,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1182,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,125933,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1307717,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1309229,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1309236,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1309373,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1310189,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1315115,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1354504,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1364291,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1364295,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1364462,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1368197,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1370469,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1372258,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1373895,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1427046,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1440973,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1440974,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1441652,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1742530,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1812932,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,18235,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1925834,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,196238,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1963,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,1992412,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,21389,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,214355,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,221082,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,2266754,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,236782,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,253190,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,259266,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,285241,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,285245,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,285251,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,287515,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314324,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314365,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314411,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314415,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314428,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314443,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314470,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314488,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314605,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,314753,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,317857,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,318224,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,319823,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,319826,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,349978,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,466192,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,466195,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,466197,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,466198,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,579598,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,6111,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,637366,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,72385,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,7624,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,851870,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,851906,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,851938,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,851965,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,851985,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852015,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852020,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852029,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852079,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852102,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852132,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852136,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852217,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852256,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852272,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852398,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852419,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852440,PE
N0000185001,PE,Subsumes,MEDRT,DIRECT,852797,PE
