ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
VA000,IN250,2,2
VA000,IN260,2,2
VA000,IN270,2,2
VA000,IN280,2,2
VA000,IN300,2,2
VA000,IN350,2,2
VA000,IN400,2,2
VA000,IN410,2,2
VA000,IN420,2,2
VA000,IN430,2,2
VA000,IN500,2,2
VA000,IN505,2,2
VA000,IN510,2,2
VA000,IN515,2,2
VA000,IN520,2,2
VA000,IN530,2,2
VA000,IN540,2,2
VA000,IN550,2,2
VA000,IN560,2,2
VA000,IN570,2,2
VA000,IN580,2,2
VA000,IN585,2,2
VA000,IN590,2,2
VA000,IN595,2,2
VA000,IN600,2,2
VA000,IN610,2,2
VA000,IN620,2,2
VA000,IN630,2,2
VA000,IN640,2,2
VA000,IN650,2,2
VA000,IN660,2,2
VA000,IN665,2,2
VA000,IN670,2,2
VA000,IN675,2,2
VA000,IN700,2,2
VA000,IN710,2,2
VA000,IN720,2,2
VA000,IN800,2,2
VA000,IN810,2,2
VA000,IN820,2,2
VA000,IN830,2,2
VA000,IN840,2,2
VA000,IN850,2,2
VA000,IN860,2,2
VA000,IN870,2,2
VA000,IN880,2,2
VA000,IN900,2,2
VA000,IN910,2,2
VA000,IN920,2,2
VA000,IN930,2,2
VA000,IN940,2,2
VA000,IN950,2,2
VA000,IN960,2,2
VA000,IN970,2,2
VA000,IN980,2,2
VA000,IN999,2,2
VA000,IP000,1,1
VA000,IP100,2,2
VA000,IP900,2,2
VA000,IR000,1,1
VA000,IR100,2,2
VA000,IR200,2,2
VA000,IR300,2,2
VA000,IR900,2,2
VA000,MS000,1,1
VA000,MS100,2,2
VA000,MS101,3,3
VA000,MS102,3,3
VA000,MS130,3,3
VA000,MS140,3,3
VA000,MS150,3,3
VA000,MS160,3,3
VA000,MS190,3,3
VA000,MS200,2,2
VA000,MS205,2,2
VA000,MS300,2,2
VA000,MS400,2,2
VA000,MS900,2,2
VA000,NT000,1,1
VA000,NT100,2,2
VA000,NT200,2,2
VA000,NT300,2,2
VA000,NT400,2,2
VA000,NT900,2,2
VA000,OP000,1,1
VA000,OP100,2,2
VA000,OP101,3,3
VA000,OP102,3,3
VA000,OP103,3,3
VA000,OP105,3,3
VA000,OP107,3,3
VA000,OP109,3,3
VA000,OP140,3,3
VA000,OP160,3,3
VA000,OP200,2,2
VA000,OP210,3,3
VA000,OP219,3,3
VA000,OP220,3,3
VA000,OP230,3,3
VA000,OP300,2,2
VA000,OP350,2,2
VA000,OP400,2,2
VA000,OP500,2,2
VA000,OP600,2,2
VA000,OP700,2,2
VA000,OP800,2,2
VA000,OP900,2,2
VA000,OR000,1,1
VA000,OR100,2,2
VA000,OR200,2,2
VA000,OR300,2,2
VA000,OR400,2,2
VA000,OR500,2,2
VA000,OR900,2,2
VA000,OT000,1,1
VA000,OT100,2,2
VA000,OT101,3,3
VA000,OT102,3,3
VA000,OT109,3,3
VA000,OT200,2,2
VA000,OT250,2,2
VA000,OT300,2,2
VA000,OT400,2,2
VA000,OT900,2,2
VA000,PH000,1,1
VA000,RE000,1,1
VA000,RE100,2,2
VA000,RE101,3,3
VA000,RE102,3,3
VA000,RE103,3,3
VA000,RE104,3,3
VA000,RE105,3,3
VA000,RE108,3,3
VA000,RE109,3,3
VA000,RE200,2,2
VA000,RE300,2,2
VA000,RE301,3,3
VA000,RE302,3,3
VA000,RE400,2,2
VA000,RE500,2,2
VA000,RE501,3,3
VA000,RE502,3,3
VA000,RE503,3,3
VA000,RE504,3,3
VA000,RE505,3,3
VA000,RE506,3,3
VA000,RE507,3,3
VA000,RE508,3,3
VA000,RE509,3,3
VA000,RE510,3,3
VA000,RE511,3,3
VA000,RE512,3,3
VA000,RE513,3,3
VA000,RE514,3,3
VA000,RE515,3,3
VA000,RE516,3,3
VA000,RE599,3,3
VA000,RE600,2,2
VA000,RE900,2,2
VA000,RS000,1,1
VA000,RS100,2,2
VA000,RS200,2,2
VA000,RS201,3,3
VA000,RS202,3,3
VA000,RS300,2,2
VA000,RS900,2,2
VA000,TN000,1,1
VA000,TN100,2,2
VA000,TN101,3,3
VA000,TN102,3,3
VA000,TN200,2,2
VA000,TN300,2,2
VA000,TN400,2,2
VA000,TN410,3,3
VA000,TN420,3,3
VA000,TN430,3,3
VA000,TN440,3,3
VA000,TN450,3,3
VA000,TN460,3,3
VA000,TN470,3,3
VA000,TN475,3,3
VA000,TN476,3,3
VA000,TN478,3,3
VA000,TN490,3,3
VA000,TN499,3,3
VA000,TN500,2,2
VA000,TN501,3,3
VA000,TN502,3,3
VA000,TN503,3,3
VA000,TN509,3,3
VA000,TN900,2,2
VA000,VA000,0,0
VA000,VT000,1,1
VA000,VT050,2,2
VA000,VT100,2,2
VA000,VT101,3,3
VA000,VT102,3,3
VA000,VT103,3,3
VA000,VT104,3,3
VA000,VT105,3,3
VA000,VT106,3,3
VA000,VT107,3,3
VA000,VT109,3,3
VA000,VT400,2,2
VA000,VT500,2,2
VA000,VT501,3,3
VA000,VT502,3,3
VA000,VT503,3,3
VA000,VT504,3,3
VA000,VT509,3,3
VA000,VT600,2,2
VA000,VT700,2,2
VA000,VT701,3,3
VA000,VT702,3,3
VA000,VT709,3,3
VA000,VT800,2,2
VA000,VT801,3,3
VA000,VT802,3,3
VA000,VT809,3,3
VA000,VT900,2,2
VA000,XX000,1,1
VT000,VT000,0,0
VT000,VT050,1,1
VT000,VT100,1,1
VT000,VT101,2,2
VT000,VT102,2,2
VT000,VT103,2,2
VT000,VT104,2,2
VT000,VT105,2,2
VT000,VT106,2,2
VT000,VT107,2,2
VT000,VT109,2,2
VT000,VT400,1,1
VT000,VT500,1,1
VT000,VT501,2,2
VT000,VT502,2,2
VT000,VT503,2,2
VT000,VT504,2,2
VT000,VT509,2,2
VT000,VT600,1,1
VT000,VT700,1,1
VT000,VT701,2,2
VT000,VT702,2,2
VT000,VT709,2,2
VT000,VT800,1,1
VT000,VT801,2,2
VT000,VT802,2,2
VT000,VT809,2,2
VT000,VT900,1,1
VT050,VT050,0,0
VT100,VT100,0,0
VT100,VT101,1,1
VT100,VT102,1,1
VT100,VT103,1,1
VT100,VT104,1,1
VT100,VT105,1,1
VT100,VT106,1,1
VT100,VT107,1,1
VT100,VT109,1,1
VT400,VT400,0,0
VT500,VT500,0,0
VT500,VT501,1,1
VT500,VT502,1,1
VT500,VT503,1,1
VT500,VT504,1,1
VT500,VT509,1,1
VT600,VT600,0,0
VT700,VT700,0,0
VT700,VT701,1,1
VT700,VT702,1,1
VT700,VT709,1,1
VT800,VT800,0,0
VT800,VT801,1,1
VT800,VT802,1,1
VT800,VT809,1,1
VT900,VT900,0,0
XX000,XX000,0,0
