concept_code_1,class_type_1,relationship_id,relationship_source,relationship_type,concept_code_2,class_type_2
2187,TC,Maps to,FMTSME,NA,2187,TC
2189,TC,Maps to,FMTSME,NA,2189,TC
2191,TC,Maps to,FMTSME,NA,2191,TC
2192,TC,Maps to,FMTSME,NA,2192,TC
2193,TC,Maps to,FMTSME,NA,2193,TC
2194,TC,Maps to,FMTSME,NA,2194,TC
221126,TC,Maps to,FMTSME,NA,221126,TC
221128,TC,Maps to,FMTSME,NA,221128,TC
221153,TC,Maps to,FMTSME,NA,221153,TC
221176,TC,Maps to,FMTSME,NA,221176,TC
22299,TC,Maps to,FMTSME,NA,22299,TC
2231,TC,Maps to,FMTSME,NA,2231,TC
2239,TC,Maps to,FMTSME,NA,2239,TC
227214,TC,Maps to,FMTSME,NA,227214,TC
228476,TC,Maps to,FMTSME,NA,228476,TC
228750,TC,Maps to,FMTSME,NA,228750,TC
229367,TC,Maps to,FMTSME,NA,229367,TC
229369,TC,Maps to,FMTSME,NA,229369,TC
23024,TC,Maps to,FMTSME,NA,23024,TC
233698,TC,Maps to,FMTSME,NA,233698,TC
23370,TC,Maps to,FMTSME,NA,23370,TC
2348,TC,Maps to,FMTSME,NA,2348,TC
235373,TC,Maps to,FMTSME,NA,235373,TC
235559,TC,Maps to,FMTSME,NA,235559,TC
235838,TC,Maps to,FMTSME,NA,235838,TC
236058,TC,Maps to,FMTSME,NA,236058,TC
236302,TC,Maps to,FMTSME,NA,236302,TC
236558,TC,Maps to,FMTSME,NA,236558,TC
236594,TC,Maps to,FMTSME,NA,236594,TC
236875,TC,Maps to,FMTSME,NA,236875,TC
2382,TC,Maps to,FMTSME,NA,2382,TC
2393,TC,Maps to,FMTSME,NA,2393,TC
24346,TC,Maps to,FMTSME,NA,24346,TC
24347,TC,Maps to,FMTSME,NA,24347,TC
24351,TC,Maps to,FMTSME,NA,24351,TC
24812,TC,Maps to,FMTSME,NA,24812,TC
25033,TC,Maps to,FMTSME,NA,25033,TC
25037,TC,Maps to,FMTSME,NA,25037,TC
25138,TC,Maps to,FMTSME,NA,25138,TC
253155,TC,Maps to,FMTSME,NA,253155,TC
25480,TC,Maps to,FMTSME,NA,25480,TC
2551,TC,Maps to,FMTSME,NA,2551,TC
2582,TC,Maps to,FMTSME,NA,2582,TC
258332,TC,Maps to,FMTSME,NA,258332,TC
2592,TC,Maps to,FMTSME,NA,2592,TC
259268,TC,Maps to,FMTSME,NA,259268,TC
259282,TC,Maps to,FMTSME,NA,259282,TC
2597,TC,Maps to,FMTSME,NA,2597,TC
2623,TC,Maps to,FMTSME,NA,2623,TC
2626,TC,Maps to,FMTSME,NA,2626,TC
26420,TC,Maps to,FMTSME,NA,26420,TC
266856,TC,Maps to,FMTSME,NA,266856,TC
267257,TC,Maps to,FMTSME,NA,267257,TC
2708,TC,Maps to,FMTSME,NA,2708,TC
27169,TC,Maps to,FMTSME,NA,27169,TC
272758,TC,Maps to,FMTSME,NA,272758,TC
274786,TC,Maps to,FMTSME,NA,274786,TC
28031,TC,Maps to,FMTSME,NA,28031,TC
281942,TC,Maps to,FMTSME,NA,281942,TC
282363,TC,Maps to,FMTSME,NA,282363,TC
282446,TC,Maps to,FMTSME,NA,282446,TC
28439,TC,Maps to,FMTSME,NA,28439,TC
28981,TC,Maps to,FMTSME,NA,28981,TC
29561,TC,Maps to,FMTSME,NA,29561,TC
299081,TC,Maps to,FMTSME,NA,299081,TC
314299,TC,Maps to,FMTSME,NA,314299,TC
31476,TC,Maps to,FMTSME,NA,31476,TC
3154,TC,Maps to,FMTSME,NA,3154,TC
317177,TC,Maps to,FMTSME,NA,317177,TC
31819,TC,Maps to,FMTSME,NA,31819,TC
31914,TC,Maps to,FMTSME,NA,31914,TC
3247,TC,Maps to,FMTSME,NA,3247,TC
325642,TC,Maps to,FMTSME,NA,325642,TC
325887,TC,Maps to,FMTSME,NA,325887,TC
32624,TC,Maps to,FMTSME,NA,32624,TC
32638,TC,Maps to,FMTSME,NA,32638,TC
3356,TC,Maps to,FMTSME,NA,3356,TC
341018,TC,Maps to,FMTSME,NA,341018,TC
3500,TC,Maps to,FMTSME,NA,3500,TC
35220,TC,Maps to,FMTSME,NA,35220,TC
353116,TC,Maps to,FMTSME,NA,353116,TC
3541,TC,Maps to,FMTSME,NA,3541,TC
35617,TC,Maps to,FMTSME,NA,35617,TC
35619,TC,Maps to,FMTSME,NA,35619,TC
35636,TC,Maps to,FMTSME,NA,35636,TC
35829,TC,Maps to,FMTSME,NA,35829,TC
3638,TC,Maps to,FMTSME,NA,3638,TC
36435,TC,Maps to,FMTSME,NA,36435,TC
37319,TC,Maps to,FMTSME,NA,37319,TC
3743,TC,Maps to,FMTSME,NA,3743,TC
37665,TC,Maps to,FMTSME,NA,37665,TC
37801,TC,Maps to,FMTSME,NA,37801,TC
37806,TC,Maps to,FMTSME,NA,37806,TC
38298,TC,Maps to,FMTSME,NA,38298,TC
38404,TC,Maps to,FMTSME,NA,38404,TC
384455,TC,Maps to,FMTSME,NA,384455,TC
38685,TC,Maps to,FMTSME,NA,38685,TC
388,TC,Maps to,FMTSME,NA,388,TC
39998,TC,Maps to,FMTSME,NA,39998,TC
40169,TC,Maps to,FMTSME,NA,40169,TC
402429,TC,Maps to,FMTSME,NA,402429,TC
4053,TC,Maps to,FMTSME,NA,4053,TC
4055,TC,Maps to,FMTSME,NA,4055,TC
4056,TC,Maps to,FMTSME,NA,4056,TC
40595,TC,Maps to,FMTSME,NA,40595,TC
4110,TC,Maps to,FMTSME,NA,4110,TC
4127,TC,Maps to,FMTSME,NA,4127,TC
41289,TC,Maps to,FMTSME,NA,41289,TC
4135,TC,Maps to,FMTSME,NA,4135,TC
4136,TC,Maps to,FMTSME,NA,4136,TC
41875,TC,Maps to,FMTSME,NA,41875,TC
42372,TC,Maps to,FMTSME,NA,42372,TC
42686,TC,Maps to,FMTSME,NA,42686,TC
42790,TC,Maps to,FMTSME,NA,42790,TC
430,TC,Maps to,FMTSME,NA,430,TC
4441,TC,Maps to,FMTSME,NA,4441,TC
4450,TC,Maps to,FMTSME,NA,4450,TC
4451,TC,Maps to,FMTSME,NA,4451,TC
451796,TC,Maps to,FMTSME,NA,451796,TC
4678,TC,Maps to,FMTSME,NA,4678,TC
473837,TC,Maps to,FMTSME,NA,473837,TC
47461,TC,Maps to,FMTSME,NA,47461,TC
47464,TC,Maps to,FMTSME,NA,47464,TC
4780,TC,Maps to,FMTSME,NA,4780,TC
47858,TC,Maps to,FMTSME,NA,47858,TC
47877,TC,Maps to,FMTSME,NA,47877,TC
47998,TC,Maps to,FMTSME,NA,47998,TC
48305,TC,Maps to,FMTSME,NA,48305,TC
485026,TC,Maps to,FMTSME,NA,485026,TC
49247,TC,Maps to,FMTSME,NA,49247,TC
50749,TC,Maps to,FMTSME,NA,50749,TC
5093,TC,Maps to,FMTSME,NA,5093,TC
51256,TC,Maps to,FMTSME,NA,51256,TC
51272,TC,Maps to,FMTSME,NA,51272,TC
5293,TC,Maps to,FMTSME,NA,5293,TC
5514,TC,Maps to,FMTSME,NA,5514,TC
5521,TC,Maps to,FMTSME,NA,5521,TC
55672,TC,Maps to,FMTSME,NA,55672,TC
56461,TC,Maps to,FMTSME,NA,56461,TC
5653,TC,Maps to,FMTSME,NA,5653,TC
56798,TC,Maps to,FMTSME,NA,56798,TC
569,TC,Maps to,FMTSME,NA,569,TC
5690,TC,Maps to,FMTSME,NA,5690,TC
5691,TC,Maps to,FMTSME,NA,5691,TC
57227,TC,Maps to,FMTSME,NA,57227,TC
5775,TC,Maps to,FMTSME,NA,5775,TC
57789,TC,Maps to,FMTSME,NA,57789,TC
58130,TC,Maps to,FMTSME,NA,58130,TC
60212,TC,Maps to,FMTSME,NA,60212,TC
6038,TC,Maps to,FMTSME,NA,6038,TC
6069,TC,Maps to,FMTSME,NA,6069,TC
6099,TC,Maps to,FMTSME,NA,6099,TC
6135,TC,Maps to,FMTSME,NA,6135,TC
61381,TC,Maps to,FMTSME,NA,61381,TC
623400,TC,Maps to,FMTSME,NA,623400,TC
6387,TC,Maps to,FMTSME,NA,6387,TC
641,TC,Maps to,FMTSME,NA,641,TC
642274,TC,Maps to,FMTSME,NA,642274,TC
643,TC,Maps to,FMTSME,NA,643,TC
6572,TC,Maps to,FMTSME,NA,6572,TC
6573,TC,Maps to,FMTSME,NA,6573,TC
6672,TC,Maps to,FMTSME,NA,6672,TC
6676,TC,Maps to,FMTSME,NA,6676,TC
66912,TC,Maps to,FMTSME,NA,66912,TC
6694,TC,Maps to,FMTSME,NA,6694,TC
66955,TC,Maps to,FMTSME,NA,66955,TC
6757,TC,Maps to,FMTSME,NA,6757,TC
679314,TC,Maps to,FMTSME,NA,679314,TC
6922,TC,Maps to,FMTSME,NA,6922,TC
6926,TC,Maps to,FMTSME,NA,6926,TC
6932,TC,Maps to,FMTSME,NA,6932,TC
7008,TC,Maps to,FMTSME,NA,7008,TC
7019,TC,Maps to,FMTSME,NA,7019,TC
703,TC,Maps to,FMTSME,NA,703,TC
704,TC,Maps to,FMTSME,NA,704,TC
71227,TC,Maps to,FMTSME,NA,71227,TC
71532,TC,Maps to,FMTSME,NA,71532,TC
722,TC,Maps to,FMTSME,NA,722,TC
72236,TC,Maps to,FMTSME,NA,72236,TC
723,TC,Maps to,FMTSME,NA,723,TC
7233,TC,Maps to,FMTSME,NA,7233,TC
72611,TC,Maps to,FMTSME,NA,72611,TC
7268,TC,Maps to,FMTSME,NA,7268,TC
7276,TC,Maps to,FMTSME,NA,7276,TC
7299,TC,Maps to,FMTSME,NA,7299,TC
7300,TC,Maps to,FMTSME,NA,7300,TC
73178,TC,Maps to,FMTSME,NA,73178,TC
732,TC,Maps to,FMTSME,NA,732,TC
733,TC,Maps to,FMTSME,NA,733,TC
7337,TC,Maps to,FMTSME,NA,7337,TC
7454,TC,Maps to,FMTSME,NA,7454,TC
7517,TC,Maps to,FMTSME,NA,7517,TC
7531,TC,Maps to,FMTSME,NA,7531,TC
7597,TC,Maps to,FMTSME,NA,7597,TC
7623,TC,Maps to,FMTSME,NA,7623,TC
7773,TC,Maps to,FMTSME,NA,7773,TC
7778,TC,Maps to,FMTSME,NA,7778,TC
7821,TC,Maps to,FMTSME,NA,7821,TC
784649,TC,Maps to,FMTSME,NA,784649,TC
78903,TC,Maps to,FMTSME,NA,78903,TC
7934,TC,Maps to,FMTSME,NA,7934,TC
797272,TC,Maps to,FMTSME,NA,797272,TC
7975,TC,Maps to,FMTSME,NA,7975,TC
7980,TC,Maps to,FMTSME,NA,7980,TC
7982,TC,Maps to,FMTSME,NA,7982,TC
7983,TC,Maps to,FMTSME,NA,7983,TC
7994,TC,Maps to,FMTSME,NA,7994,TC
7995,TC,Maps to,FMTSME,NA,7995,TC
8183,TC,Maps to,FMTSME,NA,8183,TC
81945,TC,Maps to,FMTSME,NA,81945,TC
81953,TC,Maps to,FMTSME,NA,81953,TC
81981,TC,Maps to,FMTSME,NA,81981,TC
81982,TC,Maps to,FMTSME,NA,81982,TC
81984,TC,Maps to,FMTSME,NA,81984,TC
819911,TC,Maps to,FMTSME,NA,819911,TC
81993,TC,Maps to,FMTSME,NA,81993,TC
82005,TC,Maps to,FMTSME,NA,82005,TC
82041,TC,Maps to,FMTSME,NA,82041,TC
82047,TC,Maps to,FMTSME,NA,82047,TC
82051,TC,Maps to,FMTSME,NA,82051,TC
82065,TC,Maps to,FMTSME,NA,82065,TC
82101,TC,Maps to,FMTSME,NA,82101,TC
82122,TC,Maps to,FMTSME,NA,82122,TC
82126,TC,Maps to,FMTSME,NA,82126,TC
82130,TC,Maps to,FMTSME,NA,82130,TC
82131,TC,Maps to,FMTSME,NA,82131,TC
82806,TC,Maps to,FMTSME,NA,82806,TC
8331,TC,Maps to,FMTSME,NA,8331,TC
8339,TC,Maps to,FMTSME,NA,8339,TC
83682,TC,Maps to,FMTSME,NA,83682,TC
847728,TC,Maps to,FMTSME,NA,847728,TC
8536,TC,Maps to,FMTSME,NA,8536,TC
858045,TC,Maps to,FMTSME,NA,858045,TC
8611,TC,Maps to,FMTSME,NA,8611,TC
8628,TC,Maps to,FMTSME,NA,8628,TC
864624,TC,Maps to,FMTSME,NA,864624,TC
8687,TC,Maps to,FMTSME,NA,8687,TC
8689,TC,Maps to,FMTSME,NA,8689,TC
8691,TC,Maps to,FMTSME,NA,8691,TC
8700,TC,Maps to,FMTSME,NA,8700,TC
8754,TC,Maps to,FMTSME,NA,8754,TC
8886,TC,Maps to,FMTSME,NA,8886,TC
89013,TC,Maps to,FMTSME,NA,89013,TC
8987,TC,Maps to,FMTSME,NA,8987,TC
9010,TC,Maps to,FMTSME,NA,9010,TC
90650,TC,Maps to,FMTSME,NA,90650,TC
9068,TC,Maps to,FMTSME,NA,9068,TC
9069,TC,Maps to,FMTSME,NA,9069,TC
9071,TC,Maps to,FMTSME,NA,9071,TC
9075,TC,Maps to,FMTSME,NA,9075,TC
91075,TC,Maps to,FMTSME,NA,91075,TC
91118,TC,Maps to,FMTSME,NA,91118,TC
91135,TC,Maps to,FMTSME,NA,91135,TC
91293,TC,Maps to,FMTSME,NA,91293,TC
91516,TC,Maps to,FMTSME,NA,91516,TC
9344,TC,Maps to,FMTSME,NA,9344,TC
9384,TC,Maps to,FMTSME,NA,9384,TC
9793,TC,Maps to,FMTSME,NA,9793,TC
9893,TC,Maps to,FMTSME,NA,9893,TC
9898,TC,Maps to,FMTSME,NA,9898,TC
9900,TC,Maps to,FMTSME,NA,9900,TC
9919,TC,Maps to,FMTSME,NA,9919,TC
9947,TC,Maps to,FMTSME,NA,9947,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10109,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10110,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,101299,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10169,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10171,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10180,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10207,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10208,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10349,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10395,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1040005,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1040028,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10450,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10510,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10591,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10612,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10627,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10803,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10827,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10829,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,10834,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1101333,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1111103,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,11118,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,11124,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,114477,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,115698,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,119771,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,121243,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1272,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1294533,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1297879,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,133008,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1362737,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1364449,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1364504,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,138099,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,139462,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,140108,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,142138,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,142434,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,142435,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,142440,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,142446,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,142447,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1426,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1426874,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1427224,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1482680,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1482913,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1484911,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,14851,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1494066,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,150816,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,15226,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1539239,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,153972,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1539753,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1540824,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1540825,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1543173,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1547611,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1549827,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,155056,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1591922,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1596450,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1597371,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1597381,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1597608,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1597609,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1606218,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1658314,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1667655,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1673265,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1734628,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1791685,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1799206,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,18343,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,18631,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1870193,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,18993,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,190376,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1927663,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1940636,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,19552,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,197,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,1987,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,19884,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2002,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2015,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203114,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203115,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203117,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203118,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203130,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203133,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203134,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203135,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203141,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203168,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203171,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203172,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203174,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203178,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203179,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203183,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203193,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203195,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,203199,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,204144,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,204175,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,20481,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,20492,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,20493,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,20767,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,20863,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,21212,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,215948,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,217483,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2176,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2177,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2180,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2184,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2186,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2187,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2189,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2191,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2192,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2193,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2194,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,221126,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,221128,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,221153,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,221176,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,22299,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2231,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2239,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,227214,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,228476,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,228750,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,229367,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,229369,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,23024,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,233698,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,23370,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2348,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,235373,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,235559,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,235838,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,236058,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,236302,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,236558,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,236594,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,236875,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2382,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2393,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,24346,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,24347,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,24351,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,24812,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,25033,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,25037,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,25138,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,253155,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,25480,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2551,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2582,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,258332,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2592,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,259268,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,259282,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2597,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2623,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2626,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,26420,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,266856,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,267257,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,2708,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,27169,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,272758,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,274786,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,28031,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,281942,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,282363,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,282446,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,28439,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,28981,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,29561,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,299081,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,314299,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,31476,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,3154,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,317177,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,31819,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,31914,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,3247,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,325642,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,325887,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,32624,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,32638,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,3356,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,341018,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,3500,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,35220,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,353116,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,3541,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,35617,TC
N0000178293,TC,Subsumes,FMTSME,INDIRECT,35619,TC
