ancestor_concept_code,descendant_concept_code,level_of_separation
RE600,RE600,0
VA000,RE900,2
RE000,RE900,1
RE900,RE900,0
VA000,RS000,1
VA000,RS100,2
RS000,RS000,0
RS000,RS100,1
RS100,RS100,0
VA000,RS200,2
VA000,RS201,3
RS000,RS200,1
RS000,RS201,2
RS200,RS200,0
RS200,RS201,1
RS201,RS201,0
VA000,RS202,3
RS000,RS202,2
RS200,RS202,1
RS202,RS202,0
VA000,RS300,2
RS000,RS300,1
RS300,RS300,0
VA000,RS900,2
RS000,RS900,1
RS900,RS900,0
VA000,TN000,1
VA000,TN100,2
VA000,TN101,3
TN000,TN000,0
TN000,TN100,1
TN000,TN101,2
TN100,TN100,0
TN100,TN101,1
TN101,TN101,0
VA000,TN102,3
TN000,TN102,2
TN100,TN102,1
TN102,TN102,0
VA000,TN200,2
TN000,TN200,1
TN200,TN200,0
VA000,TN300,2
TN000,TN300,1
TN300,TN300,0
VA000,TN400,2
VA000,TN410,3
TN000,TN400,1
TN000,TN410,2
TN400,TN400,0
TN400,TN410,1
TN410,TN410,0
VA000,TN420,3
TN000,TN420,2
TN400,TN420,1
TN420,TN420,0
VA000,TN430,3
TN000,TN430,2
TN400,TN430,1
TN430,TN430,0
VA000,TN440,3
TN000,TN440,2
TN400,TN440,1
TN440,TN440,0
VA000,TN450,3
TN000,TN450,2
TN400,TN450,1
TN450,TN450,0
VA000,TN460,3
TN000,TN460,2
TN400,TN460,1
TN460,TN460,0
VA000,TN470,3
TN000,TN470,2
TN400,TN470,1
TN470,TN470,0
VA000,TN475,3
TN000,TN475,2
TN400,TN475,1
TN475,TN475,0
VA000,TN476,3
TN000,TN476,2
TN400,TN476,1
TN476,TN476,0
VA000,TN478,3
TN000,TN478,2
TN400,TN478,1
TN478,TN478,0
VA000,TN490,3
TN000,TN490,2
TN400,TN490,1
TN490,TN490,0
VA000,TN499,3
TN000,TN499,2
TN400,TN499,1
TN499,TN499,0
VA000,TN500,2
VA000,TN501,3
TN000,TN500,1
TN000,TN501,2
TN500,TN500,0
TN500,TN501,1
TN501,TN501,0
VA000,TN502,3
TN000,TN502,2
TN500,TN502,1
TN502,TN502,0
VA000,TN503,3
TN000,TN503,2
TN500,TN503,1
TN503,TN503,0
VA000,TN509,3
TN000,TN509,2
TN500,TN509,1
TN509,TN509,0
VA000,TN900,2
TN000,TN900,1
TN900,TN900,0
VA000,VT000,1
VA000,VT050,2
VT000,VT000,0
VT000,VT050,1
VT050,VT050,0
VA000,VT100,2
VA000,VT101,3
VT000,VT100,1
VT000,VT101,2
VT100,VT100,0
VT100,VT101,1
VT101,VT101,0
VA000,VT102,3
VT000,VT102,2
VT100,VT102,1
VT102,VT102,0
VA000,VT103,3
VT000,VT103,2
VT100,VT103,1
VT103,VT103,0
VA000,VT104,3
VT000,VT104,2
VT100,VT104,1
VT104,VT104,0
VA000,VT105,3
VT000,VT105,2
VT100,VT105,1
VT105,VT105,0
VA000,VT106,3
VT000,VT106,2
VT100,VT106,1
VT106,VT106,0
VA000,VT107,3
VT000,VT107,2
VT100,VT107,1
VT107,VT107,0
VA000,VT109,3
VT000,VT109,2
VT100,VT109,1
VT109,VT109,0
VA000,VT400,2
VT000,VT400,1
VT400,VT400,0
VA000,VT500,2
VA000,VT501,3
VT000,VT500,1
VT000,VT501,2
VT500,VT500,0
VT500,VT501,1
VT501,VT501,0
VA000,VT502,3
VT000,VT502,2
VT500,VT502,1
VT502,VT502,0
VA000,VT503,3
VT000,VT503,2
VT500,VT503,1
VT503,VT503,0
VA000,VT504,3
VT000,VT504,2
VT500,VT504,1
VT504,VT504,0
VA000,VT509,3
VT000,VT509,2
VT500,VT509,1
VT509,VT509,0
VA000,VT600,2
VT000,VT600,1
VT600,VT600,0
VA000,VT700,2
VA000,VT701,3
VT000,VT700,1
VT000,VT701,2
VT700,VT700,0
VT700,VT701,1
VT701,VT701,0
VA000,VT702,3
VT000,VT702,2
VT700,VT702,1
VT702,VT702,0
VA000,VT709,3
VT000,VT709,2
VT700,VT709,1
VT709,VT709,0
VA000,VT800,2
VA000,VT801,3
VT000,VT800,1
VT000,VT801,2
VT800,VT800,0
VT800,VT801,1
VT801,VT801,0
VA000,VT802,3
VT000,VT802,2
VT800,VT802,1
VT802,VT802,0
VA000,VT809,3
VT000,VT809,2
VT800,VT809,1
VT809,VT809,0
VA000,VT900,2
VT000,VT900,1
VT900,VT900,0
VA000,XX000,1
XX000,XX000,0
