classId1,rela,classId2
DE101,isa,DE100
DE000,isa,VA000
DE100,isa,DE000
DE102,isa,DE100
DE000,isa,VA000
DE100,isa,DE000
DE103,isa,DE100
DE000,isa,VA000
DE100,isa,DE000
DE109,isa,DE100
DE000,isa,VA000
DE200,isa,DE000
DE000,isa,VA000
DE250,isa,DE000
DE000,isa,VA000
DE300,isa,DE000
DE000,isa,VA000
DE350,isa,DE000
DE000,isa,VA000
DE400,isa,DE000
DE000,isa,VA000
DE450,isa,DE000
DE000,isa,VA000
DE500,isa,DE000
DE000,isa,VA000
DE600,isa,DE000
DE000,isa,VA000
DE650,isa,DE000
DE000,isa,VA000
DE700,isa,DE000
DE000,isa,VA000
DE750,isa,DE000
DE000,isa,VA000
DE750,isa,DE000
DE751,isa,DE750
DE000,isa,VA000
DE750,isa,DE000
DE752,isa,DE750
DE000,isa,VA000
DE800,isa,DE000
DE000,isa,VA000
DE800,isa,DE000
DE810,isa,DE800
DE000,isa,VA000
DE800,isa,DE000
DE820,isa,DE800
DE000,isa,VA000
DE890,isa,DE000
DE000,isa,VA000
DE900,isa,DE000
DX000,isa,VA000
DX000,isa,VA000
DX100,isa,DX000
DX000,isa,VA000
DX100,isa,DX000
DX101,isa,DX100
DX000,isa,VA000
DX100,isa,DX000
DX102,isa,DX100
DX000,isa,VA000
DX100,isa,DX000
DX109,isa,DX100
DX000,isa,VA000
DX200,isa,DX000
DX000,isa,VA000
DX200,isa,DX000
DX201,isa,DX200
DX000,isa,VA000
DX200,isa,DX000
DX202,isa,DX200
DX000,isa,VA000
DX300,isa,DX000
DX000,isa,VA000
DX900,isa,DX000
GA000,isa,VA000
GA000,isa,VA000
GA100,isa,GA000
GA000,isa,VA000
GA100,isa,GA000
GA101,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA102,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA103,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA104,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA105,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA106,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA107,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA108,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA109,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA110,isa,GA100
GA000,isa,VA000
GA100,isa,GA000
GA199,isa,GA100
GA000,isa,VA000
GA200,isa,GA000
GA000,isa,VA000
GA200,isa,GA000
GA201,isa,GA200
GA000,isa,VA000
GA200,isa,GA000
GA202,isa,GA200
GA000,isa,VA000
GA200,isa,GA000
GA203,isa,GA200
GA000,isa,VA000
GA200,isa,GA000
GA204,isa,GA200
GA000,isa,VA000
GA200,isa,GA000
GA205,isa,GA200
GA000,isa,VA000
GA200,isa,GA000
GA206,isa,GA200
GA000,isa,VA000
GA208,isa,GA000
GA000,isa,VA000
GA200,isa,GA000
GA209,isa,GA200
GA000,isa,VA000
GA300,isa,GA000
GA000,isa,VA000
GA300,isa,GA000
GA301,isa,GA300
GA000,isa,VA000
GA300,isa,GA000
GA302,isa,GA300
GA000,isa,VA000
GA300,isa,GA000
GA303,isa,GA300
GA000,isa,VA000
GA300,isa,GA000
GA309,isa,GA300
GA000,isa,VA000
GA400,isa,GA000
GA000,isa,VA000
GA500,isa,GA000
GA000,isa,VA000
GA600,isa,GA000
GA000,isa,VA000
GA605,isa,GA000
GA000,isa,VA000
GA750,isa,GA000
GA000,isa,VA000
GA750,isa,GA000
GA751,isa,GA750
GA000,isa,VA000
GA750,isa,GA000
GA752,isa,GA750
GA000,isa,VA000
GA750,isa,GA000
GA759,isa,GA750
GA000,isa,VA000
GA800,isa,GA000
GA000,isa,VA000
GA800,isa,GA000
GA801,isa,GA800
GA000,isa,VA000
GA800,isa,GA000
GA802,isa,GA800
GA000,isa,VA000
GA900,isa,GA000
GU000,isa,VA000
GU000,isa,VA000
GU100,isa,GU000
GU000,isa,VA000
GU200,isa,GU000
GU000,isa,VA000
GU200,isa,GU000
GU201,isa,GU200
GU000,isa,VA000
GU200,isa,GU000
GU209,isa,GU200
GU000,isa,VA000
GU300,isa,GU000
GU000,isa,VA000
GU400,isa,GU000
GU000,isa,VA000
GU500,isa,GU000
GU000,isa,VA000
GU600,isa,GU000
GU000,isa,VA000
GU900,isa,GU000
HA000,isa,VA000
HS000,isa,VA000
HS000,isa,VA000
HS050,isa,HS000
HS000,isa,VA000
HS050,isa,HS000
HS051,isa,HS050
