ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000009065,N0000175977,2,2
N0000009065,N0000175978,3,3
N0000009065,N0000175979,3,3
N0000009065,N0000175982,3,3
N0000009065,N0000178323,2,2
N0000009065,N0000178324,3,3
N0000009065,N0000178325,3,3
N0000009065,N0000178327,2,2
N0000009065,N0000178328,3,3
N0000009065,N0000178329,3,3
N0000009065,N0000182152,3,3
N0000009065,N0000182153,4,4
N0000009065,N0000182154,5,5
N0000009065,N0000182155,4,4
N0000009065,N0000182156,4,4
N0000009065,N0000182157,4,4
N0000009065,N0000182158,4,4
N0000009065,N0000182829,5,6
N0000009065,N0000183882,2,2
N0000009065,N0000183883,3,3
N0000009065,N0000183884,4,4
N0000009065,N0000184153,5,5
N0000009065,N0000184154,5,5
N0000009065,N0000184155,5,5
N0000009065,N0000184156,5,5
N0000009065,N0000184157,5,5
N0000009065,N0000184158,5,5
N0000009065,N0000184159,5,5
N0000009065,N0000184160,5,5
N0000009065,N0000184161,5,5
N0000009065,N0000193978,2,2
N0000009065,N0000193979,3,3
N0000009066,N0000008417,3,3
N0000009066,N0000008624,2,2
N0000009066,N0000008653,3,3
N0000009066,N0000008655,1,1
N0000009066,N0000008698,2,2
N0000009066,N0000008702,2,2
N0000009066,N0000008733,3,3
N0000009066,N0000008758,2,2
N0000009066,N0000008997,3,3
N0000009066,N0000009066,0,0
N0000009066,N0000009113,3,3
N0000009066,N0000009318,2,2
N0000009066,N0000009347,3,3
N0000009066,N0000009349,1,1
N0000009066,N0000009390,2,2
N0000009066,N0000009394,2,2
N0000009066,N0000009425,3,3
N0000009066,N0000009450,2,2
N0000009066,N0000009689,3,3
N0000009067,N0000008417,4,4
N0000009067,N0000008418,4,4
N0000009067,N0000008624,3,3
N0000009067,N0000008625,3,3
N0000009067,N0000008653,4,4
N0000009067,N0000008654,4,4
N0000009067,N0000008655,2,2
N0000009067,N0000008656,2,2
N0000009067,N0000008698,3,3
N0000009067,N0000008699,3,3
N0000009067,N0000008702,3,3
N0000009067,N0000008703,3,3
N0000009067,N0000008733,4,4
N0000009067,N0000008734,4,4
N0000009067,N0000008758,3,3
N0000009067,N0000008759,3,3
N0000009067,N0000008997,4,4
N0000009067,N0000008998,4,4
N0000009067,N0000009066,1,1
N0000009067,N0000009067,0,0
N0000009067,N0000009068,1,1
N0000009067,N0000009113,4,4
N0000009067,N0000009114,4,4
N0000009067,N0000009318,3,3
N0000009067,N0000009319,3,3
N0000009067,N0000009347,4,4
N0000009067,N0000009348,4,4
N0000009067,N0000009349,2,2
N0000009067,N0000009350,2,2
N0000009067,N0000009390,3,3
N0000009067,N0000009391,3,3
N0000009067,N0000009394,3,3
N0000009067,N0000009395,3,3
N0000009067,N0000009425,4,4
N0000009067,N0000009426,4,4
N0000009067,N0000009450,3,3
N0000009067,N0000009451,3,3
N0000009067,N0000009689,4,4
N0000009067,N0000009690,4,4
N0000009067,N0000175969,4,4
N0000009067,N0000175970,3,3
N0000009067,N0000175971,4,4
N0000009067,N0000175972,3,3
N0000009068,N0000008418,3,3
N0000009068,N0000008625,2,2
N0000009068,N0000008654,3,3
N0000009068,N0000008656,1,1
N0000009068,N0000008699,2,2
N0000009068,N0000008703,2,2
N0000009068,N0000008734,3,3
N0000009068,N0000008759,2,2
N0000009068,N0000008998,3,3
N0000009068,N0000009068,0,0
N0000009068,N0000009114,3,3
N0000009068,N0000009319,2,2
N0000009068,N0000009348,3,3
N0000009068,N0000009350,1,1
N0000009068,N0000009391,2,2
N0000009068,N0000009395,2,2
N0000009068,N0000009426,3,3
N0000009068,N0000009451,2,2
N0000009068,N0000009690,3,3
N0000009068,N0000175969,3,3
N0000009068,N0000175970,2,2
N0000009068,N0000175971,3,3
N0000009068,N0000175972,2,2
N0000009069,N0000008307,2,2
N0000009069,N0000008362,4,4
N0000009069,N0000008363,3,3
N0000009069,N0000008364,4,4
N0000009069,N0000008417,6,6
N0000009069,N0000008418,6,6
N0000009069,N0000008556,5,5
N0000009069,N0000008557,5,5
N0000009069,N0000008598,4,5
N0000009069,N0000008624,5,5
N0000009069,N0000008625,5,5
N0000009069,N0000008653,6,6
N0000009069,N0000008654,6,6
N0000009069,N0000008655,4,4
N0000009069,N0000008656,4,4
N0000009069,N0000008669,4,4
N0000009069,N0000008698,5,5
N0000009069,N0000008699,5,5
N0000009069,N0000008702,5,5
N0000009069,N0000008703,5,5
N0000009069,N0000008733,6,6
N0000009069,N0000008734,6,6
N0000009069,N0000008758,5,5
N0000009069,N0000008759,5,5
N0000009069,N0000008765,4,4
N0000009069,N0000008771,4,4
N0000009069,N0000008832,4,5
N0000009069,N0000008997,6,6
N0000009069,N0000008998,6,6
N0000009069,N0000009039,3,3
N0000009069,N0000009065,1,1
N0000009069,N0000009066,3,3
N0000009069,N0000009067,2,2
N0000009069,N0000009068,3,3
N0000009069,N0000009069,0,0
N0000009069,N0000009070,2,2
N0000009069,N0000009113,6,6
N0000009069,N0000009114,6,6
N0000009069,N0000009252,5,5
N0000009069,N0000009253,5,5
N0000009069,N0000009292,4,5
N0000009069,N0000009318,5,5
N0000009069,N0000009319,5,5
N0000009069,N0000009347,6,6
N0000009069,N0000009348,6,6
N0000009069,N0000009349,4,4
N0000009069,N0000009350,4,4
N0000009069,N0000009361,4,4
N0000009069,N0000009390,5,5
N0000009069,N0000009391,5,5
N0000009069,N0000009394,5,5
N0000009069,N0000009395,5,5
N0000009069,N0000009425,6,6
N0000009069,N0000009426,6,6
N0000009069,N0000009450,5,5
N0000009069,N0000009451,5,5
N0000009069,N0000009457,4,4
N0000009069,N0000009463,4,4
N0000009069,N0000009524,4,5
N0000009069,N0000009689,6,6
N0000009069,N0000009690,6,6
N0000009069,N0000009695,5,6
N0000009069,N0000009732,3,3
N0000009069,N0000009769,3,3
N0000009069,N0000009782,3,3
N0000009069,N0000009807,3,3
N0000009069,N0000175626,2,2
N0000009069,N0000175627,3,3
N0000009069,N0000175628,4,4
N0000009069,N0000175629,4,4
N0000009069,N0000175631,3,3
N0000009069,N0000175632,4,5
N0000009069,N0000175633,4,5
N0000009069,N0000175892,2,2
N0000009069,N0000175893,3,3
N0000009069,N0000175894,3,3
N0000009069,N0000175914,6,6
N0000009069,N0000175915,6,6
N0000009069,N0000175965,6,6
N0000009069,N0000175969,6,6
N0000009069,N0000175970,5,5
N0000009069,N0000175971,6,6
N0000009069,N0000175972,5,5
N0000009069,N0000175977,3,3
N0000009069,N0000175978,4,4
N0000009069,N0000175979,4,4
N0000009069,N0000175982,4,4
N0000009069,N0000178323,3,3
N0000009069,N0000178324,4,4
N0000009069,N0000178325,4,4
N0000009069,N0000178327,3,3
N0000009069,N0000178328,4,4
N0000009069,N0000178329,4,4
N0000009069,N0000182152,4,4
N0000009069,N0000182153,5,5
N0000009069,N0000182154,6,6
N0000009069,N0000182155,5,5
N0000009069,N0000182156,5,5
N0000009069,N0000182157,5,5
N0000009069,N0000182158,5,5
N0000009069,N0000182829,6,7
N0000009069,N0000183882,3,3
N0000009069,N0000183883,4,4
N0000009069,N0000183884,5,5
N0000009069,N0000184153,6,6
N0000009069,N0000184154,6,6
N0000009069,N0000184155,6,6
N0000009069,N0000184156,6,6
N0000009069,N0000184157,6,6
N0000009069,N0000184158,6,6
N0000009069,N0000184159,6,6
N0000009069,N0000184160,6,6
N0000009069,N0000184161,6,6
N0000009069,N0000193978,3,3
N0000009069,N0000193979,4,4
N0000009070,N0000008362,2,2
N0000009070,N0000008363,1,1
N0000009070,N0000008364,2,2
N0000009070,N0000008556,3,3
N0000009070,N0000008557,3,3
N0000009070,N0000008598,2,3
N0000009070,N0000008832,2,3
N0000009070,N0000009039,1,1
N0000009070,N0000009070,0,0
N0000009070,N0000009252,3,3
N0000009070,N0000009253,3,3
N0000009070,N0000009292,2,3
N0000009070,N0000009524,2,3
N0000009070,N0000009695,3,4
N0000009070,N0000009807,1,1
N0000009070,N0000175631,1,1
N0000009070,N0000175632,2,3
N0000009070,N0000175633,2,3
N0000009070,N0000175914,4,4
N0000009070,N0000175915,4,4
N0000009070,N0000175965,4,4
N0000009070,N0000175977,1,1
N0000009070,N0000175978,2,2
N0000009070,N0000175979,2,2
N0000009070,N0000175982,2,2
N0000009070,N0000184153,4,4
N0000009070,N0000184154,4,4
N0000009070,N0000184155,4,4
N0000009070,N0000184156,4,4
N0000009070,N0000184157,4,4
N0000009070,N0000184158,4,4
N0000009070,N0000184159,4,4
N0000009070,N0000184160,4,4
N0000009070,N0000184161,4,4
N0000009071,N0000008408,3,3
N0000009071,N0000008440,3,3
N0000009071,N0000008467,3,3
N0000009071,N0000008496,2,2
N0000009071,N0000008519,3,3
N0000009071,N0000008542,3,3
N0000009071,N0000008614,3,3
N0000009071,N0000008657,1,1
N0000009071,N0000008722,3,3
N0000009071,N0000008749,2,2
N0000009071,N0000008793,4,4
N0000009071,N0000008816,2,2
N0000009071,N0000008884,3,3
N0000009071,N0000008913,3,3
N0000009071,N0000008940,3,3
N0000009071,N0000008964,3,3
N0000009071,N0000008988,4,4
N0000009071,N0000009071,0,0
N0000009071,N0000009104,3,3
N0000009071,N0000009136,3,3
N0000009071,N0000009163,3,3
N0000009071,N0000009192,2,2
N0000009071,N0000009215,3,3
N0000009071,N0000009238,3,3
N0000009071,N0000009308,3,3
N0000009071,N0000009351,1,1
N0000009071,N0000009414,3,3
N0000009071,N0000009441,2,2
N0000009071,N0000009485,4,4
N0000009071,N0000009508,2,2
N0000009071,N0000009577,3,3
N0000009071,N0000009605,3,3
N0000009071,N0000009632,3,3
N0000009071,N0000009656,3,3
N0000009071,N0000009680,4,4
N0000009072,N0000008324,2,2
N0000009072,N0000008325,1,1
N0000009072,N0000008326,2,2
N0000009072,N0000008450,3,3
N0000009072,N0000008451,3,3
N0000009072,N0000008633,3,3
N0000009072,N0000008634,3,3
N0000009072,N0000008637,3,3
N0000009072,N0000008638,3,3
N0000009072,N0000008773,3,3
N0000009072,N0000008774,3,3
N0000009072,N0000008775,3,3
N0000009072,N0000008776,3,3
N0000009072,N0000008922,3,3
N0000009072,N0000008923,3,3
N0000009072,N0000008999,3,3
N0000009072,N0000009000,3,3
N0000009072,N0000009045,2,2
N0000009072,N0000009046,1,1
N0000009072,N0000009047,2,2
N0000009072,N0000009050,2,2
N0000009072,N0000009051,1,1
N0000009072,N0000009052,2,2
N0000009072,N0000009072,0,0
N0000009072,N0000009146,3,3
N0000009072,N0000009147,3,3
N0000009072,N0000009327,3,3
N0000009072,N0000009328,3,3
N0000009072,N0000009331,3,3
N0000009072,N0000009332,3,3
N0000009072,N0000009465,3,3
N0000009072,N0000009466,3,3
N0000009072,N0000009467,3,3
N0000009072,N0000009468,3,3
N0000009072,N0000009614,3,3
N0000009072,N0000009615,3,3
N0000009072,N0000009691,3,3
N0000009072,N0000009692,3,3
N0000009072,N0000009783,2,2
N0000009072,N0000009784,1,1
N0000009072,N0000009785,2,2
N0000009072,N0000009786,2,2
N0000009072,N0000009787,1,1
N0000009072,N0000009788,2,2
N0000009072,N0000009848,2,2
N0000009072,N0000009849,1,1
N0000009072,N0000009850,2,2
N0000009072,N0000009884,2,2
N0000009072,N0000009885,1,1
N0000009072,N0000009886,2,2
N0000009073,N0000008384,3,3
N0000009073,N0000008385,3,3
N0000009073,N0000008386,3,3
N0000009073,N0000008390,3,3
N0000009073,N0000008391,3,3
N0000009073,N0000008392,3,3
N0000009073,N0000008408,6,6
N0000009073,N0000008414,6,6
N0000009073,N0000008422,4,4
N0000009073,N0000008423,4,4
N0000009073,N0000008424,4,4
N0000009073,N0000008440,6,6
N0000009073,N0000008446,6,6
N0000009073,N0000008467,6,6
N0000009073,N0000008473,6,6
N0000009073,N0000008496,5,5
N0000009073,N0000008502,5,5
N0000009073,N0000008519,6,6
N0000009073,N0000008525,6,6
N0000009073,N0000008542,6,6
N0000009073,N0000008548,6,6
N0000009073,N0000008568,3,3
N0000009073,N0000008569,3,3
N0000009073,N0000008570,3,3
N0000009073,N0000008571,3,3
N0000009073,N0000008572,3,3
N0000009073,N0000008573,3,3
N0000009073,N0000008590,4,4
N0000009073,N0000008591,4,4
N0000009073,N0000008592,4,4
N0000009073,N0000008614,6,6
N0000009073,N0000008620,6,6
N0000009073,N0000008657,4,4
N0000009073,N0000008658,4,4
N0000009073,N0000008659,4,4
N0000009073,N0000008660,3,3
N0000009073,N0000008661,3,3
N0000009073,N0000008662,3,3
N0000009073,N0000008663,2,2
N0000009073,N0000008664,2,2
N0000009073,N0000008665,2,2
N0000009073,N0000008672,3,3
N0000009073,N0000008673,3,3
N0000009073,N0000008674,3,3
N0000009073,N0000008675,3,3
N0000009073,N0000008676,3,3
N0000009073,N0000008677,3,3
N0000009073,N0000008681,5,5
N0000009073,N0000008682,5,5
N0000009073,N0000008683,5,5
N0000009073,N0000008684,3,3
N0000009073,N0000008685,3,3
N0000009073,N0000008686,3,3
N0000009073,N0000008722,6,6
N0000009073,N0000008728,6,6
N0000009073,N0000008749,5,5
N0000009073,N0000008755,5,5
N0000009073,N0000008793,7,7
N0000009073,N0000008799,7,7
N0000009073,N0000008816,5,5
N0000009073,N0000008822,5,5
N0000009073,N0000008829,4,4
N0000009073,N0000008830,4,4
N0000009073,N0000008831,4,4
N0000009073,N0000008834,5,5
N0000009073,N0000008835,5,5
N0000009073,N0000008836,5,5
N0000009073,N0000008884,6,6
N0000009073,N0000008890,6,6
N0000009073,N0000008893,4,4
N0000009073,N0000008894,4,4
N0000009073,N0000008895,4,4
N0000009073,N0000008913,6,6
N0000009073,N0000008919,6,6
N0000009073,N0000008940,6,6
N0000009073,N0000008946,6,6
N0000009073,N0000008964,6,6
N0000009073,N0000008970,6,6
N0000009073,N0000008988,7,7
N0000009073,N0000008994,7,7
N0000009073,N0000009004,5,5
N0000009073,N0000009005,5,5
N0000009073,N0000009006,5,5
N0000009073,N0000009073,0,0
N0000009073,N0000009074,1,1
N0000009073,N0000009075,1,1
N0000009073,N0000009076,1,1
N0000009073,N0000009080,3,3
N0000009073,N0000009081,3,3
N0000009073,N0000009082,3,3
N0000009073,N0000009086,3,3
N0000009073,N0000009087,3,3
N0000009073,N0000009088,3,3
N0000009073,N0000009104,6,6
N0000009073,N0000009110,6,6
N0000009073,N0000009118,4,4
N0000009073,N0000009119,4,4
N0000009073,N0000009120,4,4
N0000009073,N0000009136,6,6
N0000009073,N0000009142,6,6
N0000009073,N0000009163,6,6
N0000009073,N0000009169,6,6
N0000009073,N0000009192,5,5
N0000009073,N0000009198,5,5
N0000009073,N0000009215,6,6
N0000009073,N0000009221,6,6
N0000009073,N0000009238,6,6
N0000009073,N0000009244,6,6
N0000009073,N0000009264,3,3
N0000009073,N0000009265,3,3
N0000009073,N0000009266,3,3
N0000009073,N0000009267,3,3
N0000009073,N0000009268,3,3
N0000009073,N0000009269,3,3
N0000009073,N0000009284,4,4
N0000009073,N0000009285,4,4
N0000009073,N0000009286,4,4
N0000009073,N0000009308,6,6
N0000009073,N0000009314,6,6
N0000009073,N0000009351,4,4
N0000009073,N0000009352,4,4
N0000009073,N0000009353,4,4
N0000009073,N0000009354,3,3
N0000009073,N0000009355,3,3
N0000009073,N0000009356,3,3
N0000009073,N0000009357,2,2
N0000009073,N0000009358,2,2
N0000009073,N0000009359,2,2
N0000009073,N0000009364,3,3
N0000009073,N0000009365,3,3
N0000009073,N0000009366,3,3
N0000009073,N0000009367,3,3
N0000009073,N0000009368,3,3
N0000009073,N0000009369,3,3
N0000009073,N0000009373,5,5
N0000009073,N0000009374,5,5
N0000009073,N0000009375,5,5
N0000009073,N0000009376,3,3
N0000009073,N0000009377,3,3
N0000009073,N0000009378,3,3
N0000009073,N0000009414,6,6
N0000009073,N0000009420,6,6
N0000009073,N0000009441,5,5
N0000009073,N0000009447,5,5
N0000009073,N0000009485,7,7
N0000009073,N0000009491,7,7
N0000009073,N0000009508,5,5
N0000009073,N0000009514,5,5
N0000009073,N0000009521,4,4
N0000009073,N0000009522,4,4
N0000009073,N0000009523,4,4
N0000009073,N0000009526,5,5
N0000009073,N0000009527,5,5
N0000009073,N0000009528,5,5
N0000009073,N0000009577,6,6
N0000009073,N0000009582,6,6
N0000009073,N0000009585,4,4
N0000009073,N0000009586,4,4
N0000009073,N0000009587,4,4
N0000009073,N0000009605,6,6
N0000009073,N0000009611,6,6
N0000009073,N0000009632,6,6
N0000009073,N0000009638,6,6
N0000009073,N0000009656,6,6
N0000009073,N0000009662,6,6
N0000009073,N0000009680,7,7
N0000009073,N0000009686,7,7
N0000009073,N0000009696,5,5
N0000009073,N0000009697,5,5
N0000009073,N0000009698,5,5
N0000009073,N0000175550,1,1
N0000009073,N0000175551,1,1
N0000009073,N0000175793,4,4
N0000009073,N0000183363,2,2
N0000009073,N0000183364,3,3
N0000009073,N0000183365,3,3
N0000009073,N0000184306,4,4
N0000009073,N0000185001,4,4
N0000009073,N0000185002,4,4
N0000009073,N0000186107,5,5
N0000009074,N0000008384,2,2
N0000009074,N0000008390,2,2
N0000009074,N0000008408,5,5
N0000009074,N0000008414,5,5
N0000009074,N0000008422,3,3
N0000009074,N0000008440,5,5
N0000009074,N0000008446,5,5
N0000009074,N0000008467,5,5
N0000009074,N0000008473,5,5
N0000009074,N0000008496,4,4
N0000009074,N0000008502,4,4
N0000009074,N0000008519,5,5
N0000009074,N0000008525,5,5
N0000009074,N0000008542,5,5
N0000009074,N0000008548,5,5
N0000009074,N0000008568,2,2
N0000009074,N0000008571,2,2
N0000009074,N0000008590,3,3
N0000009074,N0000008614,5,5
N0000009074,N0000008620,5,5
N0000009074,N0000008657,3,3
N0000009074,N0000008660,2,2
N0000009074,N0000008663,1,1
N0000009074,N0000008672,2,2
N0000009074,N0000008675,2,2
N0000009074,N0000008681,4,4
N0000009074,N0000008684,2,2
N0000009074,N0000008722,5,5
N0000009074,N0000008728,5,5
N0000009074,N0000008749,4,4
N0000009074,N0000008755,4,4
N0000009074,N0000008793,6,6
N0000009074,N0000008799,6,6
N0000009074,N0000008816,4,4
N0000009074,N0000008822,4,4
N0000009074,N0000008829,3,3
N0000009074,N0000008834,4,4
N0000009074,N0000008884,5,5
N0000009074,N0000008890,5,5
N0000009074,N0000008893,3,3
N0000009074,N0000008913,5,5
N0000009074,N0000008919,5,5
N0000009074,N0000008940,5,5
N0000009074,N0000008946,5,5
N0000009074,N0000008964,5,5
N0000009074,N0000008970,5,5
N0000009074,N0000008988,6,6
N0000009074,N0000008994,6,6
N0000009074,N0000009004,4,4
N0000009074,N0000009074,0,0
N0000009074,N0000009080,2,2
N0000009074,N0000009086,2,2
N0000009074,N0000009104,5,5
N0000009074,N0000009110,5,5
N0000009074,N0000009118,3,3
N0000009074,N0000009136,5,5
N0000009074,N0000009142,5,5
N0000009074,N0000009163,5,5
N0000009074,N0000009169,5,5
N0000009074,N0000009192,4,4
N0000009074,N0000009198,4,4
N0000009074,N0000009215,5,5
N0000009074,N0000009221,5,5
N0000009074,N0000009238,5,5
N0000009074,N0000009244,5,5
N0000009074,N0000009264,2,2
N0000009074,N0000009267,2,2
N0000009074,N0000009284,3,3
N0000009074,N0000009308,5,5
N0000009074,N0000009314,5,5
N0000009074,N0000009351,3,3
N0000009074,N0000009354,2,2
N0000009074,N0000009357,1,1
N0000009074,N0000009364,2,2
N0000009074,N0000009367,2,2
N0000009074,N0000009373,4,4
N0000009074,N0000009376,2,2
N0000009074,N0000009414,5,5
N0000009074,N0000009420,5,5
N0000009074,N0000009441,4,4
N0000009074,N0000009447,4,4
N0000009074,N0000009485,6,6
N0000009074,N0000009491,6,6
N0000009074,N0000009508,4,4
N0000009074,N0000009514,4,4
N0000009074,N0000009521,3,3
N0000009074,N0000009526,4,4
N0000009074,N0000009577,5,5
N0000009074,N0000009582,5,5
N0000009074,N0000009585,3,3
N0000009074,N0000009605,5,5
N0000009074,N0000009611,5,5
N0000009074,N0000009632,5,5
N0000009074,N0000009638,5,5
N0000009074,N0000009656,5,5
N0000009074,N0000009662,5,5
N0000009074,N0000009680,6,6
N0000009074,N0000009686,6,6
N0000009074,N0000009696,4,4
N0000009074,N0000175793,3,3
N0000009075,N0000008385,2,2
N0000009075,N0000008391,2,2
N0000009075,N0000008423,3,3
N0000009075,N0000008569,2,2
N0000009075,N0000008572,2,2
N0000009075,N0000008591,3,3
N0000009075,N0000008658,3,3
N0000009075,N0000008661,2,2
N0000009075,N0000008664,1,1
N0000009075,N0000008673,2,2
N0000009075,N0000008676,2,2
N0000009075,N0000008682,4,4
N0000009075,N0000008685,2,2
N0000009075,N0000008830,3,3
N0000009075,N0000008835,4,4
N0000009075,N0000008894,3,3
N0000009075,N0000009005,4,4
N0000009075,N0000009075,0,0
N0000009075,N0000009081,2,2
N0000009075,N0000009087,2,2
N0000009075,N0000009119,3,3
N0000009075,N0000009265,2,2
N0000009075,N0000009268,2,2
N0000009075,N0000009285,3,3
N0000009075,N0000009352,3,3
N0000009075,N0000009355,2,2
N0000009075,N0000009358,1,1
N0000009075,N0000009365,2,2
N0000009075,N0000009368,2,2
N0000009075,N0000009374,4,4
N0000009075,N0000009377,2,2
N0000009075,N0000009522,3,3
N0000009075,N0000009527,4,4
N0000009075,N0000009586,3,3
N0000009075,N0000009697,4,4
N0000009076,N0000008386,2,2
N0000009076,N0000008392,2,2
N0000009076,N0000008424,3,3
N0000009076,N0000008570,2,2
N0000009076,N0000008573,2,2
N0000009076,N0000008592,3,3
N0000009076,N0000008659,3,3
N0000009076,N0000008662,2,2
N0000009076,N0000008665,1,1
N0000009076,N0000008674,2,2
N0000009076,N0000008677,2,2
N0000009076,N0000008683,4,4
N0000009076,N0000008686,2,2
N0000009076,N0000008831,3,3
N0000009076,N0000008836,4,4
N0000009076,N0000008895,3,3
N0000009076,N0000009006,4,4
N0000009076,N0000009076,0,0
N0000009076,N0000009082,2,2
N0000009076,N0000009088,2,2
N0000009076,N0000009120,3,3
N0000009076,N0000009266,2,2
N0000009076,N0000009269,2,2
N0000009076,N0000009286,3,3
N0000009076,N0000009353,3,3
N0000009076,N0000009356,2,2
N0000009076,N0000009359,1,1
N0000009076,N0000009366,2,2
N0000009076,N0000009369,2,2
N0000009076,N0000009375,4,4
N0000009076,N0000009378,2,2
N0000009076,N0000009523,3,3
N0000009076,N0000009528,4,4
N0000009076,N0000009587,3,3
N0000009076,N0000009698,4,4
N0000009076,N0000185001,3,3
N0000009076,N0000186107,4,4
N0000009077,N0000009077,0,0
N0000009078,N0000009078,0,0
N0000009079,N0000009079,0,0
N0000009079,N0000009090,2,2
N0000009079,N0000009122,2,2
N0000009079,N0000009149,2,2
N0000009079,N0000009178,1,1
N0000009079,N0000009201,2,2
N0000009079,N0000009224,2,2
N0000009079,N0000009294,2,2
N0000009079,N0000009400,2,2
N0000009079,N0000009427,1,1
N0000009079,N0000009471,3,3
N0000009079,N0000009494,1,1
N0000009079,N0000009563,2,2
N0000009079,N0000009591,2,2
N0000009079,N0000009618,2,2
N0000009079,N0000009641,2,2
N0000009079,N0000009666,3,3
N0000009080,N0000009080,0,0
N0000009081,N0000009081,0,0
N0000009082,N0000009082,0,0
N0000009083,N0000009083,0,0
N0000009084,N0000009084,0,0
N0000009085,N0000009085,0,0
N0000009086,N0000009086,0,0
N0000009087,N0000009087,0,0
N0000009088,N0000009088,0,0
N0000009088,N0000185001,1,1
N0000009088,N0000186107,2,2
N0000009089,N0000009089,0,0
N0000009089,N0000009091,2,2
N0000009089,N0000009123,2,2
N0000009089,N0000009150,2,2
N0000009089,N0000009179,1,1
N0000009089,N0000009202,2,2
N0000009089,N0000009225,2,2
N0000009089,N0000009295,2,2
N0000009089,N0000009401,2,2
N0000009089,N0000009428,1,1
N0000009089,N0000009472,3,3
N0000009089,N0000009495,1,1
N0000009089,N0000009564,2,2
N0000009089,N0000009592,2,2
N0000009089,N0000009619,2,2
N0000009089,N0000009642,2,2
N0000009089,N0000009667,3,3
N0000009090,N0000009090,0,0
N0000009090,N0000009471,1,1
N0000009090,N0000009666,1,1
N0000009091,N0000009091,0,0
N0000009091,N0000009472,1,1
N0000009091,N0000009667,1,1
N0000009092,N0000009092,0,0
N0000009092,N0000009473,1,1
N0000009092,N0000009668,1,1
N0000009093,N0000009093,0,0
N0000009093,N0000009474,1,1
N0000009093,N0000009669,1,1
N0000009094,N0000009094,0,0
N0000009094,N0000009475,1,1
N0000009094,N0000009670,1,1
N0000009095,N0000009095,0,0
N0000009095,N0000009476,1,1
N0000009095,N0000009671,1,1
N0000009096,N0000009096,0,0
N0000009097,N0000009097,0,0
N0000009098,N0000009098,0,0
N0000009099,N0000009099,0,0
N0000009099,N0000009480,1,1
N0000009099,N0000009675,1,1
N0000009100,N0000009100,0,0
N0000009100,N0000009481,1,1
N0000009100,N0000009676,1,1
N0000009101,N0000009101,0,0
N0000009101,N0000009482,1,1
N0000009101,N0000009677,1,1
N0000009102,N0000009102,0,0
N0000009102,N0000009483,1,1
N0000009102,N0000009678,1,1
N0000009103,N0000009103,0,0
N0000009103,N0000009484,1,1
N0000009103,N0000009679,1,1
N0000009104,N0000009104,0,0
N0000009104,N0000009485,1,1
N0000009104,N0000009680,1,1
N0000009105,N0000009105,0,0
N0000009105,N0000009486,1,1
N0000009105,N0000009681,1,1
N0000009106,N0000009106,0,0
N0000009106,N0000009487,1,1
N0000009106,N0000009682,1,1
N0000009107,N0000009107,0,0
N0000009107,N0000009488,1,1
N0000009107,N0000009683,1,1
N0000009108,N0000009108,0,0
N0000009108,N0000009489,1,1
N0000009108,N0000009684,1,1
N0000009109,N0000009109,0,0
N0000009109,N0000009490,1,1
N0000009109,N0000009685,1,1
N0000009110,N0000009110,0,0
N0000009110,N0000009491,1,1
N0000009110,N0000009686,1,1
N0000009111,N0000009111,0,0
N0000009111,N0000009492,1,1
N0000009111,N0000009687,1,1
N0000009112,N0000009112,0,0
N0000009112,N0000009493,1,1
N0000009112,N0000009688,1,1
N0000009113,N0000009113,0,0
N0000009114,N0000009114,0,0
N0000009115,N0000009115,0,0
N0000009116,N0000009116,0,0
N0000009117,N0000009117,0,0
N0000009118,N0000009118,0,0
N0000009119,N0000009119,0,0
N0000009120,N0000009120,0,0
N0000009121,N0000009092,2,2
N0000009121,N0000009121,0,0
N0000009121,N0000009124,2,2
N0000009121,N0000009151,2,2
N0000009121,N0000009180,1,1
N0000009121,N0000009203,2,2
N0000009121,N0000009226,2,2
N0000009121,N0000009296,2,2
N0000009121,N0000009402,2,2
N0000009121,N0000009429,1,1
N0000009121,N0000009473,3,3
N0000009121,N0000009496,1,1
N0000009121,N0000009565,2,2
N0000009121,N0000009593,2,2
N0000009121,N0000009620,2,2
N0000009121,N0000009643,2,2
N0000009121,N0000009668,3,3
N0000009122,N0000009122,0,0
N0000009123,N0000009123,0,0
N0000009124,N0000009124,0,0
N0000009125,N0000009125,0,0
N0000009126,N0000009126,0,0
N0000009127,N0000009127,0,0
N0000009128,N0000009128,0,0
N0000009129,N0000009129,0,0
N0000009130,N0000009130,0,0
N0000009131,N0000009131,0,0
N0000009132,N0000009132,0,0
N0000009133,N0000009133,0,0
N0000009134,N0000009134,0,0
N0000009135,N0000009135,0,0
N0000009136,N0000009136,0,0
N0000009137,N0000009137,0,0
N0000009138,N0000009138,0,0
N0000009139,N0000009139,0,0
N0000009140,N0000009140,0,0
N0000009141,N0000009141,0,0
N0000009142,N0000009142,0,0
N0000009143,N0000009143,0,0
N0000009144,N0000009144,0,0
N0000009145,N0000009093,2,2
N0000009145,N0000009125,2,2
N0000009145,N0000009145,0,0
N0000009145,N0000009152,2,2
N0000009145,N0000009181,1,1
N0000009145,N0000009204,2,2
N0000009145,N0000009227,2,2
N0000009145,N0000009297,2,2
N0000009145,N0000009403,2,2
N0000009145,N0000009430,1,1
N0000009145,N0000009474,3,3
