concept_code_1,relationship_id,relationship_source,relationship_type,concept_code_2
2118124,Mapped from,VA,DIRECT,4025364
221916,Mapped from,VA,DIRECT,4009759
28486,Mapped from,VA,DIRECT,4025354
285160,Mapped from,VA,DIRECT,4025382
350489,Mapped from,VA,DIRECT,4025376
485876,Mapped from,VA,DIRECT,4017300
705279,Mapped from,VA,DIRECT,4026003
90945,Mapped from,VA,DIRECT,4017003
90950,Mapped from,VA,DIRECT,4025347
1039062,Mapped from,VA,DIRECT,4010525
107129,Mapped from,VA,DIRECT,4003007
1305638,Mapped from,VA,DIRECT,4009800
1305651,Mapped from,VA,DIRECT,4032020
1309229,Mapped from,VA,DIRECT,4009803
1309243,Mapped from,VA,DIRECT,4009766
1309250,Mapped from,VA,DIRECT,4010025
1309376,Mapped from,VA,DIRECT,4009804
1356,Mapped from,VA,DIRECT,4009746
239351,Mapped from,VA,DIRECT,4009545
33094,Mapped from,VA,DIRECT,4017009
587318,Mapped from,VA,DIRECT,4010220
59087,Mapped from,VA,DIRECT,4008142
6404,Mapped from,VA,DIRECT,4009793
7624,Mapped from,VA,DIRECT,4009805
7906,Mapped from,VA,DIRECT,4025048
8514,Mapped from,VA,DIRECT,4010510
90926,Mapped from,VA,DIRECT,4009801
9515,Mapped from,VA,DIRECT,4026083
2669,Mapped from,VA,DIRECT,4009442
4009769,Maps to,VA,DIRECT,1363043
4009123,Maps to,VA,DIRECT,577312
4005590,Maps to,VA,DIRECT,90732
4008463,Maps to,VA,DIRECT,2129
4009127,Maps to,VA,DIRECT,258439
4001272,Maps to,VA,DIRECT,32926
4017099,Maps to,VA,DIRECT,1007537
4017007,Maps to,VA,DIRECT,1305608
4016017,Maps to,VA,DIRECT,1305653
4015995,Maps to,VA,DIRECT,1305661
4025385,Maps to,VA,DIRECT,1309206
4025357,Maps to,VA,DIRECT,1309213
4016014,Maps to,VA,DIRECT,1309236
4025352,Maps to,VA,DIRECT,1309245
4025365,Maps to,VA,DIRECT,1309373
4017225,Maps to,VA,DIRECT,1358977
4025356,Maps to,VA,DIRECT,1360631
4017224,Maps to,VA,DIRECT,1431224
4025364,Maps to,VA,DIRECT,2118124
4009759,Maps to,VA,DIRECT,221916
4025354,Maps to,VA,DIRECT,28486
4025382,Maps to,VA,DIRECT,285160
4025376,Maps to,VA,DIRECT,350489
4017300,Maps to,VA,DIRECT,485876
4026003,Maps to,VA,DIRECT,705279
4017003,Maps to,VA,DIRECT,90945
4025347,Maps to,VA,DIRECT,90950
4010525,Maps to,VA,DIRECT,1039062
4003007,Maps to,VA,DIRECT,107129
4009800,Maps to,VA,DIRECT,1305638
4032020,Maps to,VA,DIRECT,1305651
4009803,Maps to,VA,DIRECT,1309229
4009766,Maps to,VA,DIRECT,1309243
4010025,Maps to,VA,DIRECT,1309250
4009804,Maps to,VA,DIRECT,1309376
4009746,Maps to,VA,DIRECT,1356
4009545,Maps to,VA,DIRECT,239351
4017009,Maps to,VA,DIRECT,33094
4010220,Maps to,VA,DIRECT,587318
4008142,Maps to,VA,DIRECT,59087
4009793,Maps to,VA,DIRECT,6404
4009805,Maps to,VA,DIRECT,7624
4025048,Maps to,VA,DIRECT,7906
4010510,Maps to,VA,DIRECT,8514
4009801,Maps to,VA,DIRECT,90926
4026083,Maps to,VA,DIRECT,9515
4009442,Maps to,VA,DIRECT,2669
