classId1,rela,classId2
N0000009022,isa,N0000009770
N0000009049,isa,N0000009022
N0000009049,isa,N0000010268
N0000009330,isa,N0000009049
N0000009755,isa,N0000009770
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000010268,isa,N0000009755
N0000010268,isa,N0000175642
N0000175642,isa,N0000175725
N0000175725,isa,N0000009759
N0000009036,isa,N0000009770
N0000009050,isa,N0000009051
N0000009051,isa,N0000009072
N0000009072,isa,N0000009036
N0000009331,isa,N0000009050
N0000009770,isa,N0000009802
N0000009036,isa,N0000009770
N0000009051,isa,N0000009072
N0000009052,isa,N0000009051
N0000009072,isa,N0000009036
N0000009332,isa,N0000009052
N0000009770,isa,N0000009802
N0000009022,isa,N0000009770
N0000009049,isa,N0000009022
N0000009049,isa,N0000010268
N0000009330,isa,N0000009049
N0000009333,isa,N0000009330
N0000009755,isa,N0000009770
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000010268,isa,N0000009755
N0000010268,isa,N0000175642
N0000175642,isa,N0000175725
N0000175725,isa,N0000009759
N0000009022,isa,N0000009770
N0000009048,isa,N0000009022
N0000009329,isa,N0000009048
N0000009334,isa,N0000009329
N0000009770,isa,N0000009802
N0000009022,isa,N0000009770
N0000009049,isa,N0000009022
N0000009049,isa,N0000010268
N0000009330,isa,N0000009049
N0000009335,isa,N0000009330
N0000009755,isa,N0000009770
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000010268,isa,N0000009755
N0000010268,isa,N0000175642
N0000175642,isa,N0000175725
N0000175725,isa,N0000009759
N0000009056,isa,N0000009761
N0000009336,isa,N0000009056
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009060,isa,N0000009832
N0000009337,isa,N0000009060
N0000009770,isa,N0000009802
N0000009832,isa,N0000009770
N0000009036,isa,N0000009770
N0000009338,isa,N0000009792
N0000009770,isa,N0000009802
N0000009792,isa,N0000009036
N0000008291,isa,N0000009036
N0000009036,isa,N0000009770
N0000009339,isa,N0000008291
N0000009770,isa,N0000009802
N0000008327,isa,N0000009748
N0000009057,isa,N0000009802
N0000009061,isa,N0000008327
N0000009340,isa,N0000009061
N0000009748,isa,N0000009057
N0000008327,isa,N0000009748
N0000008333,isa,N0000008327
N0000009057,isa,N0000009802
N0000009341,isa,N0000008333
N0000009748,isa,N0000009057
N0000009062,isa,N0000009761
N0000009342,isa,N0000009062
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009063,isa,N0000009761
N0000009343,isa,N0000009063
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008327,isa,N0000009748
N0000009057,isa,N0000009802
N0000009064,isa,N0000020040
N0000009344,isa,N0000009064
N0000009748,isa,N0000009057
N0000020040,isa,N0000008327
N0000008327,isa,N0000009748
N0000009057,isa,N0000009802
N0000009064,isa,N0000020040
N0000009345,isa,N0000009064
N0000009748,isa,N0000009057
N0000020040,isa,N0000008327
N0000008327,isa,N0000009748
N0000009057,isa,N0000009802
N0000009061,isa,N0000008327
N0000009346,isa,N0000009061
N0000009748,isa,N0000009057
N0000009065,isa,N0000009069
N0000009066,isa,N0000009067
N0000009067,isa,N0000009065
N0000009069,isa,N0000009770
N0000009347,isa,N0000009450
N0000009349,isa,N0000009066
N0000009450,isa,N0000009349
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009067,isa,N0000009065
N0000009068,isa,N0000009067
N0000009069,isa,N0000009770
N0000009348,isa,N0000009451
N0000009350,isa,N0000009068
N0000009451,isa,N0000009350
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009066,isa,N0000009067
N0000009067,isa,N0000009065
N0000009069,isa,N0000009770
N0000009349,isa,N0000009066
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009067,isa,N0000009065
N0000009068,isa,N0000009067
N0000009069,isa,N0000009770
N0000009350,isa,N0000009068
N0000009770,isa,N0000009802
N0000009057,isa,N0000009802
N0000009071,isa,N0000009761
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009351,isa,N0000009071
N0000009351,isa,N0000009354
N0000009354,isa,N0000009357
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009352,isa,N0000009355
N0000009355,isa,N0000009358
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009353,isa,N0000009356
N0000009356,isa,N0000009359
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009354,isa,N0000009357
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009355,isa,N0000009358
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009356,isa,N0000009359
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000175551,isa,N0000009073
N0000009036,isa,N0000009770
N0000009360,isa,N0000009792
N0000009770,isa,N0000009802
N0000009792,isa,N0000009036
N0000008307,isa,N0000009065
N0000009065,isa,N0000009069
N0000009069,isa,N0000009770
N0000009361,isa,N0000009732
N0000009732,isa,N0000008307
N0000009770,isa,N0000009802
N0000009036,isa,N0000009770
N0000009362,isa,N0000009733
N0000009733,isa,N0000009889
N0000009770,isa,N0000009802
N0000009889,isa,N0000009036
N0000009036,isa,N0000009770
N0000009363,isa,N0000009734
N0000009734,isa,N0000009889
N0000009770,isa,N0000009802
N0000009889,isa,N0000009036
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009364,isa,N0000009357
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000009365,isa,N0000009358
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000009366,isa,N0000009359
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009367,isa,N0000009357
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000009368,isa,N0000009358
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000009369,isa,N0000009359
N0000175551,isa,N0000009073
N0000009022,isa,N0000009770
N0000009049,isa,N0000009022
N0000009049,isa,N0000010268
N0000009330,isa,N0000009049
N0000009370,isa,N0000009330
N0000009755,isa,N0000009770
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000010268,isa,N0000009755
N0000010268,isa,N0000175642
N0000175642,isa,N0000175725
N0000175725,isa,N0000009759
N0000009022,isa,N0000009770
N0000009048,isa,N0000009022
N0000009329,isa,N0000009048
N0000009371,isa,N0000009329
N0000009770,isa,N0000009802
N0000009022,isa,N0000009770
N0000009049,isa,N0000009022
N0000009049,isa,N0000010268
N0000009330,isa,N0000009049
N0000009372,isa,N0000009330
N0000009755,isa,N0000009770
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000010268,isa,N0000009755
N0000010268,isa,N0000175642
N0000175642,isa,N0000175725
N0000175725,isa,N0000009759
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009284,isa,N0000009376
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009373,isa,N0000009284
N0000009376,isa,N0000009357
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009285,isa,N0000009377
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000009374,isa,N0000009285
N0000009377,isa,N0000009358
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009286,isa,N0000009378
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000009375,isa,N0000009286
N0000009378,isa,N0000009359
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009376,isa,N0000009357
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009075,isa,N0000009073
N0000009358,isa,N0000009075
N0000009358,isa,N0000175551
N0000009377,isa,N0000009358
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009076,isa,N0000009073
N0000009359,isa,N0000009076
N0000009359,isa,N0000175551
N0000009378,isa,N0000009359
N0000175551,isa,N0000009073
N0000009057,isa,N0000009802
N0000009379,isa,N0000009895
N0000009739,isa,N0000009748
N0000009748,isa,N0000009057
N0000009895,isa,N0000009739
N0000009057,isa,N0000009802
N0000009380,isa,N0000009895
N0000009739,isa,N0000009748
N0000009748,isa,N0000009057
N0000009895,isa,N0000009739
N0000009381,isa,N0000009546
N0000009381,isa,N0000175366
N0000009546,isa,N0000009550
N0000009550,isa,N0000009830
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009382,isa,N0000009547
N0000009382,isa,N0000175366
N0000009547,isa,N0000009550
N0000009550,isa,N0000009830
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009383,isa,N0000009548
N0000009383,isa,N0000175366
N0000009548,isa,N0000009550
N0000009550,isa,N0000009830
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009384,isa,N0000009549
N0000009384,isa,N0000175366
N0000009549,isa,N0000009550
N0000009550,isa,N0000009830
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009385,isa,N0000009551
N0000009385,isa,N0000175366
N0000009550,isa,N0000009830
N0000009551,isa,N0000009550
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009386,isa,N0000009552
N0000009386,isa,N0000175366
N0000009550,isa,N0000009830
N0000009552,isa,N0000009550
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009387,isa,N0000009553
N0000009387,isa,N0000175366
N0000009550,isa,N0000009830
N0000009553,isa,N0000009550
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009388,isa,N0000009557
N0000009388,isa,N0000175366
N0000009550,isa,N0000009830
N0000009557,isa,N0000009550
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009389,isa,N0000009558
N0000009389,isa,N0000175366
N0000009550,isa,N0000009830
N0000009558,isa,N0000009550
N0000009770,isa,N0000009802
N0000009830,isa,N0000009832
N0000009832,isa,N0000009770
N0000175358,isa,N0000009832
N0000175359,isa,N0000175358
N0000175366,isa,N0000175359
N0000009065,isa,N0000009069
N0000009066,isa,N0000009067
N0000009067,isa,N0000009065
N0000009069,isa,N0000009770
N0000009349,isa,N0000009066
N0000009390,isa,N0000009349
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009067,isa,N0000009065
N0000009068,isa,N0000009067
N0000009069,isa,N0000009770
N0000009350,isa,N0000009068
N0000009391,isa,N0000009350
N0000009770,isa,N0000009802
N0000008337,isa,N0000009057
N0000008341,isa,N0000008337
N0000009057,isa,N0000009802
N0000009392,isa,N0000009741
N0000009741,isa,N0000008341
N0000009393,isa,N0000009743
N0000009743,isa,N0000009839
N0000009770,isa,N0000009802
N0000009839,isa,N0000009770
N0000009065,isa,N0000009069
N0000009066,isa,N0000009067
N0000009067,isa,N0000009065
N0000009069,isa,N0000009770
N0000009349,isa,N0000009066
N0000009394,isa,N0000009349
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009067,isa,N0000009065
N0000009068,isa,N0000009067
N0000009069,isa,N0000009770
N0000009350,isa,N0000009068
N0000009395,isa,N0000009350
N0000009770,isa,N0000009802
N0000008337,isa,N0000009057
N0000008339,isa,N0000008337
N0000008342,isa,N0000008339
N0000009057,isa,N0000009802
N0000009396,isa,N0000009744
N0000009744,isa,N0000008342
N0000009036,isa,N0000009770
N0000009397,isa,N0000009745
N0000009745,isa,N0000009746
N0000009746,isa,N0000009803
N0000009770,isa,N0000009802
N0000009803,isa,N0000009036
N0000009036,isa,N0000009770
N0000009398,isa,N0000009747
N0000009746,isa,N0000009803
N0000009747,isa,N0000009746
N0000009770,isa,N0000009802
N0000009803,isa,N0000009036
N0000009057,isa,N0000009802
N0000009399,isa,N0000009749
N0000009748,isa,N0000009057
N0000009749,isa,N0000009748
N0000008290,isa,N0000009761
N0000009079,isa,N0000008290
N0000009178,isa,N0000009079
N0000009400,isa,N0000009178
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008300,isa,N0000009761
N0000009089,isa,N0000008300
N0000009179,isa,N0000009089
N0000009401,isa,N0000009179
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008315,isa,N0000009761
N0000009121,isa,N0000008315
N0000009180,isa,N0000009121
N0000009402,isa,N0000009180
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008323,isa,N0000009761
N0000009145,isa,N0000008323
N0000009181,isa,N0000009145
N0000009403,isa,N0000009181
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009024,isa,N0000009027
N0000009027,isa,N0000009759
N0000009182,isa,N0000009272
N0000009272,isa,N0000009024
N0000009404,isa,N0000009182
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000009025,isa,N0000009761
N0000009183,isa,N0000009282
N0000009282,isa,N0000009025
N0000009405,isa,N0000009183
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009026,isa,N0000009761
N0000009184,isa,N0000009283
N0000009283,isa,N0000009026
N0000009406,isa,N0000009184
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009038,isa,N0000009761
N0000009185,isa,N0000009291
N0000009291,isa,N0000009038
N0000009407,isa,N0000009185
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009041,isa,N0000009761
N0000009186,isa,N0000009293
N0000009293,isa,N0000009041
N0000009408,isa,N0000009186
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009042,isa,N0000009761
N0000009187,isa,N0000009317
N0000009317,isa,N0000009042
N0000009409,isa,N0000009187
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009053,isa,N0000009761
N0000009188,isa,N0000009325
N0000009325,isa,N0000009053
N0000009410,isa,N0000009188
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009056,isa,N0000009761
N0000009189,isa,N0000009336
N0000009336,isa,N0000009056
N0000009411,isa,N0000009189
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009062,isa,N0000009761
N0000009190,isa,N0000009342
N0000009342,isa,N0000009062
N0000009412,isa,N0000009190
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009063,isa,N0000009761
N0000009191,isa,N0000009343
N0000009343,isa,N0000009063
N0000009413,isa,N0000009191
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009057,isa,N0000009802
N0000009071,isa,N0000009761
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009192,isa,N0000009351
N0000009351,isa,N0000009071
N0000009351,isa,N0000009354
N0000009354,isa,N0000009357
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009414,isa,N0000009192
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000175551,isa,N0000009073
N0000009193,isa,N0000009453
N0000009415,isa,N0000009193
N0000009453,isa,N0000009758
N0000009758,isa,N0000009761
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009194,isa,N0000009454
N0000009416,isa,N0000009194
N0000009454,isa,N0000009760
N0000009759,isa,N0000009770
N0000009760,isa,N0000009761
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009195,isa,N0000009455
N0000009417,isa,N0000009195
N0000009455,isa,N0000009762
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009762,isa,N0000009761
N0000009770,isa,N0000009802
N0000009196,isa,N0000009456
N0000009418,isa,N0000009196
N0000009456,isa,N0000009765
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009765,isa,N0000009761
N0000009770,isa,N0000009802
N0000009027,isa,N0000009759
N0000009197,isa,N0000009460
N0000009419,isa,N0000009197
N0000009460,isa,N0000009774
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000009774,isa,N0000009027
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009198,isa,N0000009585
N0000009354,isa,N0000009357
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009420,isa,N0000009198
N0000009585,isa,N0000009354
N0000009585,isa,N0000009844
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009844,isa,N0000009761
N0000175551,isa,N0000009073
N0000009199,isa,N0000009665
N0000009421,isa,N0000009199
N0000009665,isa,N0000009880
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009880,isa,N0000009761
N0000009200,isa,N0000009706
N0000009422,isa,N0000009200
N0000009706,isa,N0000009907
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009907,isa,N0000009761
N0000008291,isa,N0000009036
N0000009036,isa,N0000009770
N0000009423,isa,N0000008291
N0000009770,isa,N0000009802
N0000008337,isa,N0000009057
N0000008339,isa,N0000008337
N0000008342,isa,N0000008339
N0000009057,isa,N0000009802
N0000009424,isa,N0000009750
N0000009750,isa,N0000008342
N0000009065,isa,N0000009069
N0000009066,isa,N0000009067
N0000009067,isa,N0000009065
N0000009069,isa,N0000009770
N0000009349,isa,N0000009066
N0000009425,isa,N0000009450
N0000009450,isa,N0000009349
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009067,isa,N0000009065
N0000009068,isa,N0000009067
N0000009069,isa,N0000009770
N0000009350,isa,N0000009068
N0000009426,isa,N0000009451
N0000009451,isa,N0000009350
N0000009770,isa,N0000009802
N0000008290,isa,N0000009761
N0000009079,isa,N0000008290
N0000009427,isa,N0000009079
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008300,isa,N0000009761
N0000009089,isa,N0000008300
N0000009428,isa,N0000009089
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008315,isa,N0000009761
N0000009121,isa,N0000008315
N0000009429,isa,N0000009121
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000008323,isa,N0000009761
N0000009145,isa,N0000008323
N0000009430,isa,N0000009145
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009024,isa,N0000009027
N0000009027,isa,N0000009759
N0000009272,isa,N0000009024
N0000009431,isa,N0000009272
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000009025,isa,N0000009761
N0000009282,isa,N0000009025
N0000009432,isa,N0000009282
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009026,isa,N0000009761
N0000009283,isa,N0000009026
N0000009433,isa,N0000009283
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009038,isa,N0000009761
N0000009291,isa,N0000009038
N0000009434,isa,N0000009291
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009041,isa,N0000009761
N0000009293,isa,N0000009041
N0000009435,isa,N0000009293
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009042,isa,N0000009761
N0000009317,isa,N0000009042
N0000009436,isa,N0000009317
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009053,isa,N0000009761
N0000009325,isa,N0000009053
N0000009437,isa,N0000009325
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009056,isa,N0000009761
N0000009336,isa,N0000009056
N0000009438,isa,N0000009336
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009062,isa,N0000009761
N0000009342,isa,N0000009062
N0000009439,isa,N0000009342
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009063,isa,N0000009761
N0000009343,isa,N0000009063
N0000009440,isa,N0000009343
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009057,isa,N0000009802
N0000009071,isa,N0000009761
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009351,isa,N0000009071
N0000009351,isa,N0000009354
N0000009354,isa,N0000009357
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009441,isa,N0000009351
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000175551,isa,N0000009073
N0000009442,isa,N0000009453
N0000009453,isa,N0000009758
N0000009758,isa,N0000009761
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009443,isa,N0000009454
N0000009454,isa,N0000009760
N0000009759,isa,N0000009770
N0000009760,isa,N0000009761
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009444,isa,N0000009455
N0000009455,isa,N0000009762
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009762,isa,N0000009761
N0000009770,isa,N0000009802
N0000009445,isa,N0000009456
N0000009456,isa,N0000009765
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009765,isa,N0000009761
N0000009770,isa,N0000009802
N0000009027,isa,N0000009759
N0000009446,isa,N0000009460
N0000009460,isa,N0000009774
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000009774,isa,N0000009027
N0000009057,isa,N0000009802
N0000009073,isa,N0000009057
N0000009074,isa,N0000009073
N0000009354,isa,N0000009357
N0000009357,isa,N0000009074
N0000009357,isa,N0000175551
N0000009447,isa,N0000009585
N0000009585,isa,N0000009354
N0000009585,isa,N0000009844
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009844,isa,N0000009761
N0000175551,isa,N0000009073
N0000009448,isa,N0000009665
N0000009665,isa,N0000009880
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009880,isa,N0000009761
N0000009449,isa,N0000009706
N0000009706,isa,N0000009907
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009907,isa,N0000009761
N0000009065,isa,N0000009069
N0000009066,isa,N0000009067
N0000009067,isa,N0000009065
N0000009069,isa,N0000009770
N0000009349,isa,N0000009066
N0000009450,isa,N0000009349
N0000009770,isa,N0000009802
N0000009065,isa,N0000009069
N0000009067,isa,N0000009065
N0000009068,isa,N0000009067
N0000009069,isa,N0000009770
N0000009350,isa,N0000009068
N0000009451,isa,N0000009350
N0000009770,isa,N0000009802
N0000009452,isa,N0000009560
N0000009560,isa,N0000009836
N0000009770,isa,N0000009802
N0000009836,isa,N0000009839
N0000009839,isa,N0000009770
N0000009453,isa,N0000009758
N0000009758,isa,N0000009761
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009454,isa,N0000009760
N0000009759,isa,N0000009770
N0000009760,isa,N0000009761
N0000009761,isa,N0000009759
N0000009770,isa,N0000009802
N0000009455,isa,N0000009762
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009762,isa,N0000009761
N0000009770,isa,N0000009802
N0000009456,isa,N0000009765
N0000009759,isa,N0000009770
N0000009761,isa,N0000009759
N0000009765,isa,N0000009761
N0000009770,isa,N0000009802
N0000008307,isa,N0000009065
N0000009065,isa,N0000009069
N0000009069,isa,N0000009770
N0000009457,isa,N0000009769
N0000009769,isa,N0000008307
N0000009770,isa,N0000009802
N0000009057,isa,N0000009802
N0000009458,isa,N0000009771
N0000009748,isa,N0000009057
N0000009771,isa,N0000009772
N0000009772,isa,N0000009748
N0000009057,isa,N0000009802
N0000009459,isa,N0000009773
N0000009748,isa,N0000009057
N0000009772,isa,N0000009748
N0000009773,isa,N0000009772
N0000009027,isa,N0000009759
N0000009460,isa,N0000009774
N0000009759,isa,N0000009770
N0000009770,isa,N0000009802
N0000009774,isa,N0000009027
N0000009036,isa,N0000009770
N0000009461,isa,N0000009777
N0000009770,isa,N0000009802
N0000009777,isa,N0000009036
N0000009036,isa,N0000009770
N0000009462,isa,N0000009777
N0000009770,isa,N0000009802
N0000009777,isa,N0000009036
N0000008307,isa,N0000009065
N0000009065,isa,N0000009069
N0000009069,isa,N0000009770
N0000009463,isa,N0000009782
N0000009770,isa,N0000009802
N0000009782,isa,N0000008307
N0000009036,isa,N0000009770
