ancestor_concept_code,descendant_concept_code,min_levels_of_separation,max_levels_of_separation
N0000000163,N0000009956,2,2
N0000000163,N0000009957,3,3
N0000000163,N0000009959,2,2
N0000000163,N0000009960,2,2
N0000000163,N0000009961,2,2
N0000000163,N0000009962,3,3
N0000000163,N0000009963,4,4
N0000000163,N0000010215,2,2
N0000000163,N0000010263,4,4
N0000000163,N0000010264,4,4
N0000000163,N0000010265,2,2
N0000000163,N0000010274,2,2
N0000000163,N0000010276,3,3
N0000000163,N0000010334,2,2
N0000000163,N0000019995,2,2
N0000000163,N0000020000,5,5
N0000000163,N0000020001,4,4
N0000000163,N0000020006,6,6
N0000000163,N0000020007,6,6
N0000000163,N0000020008,7,7
N0000000163,N0000020009,6,6
N0000000163,N0000020010,7,7
N0000000163,N0000020012,7,7
N0000000163,N0000020018,2,2
N0000000163,N0000020019,3,3
N0000000163,N0000020025,2,2
N0000000163,N0000020026,3,3
N0000000163,N0000020027,2,2
N0000000163,N0000020028,7,7
N0000000163,N0000020029,7,7
N0000000163,N0000020030,6,6
N0000000163,N0000020031,7,7
N0000000163,N0000020032,7,7
N0000000163,N0000020033,7,7
N0000000163,N0000020034,6,6
N0000000163,N0000020036,6,6
N0000000163,N0000020037,6,6
N0000000163,N0000020060,3,3
N0000000163,N0000020084,2,2
N0000000163,N0000020085,3,3
N0000000163,N0000020086,5,5
N0000000163,N0000020087,4,4
N0000000163,N0000020088,4,4
N0000000163,N0000175071,2,2
N0000000163,N0000175074,3,3
N0000000163,N0000175075,3,3
N0000000163,N0000175076,3,3
N0000000163,N0000175080,5,5
N0000000163,N0000175082,2,2
N0000000163,N0000175086,3,3
N0000000163,N0000175087,2,2
N0000000163,N0000175361,2,2
N0000000163,N0000175411,5,5
N0000000163,N0000175436,2,2
N0000000163,N0000175458,2,2
N0000000163,N0000175513,2,2
N0000000163,N0000175516,3,3
N0000000163,N0000175624,6,6
N0000000163,N0000175635,2,2
N0000000163,N0000175636,3,3
N0000000163,N0000175755,3,3
N0000000163,N0000175756,2,2
N0000000163,N0000175760,3,3
N0000000163,N0000175761,3,3
N0000000163,N0000175808,2,2
N0000000163,N0000175844,2,2
N0000000163,N0000175850,2,2
N0000000163,N0000175890,4,4
N0000000163,N0000175899,2,2
N0000000163,N0000175912,3,3
N0000000163,N0000175917,2,2
N0000000163,N0000175919,3,3
N0000000163,N0000175920,2,2
N0000000163,N0000175921,3,3
N0000000163,N0000175922,3,3
N0000000163,N0000175923,4,4
N0000000163,N0000175924,4,4
N0000000163,N0000175925,4,4
N0000000163,N0000175926,4,4
N0000000163,N0000175927,4,4
N0000000163,N0000175955,3,3
N0000000163,N0000175964,2,2
N0000000163,N0000181000,2,2
N0000000163,N0000182136,2,2
N0000000163,N0000182137,3,3
N0000000163,N0000182138,3,3
N0000000163,N0000182139,3,3
N0000000163,N0000182140,3,3
N0000000163,N0000182141,4,4
N0000000163,N0000182632,3,3
N0000000163,N0000182638,4,4
N0000000163,N0000182960,3,3
N0000000163,N0000184142,2,2
N0000000163,N0000184143,3,3
N0000000163,N0000184151,4,4
N0000000163,N0000185498,2,2
N0000000163,N0000185499,3,3
N0000000163,N0000185501,4,4
N0000000163,N0000185504,3,3
N0000000163,N0000185505,2,2
N0000000163,N0000185506,4,4
N0000000163,N0000185507,3,3
N0000000163,N0000185607,3,3
N0000000163,N0000187062,3,3
N0000000163,N0000187063,3,3
N0000000163,N0000187064,3,3
N0000000163,N0000190114,3,3
N0000000163,N0000190115,4,4
N0000000163,N0000190116,1,1
N0000000163,N0000190117,2,2
N0000000163,N0000190118,3,3
N0000000163,N0000190481,2,2
N0000000163,N0000190482,3,3
N0000000163,N0000190484,3,3
N0000000163,N0000190857,5,5
N0000000163,N0000191258,3,3
N0000000163,N0000191266,4,4
N0000000163,N0000191267,3,3
N0000000163,N0000191268,4,4
N0000000163,N0000191269,2,2
N0000000163,N0000191270,3,3
N0000000163,N0000191271,3,3
N0000000163,N0000191272,4,4
N0000000163,N0000191273,4,4
N0000000163,N0000191274,4,4
N0000000163,N0000191275,4,4
N0000000163,N0000191276,4,4
N0000000163,N0000191277,4,4
N0000000163,N0000191278,4,4
N0000000163,N0000191622,2,2
N0000000163,N0000191624,3,3
N0000000163,N0000191725,3,3
N0000000163,N0000191726,4,4
N0000000163,N0000191727,5,5
N0000000163,N0000191729,3,3
N0000000163,N0000191730,4,4
N0000000163,N0000191868,2,2
N0000000163,N0000191869,3,3
N0000000163,N0000192345,2,2
N0000000163,N0000193302,2,2
N0000000163,N0000193614,2,2
N0000000163,N0000193789,4,4
N0000000163,N0000193801,3,3
N0000000163,N0000193851,2,2
N0000000163,N0000193853,3,3
N0000000163,N0000193859,4,4
N0000000163,N0000193914,2,2
N0000000163,N0000193916,4,4
N0000000163,N0000193921,5,5
N0000000163,N0000193922,5,5
N0000000163,N0000193925,3,3
N0000000163,N0000193928,2,2
N0000000163,N0000193929,6,6
N0000000163,N0000193931,2,2
N0000000163,N0000193933,4,4
N0000000163,N0000193934,5,5
N0000000163,N0000193936,3,3
N0000000163,N0000193937,3,3
N0000000163,N0000193939,2,2
N0000000163,N0000193943,6,6
N0000000163,N0000193944,6,6
N0000000163,N0000193945,5,5
N0000000163,N0000193947,6,6
N0000000163,N0000193954,3,3
N0000000163,N0000193955,3,3
N0000000163,N0000193977,4,4
N0000000164,N0000000164,0,0
N0000000165,N0000000165,0,0
N0000000166,N0000000166,0,0
N0000000167,N0000000109,1,1
N0000000167,N0000000167,0,0
N0000000168,N0000000168,0,0
N0000000169,N0000000169,0,0
N0000000169,N0000000197,1,1
N0000000169,N0000009963,1,1
N0000000169,N0000010263,1,1
N0000000169,N0000010264,1,1
N0000000169,N0000182638,1,1
N0000000169,N0000184151,1,1
N0000000170,N0000000170,0,0
N0000000172,N0000000168,1,1
N0000000172,N0000000172,0,0
N0000000172,N0000000186,1,1
N0000000172,N0000191262,1,1
N0000000173,N0000000173,0,0
N0000000174,N0000000174,0,0
N0000000174,N0000175684,1,1
N0000000174,N0000175685,1,1
N0000000174,N0000191866,2,2
N0000000175,N0000000175,0,0
N0000000175,N0000009950,1,1
N0000000175,N0000010278,1,1
N0000000175,N0000010279,2,2
N0000000175,N0000010280,2,2
N0000000175,N0000010281,1,1
N0000000175,N0000175444,1,1
N0000000175,N0000175445,2,2
N0000000175,N0000175446,3,3
N0000000175,N0000175447,3,3
N0000000175,N0000175451,2,2
N0000000175,N0000175618,2,2
N0000000175,N0000175619,2,2
N0000000175,N0000175707,1,1
N0000000175,N0000175708,2,2
N0000000175,N0000175709,2,2
N0000000175,N0000175967,1,1
N0000000175,N0000175968,2,2
N0000000175,N0000177911,2,2
N0000000175,N0000187054,3,3
N0000000175,N0000190477,1,1
N0000000175,N0000190478,2,2
N0000000175,N0000190479,2,2
N0000000175,N0000193277,1,1
N0000000175,N0000193278,2,2
N0000000175,N0000193279,3,3
N0000000175,N0000193340,1,1
N0000000175,N0000193341,2,2
N0000000175,N0000193865,1,1
N0000000175,N0000193867,1,1
N0000000176,N0000000176,0,0
N0000000176,N0000020086,2,2
N0000000176,N0000020087,1,1
N0000000176,N0000020088,1,1
N0000000176,N0000175890,1,1
N0000000177,N0000000177,0,0
N0000000178,N0000000178,0,0
N0000000179,N0000000179,0,0
N0000000180,N0000000180,0,0
N0000000180,N0000181004,1,1
N0000000180,N0000182727,1,1
N0000000181,N0000000181,0,0
N0000000182,N0000000094,2,2
N0000000182,N0000000100,2,2
N0000000182,N0000000146,2,2
N0000000182,N0000000159,2,2
N0000000182,N0000000182,0,0
N0000000182,N0000000185,2,2
N0000000182,N0000000214,1,1
N0000000182,N0000175450,1,1
N0000000183,N0000000183,0,0
N0000000184,N0000000184,0,0
N0000000184,N0000175760,1,1
N0000000184,N0000175761,1,1
N0000000185,N0000000185,0,0
N0000000186,N0000000186,0,0
N0000000187,N0000000187,0,0
N0000000188,N0000000188,0,0
N0000000189,N0000000189,0,0
N0000000189,N0000020029,1,1
N0000000190,N0000000190,0,0
N0000000191,N0000000191,0,0
N0000000192,N0000000086,1,1
N0000000192,N0000000192,0,0
N0000000192,N0000175441,1,1
N0000000192,N0000175974,1,1
N0000000193,N0000000069,2,2
N0000000193,N0000000073,3,3
N0000000193,N0000000074,3,3
N0000000193,N0000000078,2,2
N0000000193,N0000000090,3,3
N0000000193,N0000000095,2,2
N0000000193,N0000000118,3,3
N0000000193,N0000000119,3,3
N0000000193,N0000000138,2,2
N0000000193,N0000000140,1,1
N0000000193,N0000000143,3,3
N0000000193,N0000000156,1,1
N0000000193,N0000000180,1,1
N0000000193,N0000000188,3,3
N0000000193,N0000000193,0,0
N0000000193,N0000000196,3,3
N0000000193,N0000000199,2,2
N0000000193,N0000000211,1,1
N0000000193,N0000000224,2,2
N0000000193,N0000000227,3,3
N0000000193,N0000000244,2,2
N0000000193,N0000000259,2,2
N0000000193,N0000020014,3,3
N0000000193,N0000020015,4,4
N0000000193,N0000020016,4,4
N0000000193,N0000020017,4,4
N0000000193,N0000020065,3,3
N0000000193,N0000020066,3,3
N0000000193,N0000020067,3,3
N0000000193,N0000020069,3,3
N0000000193,N0000175448,2,2
N0000000193,N0000175449,2,2
N0000000193,N0000175456,2,2
N0000000193,N0000175652,4,4
N0000000193,N0000175653,4,4
N0000000193,N0000175701,4,4
N0000000193,N0000175702,4,4
N0000000193,N0000175703,4,4
N0000000193,N0000175704,4,4
N0000000193,N0000175717,4,4
N0000000193,N0000175718,4,4
N0000000193,N0000181004,2,2
N0000000193,N0000181817,5,5
N0000000193,N0000181818,5,5
N0000000193,N0000181819,5,5
N0000000193,N0000181820,5,5
N0000000193,N0000182727,2,2
N0000000193,N0000182728,2,2
N0000000193,N0000184145,2,2
N0000000193,N0000188380,1,1
N0000000193,N0000188381,2,2
N0000000193,N0000191545,1,1
N0000000193,N0000191546,2,2
N0000000193,N0000191547,2,2
N0000000194,N0000000194,0,0
N0000000195,N0000000195,0,0
N0000000196,N0000000196,0,0
N0000000197,N0000000197,0,0
N0000000198,N0000000130,1,1
N0000000198,N0000000198,0,0
N0000000198,N0000000256,1,1
N0000000198,N0000175763,2,2
N0000000198,N0000175764,2,2
N0000000198,N0000175816,2,2
N0000000198,N0000175817,2,2
N0000000198,N0000185009,2,2
N0000000198,N0000193868,2,2
N0000000198,N0000193869,3,3
N0000000198,N0000193870,2,2
N0000000199,N0000000143,1,1
N0000000199,N0000000199,0,0
N0000000199,N0000000227,1,1
N0000000199,N0000175652,2,2
N0000000199,N0000175653,2,2
N0000000199,N0000175701,2,2
N0000000199,N0000175702,2,2
N0000000199,N0000175703,2,2
N0000000199,N0000175704,2,2
N0000000199,N0000175717,2,2
N0000000199,N0000175718,2,2
N0000000200,N0000000154,1,1
N0000000200,N0000000174,1,1
N0000000200,N0000000200,0,0
N0000000200,N0000175684,2,2
N0000000200,N0000175685,2,2
N0000000200,N0000175686,2,2
N0000000200,N0000175687,2,2
N0000000200,N0000191866,3,3
N0000000202,N0000000202,0,0
N0000000203,N0000000117,1,1
N0000000203,N0000000203,0,0
N0000000203,N0000000230,1,1
N0000000203,N0000175799,2,2
N0000000204,N0000000116,1,1
N0000000204,N0000000204,0,0
N0000000204,N0000000229,1,1
N0000000204,N0000000251,1,1
N0000000205,N0000000205,0,0
N0000000205,N0000175868,1,1
N0000000205,N0000175869,1,1
N0000000205,N0000187052,1,1
N0000000206,N0000000206,0,0
N0000000207,N0000000151,1,1
N0000000207,N0000000190,1,1
N0000000207,N0000000207,0,0
N0000000207,N0000181003,1,1
N0000000208,N0000000080,1,1
N0000000208,N0000000208,0,0
N0000000209,N0000000209,0,0
N0000000209,N0000009917,1,1
N0000000209,N0000009918,1,1
N0000000211,N0000000211,0,0
N0000000211,N0000175448,1,1
N0000000211,N0000175449,1,1
N0000000211,N0000182728,1,1
N0000000212,N0000000212,0,0
N0000000213,N0000000067,1,1
N0000000213,N0000000071,2,2
N0000000213,N0000000077,1,1
N0000000213,N0000000081,1,1
N0000000213,N0000000093,1,1
N0000000213,N0000000137,1,1
N0000000213,N0000000189,1,1
N0000000213,N0000000213,0,0
N0000000213,N0000000217,2,2
N0000000213,N0000000225,2,2
N0000000213,N0000000240,1,1
N0000000213,N0000020006,2,2
N0000000213,N0000020008,3,3
N0000000213,N0000020010,3,3
N0000000213,N0000020012,3,3
N0000000213,N0000020028,2,2
N0000000213,N0000020029,2,2
N0000000213,N0000020070,1,1
N0000000213,N0000020071,2,2
N0000000213,N0000020072,2,2
N0000000213,N0000193927,2,2
N0000000214,N0000000100,1,1
N0000000214,N0000000146,1,1
N0000000214,N0000000185,1,1
N0000000214,N0000000214,0,0
N0000000215,N0000000215,0,0
N0000000215,N0000000239,1,1
N0000000215,N0000185503,2,2
N0000000215,N0000190112,1,1
N0000000215,N0000190113,2,2
N0000000215,N0000191264,2,2
N0000000215,N0000193845,2,2
N0000000215,N0000193846,1,1
N0000000215,N0000193960,2,2
N0000000215,N0000193961,1,1
N0000000216,N0000000112,1,1
N0000000216,N0000000151,2,2
N0000000216,N0000000190,2,2
N0000000216,N0000000207,1,1
N0000000216,N0000000216,0,0
N0000000216,N0000181003,2,2
N0000000217,N0000000217,0,0
N0000000218,N0000000194,1,1
N0000000218,N0000000218,0,0
N0000000219,N0000000114,1,1
N0000000219,N0000000219,0,0
N0000000220,N0000000220,0,0
N0000000221,N0000000084,2,2
N0000000221,N0000000110,2,2
N0000000221,N0000000115,3,3
N0000000221,N0000000139,2,2
N0000000221,N0000000145,3,3
N0000000221,N0000000162,1,1
N0000000221,N0000000221,0,0
N0000000221,N0000000222,1,1
N0000000221,N0000000243,3,3
N0000000221,N0000010267,1,1
N0000000221,N0000011310,3,3
N0000000221,N0000011319,4,4
N0000000221,N0000175084,1,1
N0000000222,N0000000222,0,0
N0000000223,N0000000065,1,1
N0000000223,N0000000067,3,3
N0000000223,N0000000068,3,3
N0000000223,N0000000069,4,4
N0000000223,N0000000070,3,3
N0000000223,N0000000071,4,4
N0000000223,N0000000073,5,5
N0000000223,N0000000074,5,5
N0000000223,N0000000075,3,3
N0000000223,N0000000076,3,3
N0000000223,N0000000077,3,3
N0000000223,N0000000078,4,4
N0000000223,N0000000079,2,2
N0000000223,N0000000080,3,3
N0000000223,N0000000081,3,3
N0000000223,N0000000082,2,2
N0000000223,N0000000083,4,4
N0000000223,N0000000084,6,6
N0000000223,N0000000085,1,1
N0000000223,N0000000086,4,4
N0000000223,N0000000087,3,3
N0000000223,N0000000089,3,3
N0000000223,N0000000090,5,5
N0000000223,N0000000092,4,4
N0000000223,N0000000093,3,3
N0000000223,N0000000094,7,7
N0000000223,N0000000095,4,4
N0000000223,N0000000097,3,3
N0000000223,N0000000098,4,4
N0000000223,N0000000099,5,5
N0000000223,N0000000100,7,7
N0000000223,N0000000101,4,4
N0000000223,N0000000102,4,5
N0000000223,N0000000103,4,4
N0000000223,N0000000104,4,4
N0000000223,N0000000105,2,2
N0000000223,N0000000106,4,4
N0000000223,N0000000107,3,3
N0000000223,N0000000108,4,4
N0000000223,N0000000109,4,5
N0000000223,N0000000110,6,6
N0000000223,N0000000111,4,4
N0000000223,N0000000112,4,4
N0000000223,N0000000114,4,5
N0000000223,N0000000115,7,7
N0000000223,N0000000116,4,4
N0000000223,N0000000117,4,4
N0000000223,N0000000118,5,5
N0000000223,N0000000119,5,5
N0000000223,N0000000120,2,2
N0000000223,N0000000121,5,5
N0000000223,N0000000122,4,4
N0000000223,N0000000123,3,3
N0000000223,N0000000124,3,3
N0000000223,N0000000125,4,4
N0000000223,N0000000126,6,6
N0000000223,N0000000127,4,4
N0000000223,N0000000128,3,3
N0000000223,N0000000130,4,4
N0000000223,N0000000131,3,3
N0000000223,N0000000132,4,4
N0000000223,N0000000133,2,2
N0000000223,N0000000134,3,3
N0000000223,N0000000135,4,4
N0000000223,N0000000136,4,4
N0000000223,N0000000137,3,3
N0000000223,N0000000138,4,4
N0000000223,N0000000139,6,6
N0000000223,N0000000140,3,3
N0000000223,N0000000141,3,3
N0000000223,N0000000142,1,1
N0000000223,N0000000143,4,5
N0000000223,N0000000144,5,5
N0000000223,N0000000145,7,7
N0000000223,N0000000146,7,7
N0000000223,N0000000147,5,5
N0000000223,N0000000149,4,4
N0000000223,N0000000150,3,3
N0000000223,N0000000151,5,5
N0000000223,N0000000152,2,2
N0000000223,N0000000153,3,3
N0000000223,N0000000154,4,4
N0000000223,N0000000155,3,3
N0000000223,N0000000156,3,3
N0000000223,N0000000157,4,4
N0000000223,N0000000158,4,4
N0000000223,N0000000159,7,7
N0000000223,N0000000160,3,3
N0000000223,N0000000161,5,5
N0000000223,N0000000162,5,5
N0000000223,N0000000163,1,1
N0000000223,N0000000164,4,4
N0000000223,N0000000165,4,4
N0000000223,N0000000166,3,3
N0000000223,N0000000167,3,4
N0000000223,N0000000168,6,6
N0000000223,N0000000169,4,4
N0000000223,N0000000170,4,4
N0000000223,N0000000172,5,5
N0000000223,N0000000173,3,3
N0000000223,N0000000174,4,4
N0000000223,N0000000175,2,2
N0000000223,N0000000176,4,4
N0000000223,N0000000177,3,3
N0000000223,N0000000178,2,2
N0000000223,N0000000179,3,3
N0000000223,N0000000180,3,3
N0000000223,N0000000181,4,4
N0000000223,N0000000182,5,5
N0000000223,N0000000183,3,3
N0000000223,N0000000184,3,3
N0000000223,N0000000185,7,7
N0000000223,N0000000186,6,6
N0000000223,N0000000187,5,5
N0000000223,N0000000188,5,5
N0000000223,N0000000189,3,3
N0000000223,N0000000190,5,5
N0000000223,N0000000191,5,5
N0000000223,N0000000192,3,3
N0000000223,N0000000193,2,2
N0000000223,N0000000194,4,4
N0000000223,N0000000195,4,4
N0000000223,N0000000196,5,5
N0000000223,N0000000197,5,5
N0000000223,N0000000198,3,3
N0000000223,N0000000199,3,4
N0000000223,N0000000200,3,3
N0000000223,N0000000202,3,3
N0000000223,N0000000203,3,3
N0000000223,N0000000204,3,3
N0000000223,N0000000205,2,2
N0000000223,N0000000206,3,3
N0000000223,N0000000207,4,4
N0000000223,N0000000208,2,2
N0000000223,N0000000209,5,5
N0000000223,N0000000211,3,3
N0000000223,N0000000212,4,4
N0000000223,N0000000213,2,2
N0000000223,N0000000214,6,6
N0000000223,N0000000215,2,2
N0000000223,N0000000216,3,3
N0000000223,N0000000217,4,4
N0000000223,N0000000218,3,3
N0000000223,N0000000219,3,4
N0000000223,N0000000220,2,2
N0000000223,N0000000221,4,4
N0000000223,N0000000222,5,5
N0000000223,N0000000223,0,0
N0000000223,N0000000224,4,4
N0000000223,N0000000225,4,4
N0000000223,N0000000226,2,2
N0000000223,N0000000227,4,5
N0000000223,N0000000228,2,2
N0000000223,N0000000229,4,4
N0000000223,N0000000230,4,4
N0000000223,N0000000231,2,2
N0000000223,N0000000233,3,3
N0000000223,N0000000234,3,4
N0000000223,N0000000235,3,3
N0000000223,N0000000236,2,2
N0000000223,N0000000237,5,5
N0000000223,N0000000238,4,4
N0000000223,N0000000239,3,3
N0000000223,N0000000240,3,3
N0000000223,N0000000241,4,4
N0000000223,N0000000242,2,2
N0000000223,N0000000243,7,7
N0000000223,N0000000244,4,4
N0000000223,N0000000245,5,5
N0000000223,N0000000246,4,4
N0000000223,N0000000247,3,3
N0000000223,N0000000249,4,4
N0000000223,N0000000250,4,4
N0000000223,N0000000251,4,4
N0000000223,N0000000252,3,3
N0000000223,N0000000254,1,1
N0000000223,N0000000255,4,4
N0000000223,N0000000256,4,4
N0000000223,N0000000257,3,3
N0000000223,N0000000258,3,3
N0000000223,N0000000259,4,4
N0000000223,N0000008288,4,4
N0000000223,N0000009915,1,1
N0000000223,N0000009916,3,3
N0000000223,N0000009917,6,6
N0000000223,N0000009918,6,6
N0000000223,N0000009919,6,6
N0000000223,N0000009920,6,6
N0000000223,N0000009921,6,6
N0000000223,N0000009922,6,6
N0000000223,N0000009923,6,6
N0000000223,N0000009924,6,6
N0000000223,N0000009946,3,3
N0000000223,N0000009947,5,5
N0000000223,N0000009948,5,5
N0000000223,N0000009949,2,4
N0000000223,N0000009950,3,3
N0000000223,N0000009953,3,3
N0000000223,N0000009954,2,2
N0000000223,N0000009955,3,3
N0000000223,N0000009956,3,3
N0000000223,N0000009957,4,4
N0000000223,N0000009958,2,2
N0000000223,N0000009959,3,3
N0000000223,N0000009960,3,3
N0000000223,N0000009961,3,3
N0000000223,N0000009962,4,4
N0000000223,N0000009963,5,5
N0000000223,N0000009983,2,2
N0000000223,N0000009986,3,3
N0000000223,N0000010215,3,3
N0000000223,N0000010217,2,2
N0000000223,N0000010218,3,3
N0000000223,N0000010219,3,3
N0000000223,N0000010226,3,3
N0000000223,N0000010255,2,2
N0000000223,N0000010256,3,3
N0000000223,N0000010257,2,2
N0000000223,N0000010258,3,3
N0000000223,N0000010259,3,3
N0000000223,N0000010260,4,4
N0000000223,N0000010261,3,3
N0000000223,N0000010262,4,4
N0000000223,N0000010263,5,5
N0000000223,N0000010264,5,5
N0000000223,N0000010265,3,3
N0000000223,N0000010266,5,5
N0000000223,N0000010267,5,5
N0000000223,N0000010274,3,3
N0000000223,N0000010275,3,3
N0000000223,N0000010276,4,4
N0000000223,N0000010278,3,3
N0000000223,N0000010279,4,4
N0000000223,N0000010280,4,4
N0000000223,N0000010281,3,3
N0000000223,N0000010288,2,2
N0000000223,N0000010334,3,3
N0000000223,N0000011310,7,7
N0000000223,N0000011319,8,8
N0000000223,N0000019992,3,3
N0000000223,N0000019993,4,4
N0000000223,N0000019994,4,4
N0000000223,N0000019995,3,3
N0000000223,N0000020000,6,6
N0000000223,N0000020001,5,5
N0000000223,N0000020006,4,7
N0000000223,N0000020007,7,7
N0000000223,N0000020008,5,8
N0000000223,N0000020009,7,7
N0000000223,N0000020010,5,8
N0000000223,N0000020012,5,8
N0000000223,N0000020014,5,5
N0000000223,N0000020015,6,6
N0000000223,N0000020016,6,6
N0000000223,N0000020017,6,6
N0000000223,N0000020018,3,3
N0000000223,N0000020019,4,4
N0000000223,N0000020023,5,5
N0000000223,N0000020024,2,2
N0000000223,N0000020025,3,3
N0000000223,N0000020026,4,4
N0000000223,N0000020027,3,3
N0000000223,N0000020028,4,8
N0000000223,N0000020029,4,8
N0000000223,N0000020030,7,7
N0000000223,N0000020031,8,8
N0000000223,N0000020032,8,8
N0000000223,N0000020033,8,8
N0000000223,N0000020034,7,7
N0000000223,N0000020036,7,7
N0000000223,N0000020037,7,7
N0000000223,N0000020044,5,5
N0000000223,N0000020057,4,4
N0000000223,N0000020058,5,5
N0000000223,N0000020059,5,5
N0000000223,N0000020060,4,4
N0000000223,N0000020061,2,2
N0000000223,N0000020062,3,3
N0000000223,N0000020063,3,3
N0000000223,N0000020064,4,4
N0000000223,N0000020065,5,5
N0000000223,N0000020066,5,5
N0000000223,N0000020067,5,5
N0000000223,N0000020068,5,5
N0000000223,N0000020069,5,5
N0000000223,N0000020070,3,3
N0000000223,N0000020071,4,4
N0000000223,N0000020072,4,4
N0000000223,N0000020074,4,4
N0000000223,N0000020075,5,5
N0000000223,N0000020076,5,5
N0000000223,N0000020077,3,3
N0000000223,N0000020078,4,4
N0000000223,N0000020079,4,4
N0000000223,N0000020080,3,3
N0000000223,N0000020081,4,4
N0000000223,N0000020082,4,4
N0000000223,N0000020084,3,3
N0000000223,N0000020085,4,4
N0000000223,N0000020086,6,6
N0000000223,N0000020087,5,5
N0000000223,N0000020088,5,5
N0000000223,N0000020089,2,2
N0000000223,N0000175071,3,3
N0000000223,N0000175074,4,4
N0000000223,N0000175075,4,4
N0000000223,N0000175076,4,4
N0000000223,N0000175077,3,6
N0000000223,N0000175078,6,6
N0000000223,N0000175079,6,6
N0000000223,N0000175080,6,6
N0000000223,N0000175082,3,3
N0000000223,N0000175084,5,5
N0000000223,N0000175086,4,4
N0000000223,N0000175087,3,3
N0000000223,N0000175089,5,5
N0000000223,N0000175355,2,2
N0000000223,N0000175356,3,3
N0000000223,N0000175357,4,4
N0000000223,N0000175361,3,3
N0000000223,N0000175362,3,3
N0000000223,N0000175363,4,4
N0000000223,N0000175364,4,4
N0000000223,N0000175365,3,3
N0000000223,N0000175368,2,2
N0000000223,N0000175369,3,3
N0000000223,N0000175370,3,3
N0000000223,N0000175374,3,3
N0000000223,N0000175375,4,4
N0000000223,N0000175376,4,4
N0000000223,N0000175377,4,4
N0000000223,N0000175378,4,4
N0000000223,N0000175411,6,6
N0000000223,N0000175436,3,3
N0000000223,N0000175441,4,4
N0000000223,N0000175444,3,3
N0000000223,N0000175445,4,4
N0000000223,N0000175446,5,5
N0000000223,N0000175447,5,5
N0000000223,N0000175448,4,4
N0000000223,N0000175449,4,4
N0000000223,N0000175450,6,6
N0000000223,N0000175451,4,4
N0000000223,N0000175456,4,4
N0000000223,N0000175458,3,3
N0000000223,N0000175472,4,4
N0000000223,N0000175513,3,3
N0000000223,N0000175516,4,4
N0000000223,N0000175532,2,2
N0000000223,N0000175533,2,2
N0000000223,N0000175534,2,2
N0000000223,N0000175542,6,6
N0000000223,N0000175545,2,2
N0000000223,N0000175546,3,3
N0000000223,N0000175547,3,3
N0000000223,N0000175548,4,4
N0000000223,N0000175549,5,5
N0000000223,N0000175614,3,3
N0000000223,N0000175615,4,4
N0000000223,N0000175617,3,6
N0000000223,N0000175618,4,4
N0000000223,N0000175619,4,4
N0000000223,N0000175621,3,5
N0000000223,N0000175624,7,7
N0000000223,N0000175635,3,3
N0000000223,N0000175636,4,4
N0000000223,N0000175652,5,6
N0000000223,N0000175653,5,6
N0000000223,N0000175654,5,5
N0000000223,N0000175684,5,5
N0000000223,N0000175685,5,5
N0000000223,N0000175686,5,5
N0000000223,N0000175687,5,5
N0000000223,N0000175701,5,6
N0000000223,N0000175702,5,6
N0000000223,N0000175703,5,6
N0000000223,N0000175704,5,6
N0000000223,N0000175707,3,3
N0000000223,N0000175708,4,4
N0000000223,N0000175709,4,4
N0000000223,N0000175717,5,6
N0000000223,N0000175718,5,6
N0000000223,N0000175755,4,4
N0000000223,N0000175756,3,3
N0000000223,N0000175760,4,4
N0000000223,N0000175761,4,4
N0000000223,N0000175763,5,5
N0000000223,N0000175764,5,5
N0000000223,N0000175770,4,4
N0000000223,N0000175773,2,2
N0000000223,N0000175774,3,3
N0000000223,N0000175787,3,3
N0000000223,N0000175788,4,4
N0000000223,N0000175789,4,4
N0000000223,N0000175792,5,5
N0000000223,N0000175799,5,5
N0000000223,N0000175804,2,2
N0000000223,N0000175806,3,3
N0000000223,N0000175808,3,3
N0000000223,N0000175816,5,5
N0000000223,N0000175817,5,5
N0000000223,N0000175833,3,3
N0000000223,N0000175834,4,4
N0000000223,N0000175844,3,3
N0000000223,N0000175850,3,3
N0000000223,N0000175856,3,6
N0000000223,N0000175857,6,6
N0000000223,N0000175862,3,3
N0000000223,N0000175868,3,3
N0000000223,N0000175869,3,3
N0000000223,N0000175890,5,5
N0000000223,N0000175899,3,3
N0000000223,N0000175912,4,4
N0000000223,N0000175917,3,3
N0000000223,N0000175919,4,4
N0000000223,N0000175920,3,3
N0000000223,N0000175921,4,4
N0000000223,N0000175922,4,4
N0000000223,N0000175923,5,5
N0000000223,N0000175924,5,5
N0000000223,N0000175925,5,5
N0000000223,N0000175926,5,5
N0000000223,N0000175927,5,5
N0000000223,N0000175955,4,4
N0000000223,N0000175962,5,5
N0000000223,N0000175964,3,3
N0000000223,N0000175967,3,3
N0000000223,N0000175968,4,4
N0000000223,N0000175974,4,4
N0000000223,N0000175981,3,3
N0000000223,N0000175985,4,4
N0000000223,N0000177911,4,4
N0000000223,N0000178291,6,6
N0000000223,N0000178332,3,4
N0000000223,N0000178333,4,5
N0000000223,N0000178377,3,3
N0000000223,N0000180999,4,4
N0000000223,N0000181000,3,3
N0000000223,N0000181001,6,6
N0000000223,N0000181002,5,5
